post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
BIG 4 Mackay Blacks Beach Holiday Park,,,,,Australia,,-21.052014,149.1909635,,,,,,,,,,,,
Unknown,,,,,Australia,,-31.3503031,115.5003338,,,,,,,,,,,,
Lake Coolmunda Caravan Park,,,,,Australia,,-28.4105026,151.2116492,+61 7 4652 4171,,,,,,,yes,,,yes,
Cookatoo Island Waterfront Campground,,,,,Australia,,-33.8464313,151.1715454,,,https://www.cockatooisland.gov.au/en/see-and-do/stay/waterfront-campground/,yes,yes,,yes,yes,,,yes,no
BIG4 Inverloch Holiday Park,,,,,Australia,,-38.6335822,145.7425469,,,http://www.inverlochholidaypark.com.au,,,,,,,,,
G'day Mate Tourist Park,,,,,Australia,,-23.7339903,133.867367,,,,,,,,,,,,
Coolum Beach Holiday Park,,,,,Australia,,-26.5280175,153.0914657,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.8534093,146.4319623,,,,,,,,,,,,
Birdsville Caravan Park,,,,,Australia,,-25.9000731,139.3546999,,,http://www.birdsvillecaravanpark.com/,yes,yes,,,,,,yes,yes
Beach Park Tourist Caravan Park Phillip Island,Top Tourist,Mckenzie Road,,,Australia,,-38.4512048,145.2290208,+61 3 5952 2113,,https://beachparkphillipisland.com/,,,,,,,,,
Phillip Island Beachfront Holiday Park,dog friendly,Church Street,,,Australia,,-38.4512474,145.2273445,+61 3 5952 2211,phillipisland@nrmaparksandresorts.com.au,https://www.nrmaparksandresorts.com.au/phillip-island/,,,,,,,,yes,
The Village Caravan Park,,,,,Australia,,-27.8711009,151.2652405,,,,,,,,,,,,
Millmerran Caravan Park,,,,,Australia,,-27.8793783,151.2688236,,,,,,,,,,,,
Luther Heights Youth Camp,,,,,Australia,,-26.545285,153.0976635,,,,,,,,,,,,
Alpine Tourist Park,,,,,Australia,,-35.9960212,148.7693647,,,,,,,,,,,,
Laverton Caravan Park,,Weld Drive,,WA,Australia,,-28.625054,122.4055405,+61 8 9031 1072,,,,,,,,,,,
Abel Tasman Caravan Park,,,,,Australia,,-41.1737835,146.3705544,,,,,,,,,,,,
Yardie Homestead Caravan Park,,,,,Australia,,-21.8870323,114.0144882,+61 8 9949 1389,,,yes,,,yes,yes,yes,,,
Rosedale Caravan Park,,,,,Australia,,-38.1561296,146.7652014,,,,,,,,,,,,
Lake Mulwala Holiday Park,,,,,Australia,,-35.9970644,146.0015233,+61 3 5744 1050,,https://lakemulwala.com.au/,,,,,,,,,
Oasis Caravan Park,,,,,Australia,,-35.9130001,145.6329744,,,,,,,,,,,,
Collie River Valley Tourist Park,,,,,Australia,,-33.3623231,116.1443231,,,,,,,,,,,,
Boomerang Way Tourist Park,,,,,Australia,,-35.8076799,145.5674919,,,https://www.boomerangwaytouristpark.com.au/,,,,,,,,,
Tocumwal Caravan Park,,,,,Australia,,-35.8099888,145.5665604,,,https://www.tocumwaltouristpark.com.au/,,,,,,,,,
Bruntons Bridge Camping Area,,,,,Australia,,-37.9991169,146.4721094,,,,,,,,,,,,
Coopers Crossing,,,,,Australia,,-37.9827703,146.4234712,,,,,,,,,,,,
Coopers Crossing,,,,,Australia,,-37.9801284,146.4257756,,,,,,,,,,,,
Coopers Crossing,,,,,Australia,,-37.9810134,146.4240987,,,,,,,,,,,,
Coopers Creek,,,,,Australia,,-37.9845589,146.4233689,,,,,,,,,,,,
Unknown,,,,,Australia,,-17.447012,130.8341925,,,,,,,,,,,,
Big 4 Maroochy River,,,,,Australia,,-26.6458525,153.0657862,,,,,,,,,,,,
Hamilton Caravan Park,,,,,Australia,,-37.7329974,142.0192101,,,https://www.hamiltoncaravanpark.com.au/,,,,,,,,,
Wooli Camping and Caravan Park,,,,,Australia,,-29.8709232,153.2651821,,,,,,,,,,,,
Moulamein Lakeside Caravan Park,,,,,Australia,,-35.0855574,144.0360927,+61 3 5887 5206,lakesidecaravanpark@gmal.com,https://www.moulameinlakesidecaravanpark.com/,,,,,yes,,,,
Minnie Water Holiday Park,,,,,Australia,,-29.773715,153.2911714,,,,,,,,,,,,
Solitary Islands Resort,Big 4 Holiday Parks,,,,Australia,,-29.8511051,153.2556417,,,,,,,,,,,,
Noosa Caravan Park,,,,,Australia,,-26.3795982,153.0375151,,,,,,,,yes,,,,
BIG4 Ingenia Holidays Noosa,Ingenia,Cooroy - Noosa Road,,QLD,Australia,4565,-26.398329,153.0159193,+61 7 5447 1712,,big4noosa.com.au,,,,,yes,,,,
Noosa River Holiday Park,,,,,Australia,,-26.3944611,153.0738902,+61 7 5449 7050,,https://www.sunshinecoastholidayparks.com.au/,,,,,yes,,,,
Apollo Gardens Caravan Park,,,,,Australia,,-24.8537846,152.374755,,,,,,,,yes,,,,
City Caravan Park,,,,,Australia,,-25.518853,152.6815841,,,,,,,,,,,,
Gladstone City Caravan Park,,,,,Australia,,-23.8656283,151.2714874,,,,,,,,,,,,
Parkhurst Motel and Van Park,,,,,Australia,,-23.2969602,150.5142189,,,,,,,,yes,,,,
Magnetic Village Holiday Village,,,,,Australia,,-19.3199654,146.8370286,,,,,,,,yes,,,,
BIG 4 Rowes Bay Beachfront Holiday Park,,Heatleys Parade,,,Australia,,-19.2425053,146.7914134,,,https://www.big4.com.au/caravan-parks/qld/townsville-surrounds/tasman-holiday-parks-rowes-bay,,,,,,,,,
Discovery Parks - Townsville,,University Road,,QLD,Australia,4811,-19.3194977,146.8122047,+61 07 4778 4555,,https://www.discoveryholidayparks.com.au/caravan-parks/queensland/townsville/townsville?propertyCode=QTOW,,,,,yes,yes,,,
BIG4 Ingenia Holidays Townsville,,,,,Australia,,-19.2417089,146.6657783,,,,,,,,yes,,,,
Bluewater Caravan Park,,,,,Australia,,-19.1942515,146.5784991,,,,,,,,yes,,,,
Coconut Glen Van Village,,,,,Australia,,-19.2626993,146.7139634,,,,,,,,yes,,,,
Coral Coast Tourist Park Mount St John,,,,,Australia,,-19.2615398,146.7483433,,,,,,,,yes,,,,
Barrier Reef Caravilla,,,,,Australia,,-17.0238777,145.7450568,,,,,,,,,,,,
BIG4 Ingenia Holidays Cairns Coconut Resort,,,,,Australia,,-16.9700297,145.7434289,,,,,,,,,,,,
Cardwell Van Park,,,,,Australia,,-18.265845,146.0231016,,,,,,,,yes,,,,
First City Caravilla,,,,,Australia,,-16.9382814,145.7426808,,,,,,,,,,,,
Mindarra Holiday Village,,,,,Australia,,-16.9551061,145.7463233,,,,,,,,,,,,
Cardwell Beachcomber Motel & Tourist Park,,,,,Australia,,-18.2555077,146.0182112,,,,,,,,yes,,,,
Cairns Sunland Leisure Park,,Little Pease Street,,QLD,Australia,4870,-16.9171586,145.7391156,+61 7 4053 6888,stay@cairnssunland.com.au,https://www.cairnssunland.com.au/,,,,,yes,,,,
White Rock Leisure Park,,,,,Australia,,-16.9700003,145.746486,,,,,,,,,,,,
Lake Placid Tourist Park,,,,,Australia,,-16.8689673,145.6744928,,,https://www.lakeplacidtouristpark.com/,,,,,yes,,,yes,
Barkly Homestead Roadhouse,Barkly Homestead,,,,Australia,,-19.7119546,135.8270207,,,,yes,yes,,,,,,yes,yes
Elliott Caravan Park,,,,,Australia,,-17.5538181,133.5431849,,,,,,,,,,,yes,
Midland Caravan Park,,,,,Australia,,-17.5563278,133.5477519,,,,,,,,,,,yes,
Outback Caravan Park,,,,,Australia,,-19.6455467,134.1991373,,,,,,,,,,,,
Tennant Creek Caravan Park,,Paterson Street,,,Australia,,-19.638291,134.1931148,+61 8 8962 2325,lesley@tennantcreekcaravanpark.com.au,https://www.tennantcreekcaravanpark.com.au/,,,,,,,,,
Reflections Evans Head - Holiday Park,,Park Street,,NSW,Australia,,-29.1143658,153.4326121,+61 2 6682 4212,EvansHead@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/evans-head/,,,,,,,,yes,yes
Boab Caravan Park,,,,,Australia,,-14.4760296,132.2568129,+61 8 8971 2433,,https://boabcaravanpark.com.au/,,,,,yes,,,no,
Kimberleyland Caravan Park,,Victoria Highway,,,Australia,,-15.7863209,128.7355219,+61 8 9168 1280,,,yes,,,yes,yes,yes,,,
Roebuck Plains Roadhouse Caravan Park,,,,,Australia,,-17.8476336,122.5010194,,,,,,,,,,,,
Denham Seaside Caravan Park,,Stella Rowley Drive,,WA,Australia,6537,-25.9243474,113.5291733,+61 8 9948 1242,shark.bay@wn.com.au,http://www.sharkbayfun.com/,yes,,,,yes,,,yes,
Wooramel Roadhouse Caravan Park,,,,,Australia,,-25.7707629,114.2940229,+61 8 9942 5910,,,,,,,,,,yes,
Northampton Caravan Park,,,,,Australia,,-28.3527234,114.6307608,+61 439 979 489,,http://www.northamptoncaravanpark.com.au/,,,,,yes,,,,
Double Beach Caravan Park,,Hull Street,,WA,Australia,,-28.8597074,114.6399398,+61 8 9921 5845,grcp@wn.com.au,http://www.doublebeach.com.au/,,,,,yes,yes,,yes,
Belair Gardens Caravan Park,,Marine Terrace,,WA,Australia,6530,-28.7794203,114.5832977,+61 8 9921 1997,stay@belaircaravanpark.com.au,https://belaircaravanpark.com.au/,,,,,yes,,,yes,
Seaspray Beach Holiday Park,,,,,Australia,,-29.2531026,114.9212507,,,,,,,,yes,,,yes,
Australind Tourist Park,,,,,Australia,,-33.304339,115.7027997,,,,,,,,,,,,
Mandurah Coastal Holiday Park,,,,,Australia,,-32.5219335,115.7303574,,,,,,,,,,,,
Caravan Park,,,,,Australia,,-32.7871981,115.6721343,,,,,,,,,,,,
Dawsville Holiday 7 Village,,,,,Australia,,-32.6355882,115.6394131,,,,,,,,,,,,
Miami Falcon Caravan Park,,,,,Australia,,-32.5821167,115.6644146,,,,,,,,,,,,
"Riverside Cabins, Caravans & Camping",,Pratt Road,,WA,Australia,,-33.3129093,115.6967927,,,,,,,,yes,yes,,yes,
Unknown,,,,,Australia,,-33.263126,115.7166469,,,,,,,,,,,,
Myalup Beach Caravan Park,,Myalup Beach Road,,,Australia,,-33.103123,115.6909566,+61 8 9720 1113,info@myalupbeachcaravanpark.com.au,http://www.myalupbeachcaravanpark.com.au/,,,,,,,,,
Beachlands Holiday Park,,,,,Australia,,-33.6569342,115.307563,,,,,,,,,,,,
Busselton Holiday Village,,,,,Australia,,-33.6513961,115.3565476,,,,,,,,yes,,,yes,
Dunsborough Lakes Holiday Resort,,,,,Australia,,-33.6308014,115.1222356,,,,,,,,,,,,
Geographe Bay Holiday Park Broadwater,,,,,Australia,,-33.6584493,115.2814219,,,,,,,,,,,,
Kookaburra Caravan Park,,,,,Australia,,-33.6464345,115.3476427,,,,yes,,,yes,yes,yes,,,
Lazy Days Caravan Park,,,,,Australia,,-33.6611578,115.2886898,,,,,,,,,,,,
Port Arthur Holiday Park,,,,,Australia,,-43.1322942,147.8595934,,,https://www.nrmaparksandresorts.com.au/port-arthur/,,,,,,,,,
Acclaim Pine Grove,,,,,Australia,,-33.8327848,121.8895399,,,http://www.acclaimparks.com.au/gallery/esperance/pine-grove-holiday-park/,,,,,,,,,
Bushlands Holiday Park,,,,,Australia,,-33.8398253,121.8560512,,,,,,,,,,,,
Blue Lake Holiday Park,,Bay Road,,SA,Australia,5290,-37.845726,140.7682835,+61 8 8725 9856,info@bluelake.com.au,https://bluelake.com.au,,,,,,,,,
Gateway Caravan Park Norseman,Acclaim Parks,Prinsep Street,,,Australia,6443,-32.1896836,121.7768066,+61 8 9039 1500,gateway@acclaimparks.com.au,http://www.acclaimparks.com.au/gallery/norseman/gateway-caravan-park/,,,,,yes,,,yes,
Penong Caravan Park,,,,,Australia,,-31.9246572,133.0102946,,,,yes,yes,,,,yes,,,
Whyalla Caravan Park,,,,,Australia,,-33.0473312,137.5447591,,,,,,,,yes,,,,
Walcha Caravan Park,,,,,Australia,,-30.9800609,151.5984882,,,https://walchacaravanpark.com.au/,,,,,yes,yes,,,
Adelaide Caravan Park,,,,,Australia,,-34.9089216,138.61488,,,,,,,,,,,,
Brighton Beachfront Holiday Park,,,,,Australia,,-35.0371198,138.5168275,,,https://brightonholidaypark.com.au/,,,,,yes,,,,
Christies Beach Caravan Park,,,,,Australia,,-35.1355727,138.4701865,,,,,,,,yes,,,yes,
Highway One Caravan Park,,,,,Australia,,-34.7618429,138.5908574,,,,,,,,yes,,,yes,
Jetty Road Caravan Park,,,,,Australia,,-35.4468145,138.3085617,,,,,,,,yes,,,yes,
Levi Park Caravan Park,,,,,Australia,,-34.8904279,138.6263156,,,,yes,,,yes,yes,yes,,,
Virginia Gardens,,,,,Australia,,-34.6941226,138.5706387,,,,,,,,yes,,,,
Adare Camp and Caravan Park,,,,,Australia,,-35.5411119,138.6278706,,,,,,,,,,,,
Beacon Resort Caravan Park,,,,,Australia,,-38.2708064,144.6238673,,,,,,,,,,,,
Bicheno East Coast Holiday Park,,Champ Street,,TAS,Australia,7215,-41.8755156,148.3023807,+61 3 6375 1999,,www.bichenoholidaypark.com.au,yes,yes,,,,yes,,yes,yes
Big 4 Bicheno Cabin Park,,,,,Australia,,-41.8715857,148.2945399,,,https://bichenocabins.com.au/,,,,,,,,,
Jan Juc Caravan Park,Jan Juc Park Pty. Ltd.,Sunset Strip,,,Australia,3228,-38.3476733,144.2913406,,,https://www.janjucpark.com.au/,,,,,yes,,,yes,
Eldorado Tourist Park,,Ballarat Road,,,Australia,,-38.1037839,144.3158581,+61 3 5276 1386,,https://eldoradotp.com.au,,,,,yes,yes,,,
Figtree Holiday Village,,,,,Australia,,-38.3851337,142.4903192,,,,,,,,,,,,
Lake Albert Caravan Parkl,,,,,Australia,,-35.6903597,139.3303287,,,,,,,,yes,,,yes,
Middleton Caravan Tourist and Mobile Home Park,,,,,Australia,,-35.5087951,138.7084517,,,,,,,,,,,,
Moolap Caravan Park,,,,,Australia,,-38.17806,144.424499,,,,,,,,,,,,
Gardens By East Beach Caravan Park,,Griffiths Street,,,Australia,3284,-38.3780746,142.2411982,+61 3 5568 1060,,https://www.portfairycaravanparks.com/,,,,,,,,,
Portland Claremont Tourist Park,,,,,Australia,,-38.3298025,141.5997163,,,https://www.toptouristparks.com.au/parks/victoria/portland/73-portland-tourist-park,,,,,,,,,
Queenscliff Recreational Reserve Caravan Park,Borough of Queenscliffe,Hesse Street,,,Australia,,-38.2724971,144.6569182,+61 3 5258 1765,,https://www.queenscliffe.vic.gov.au/Things-to-do/Tourist-parks,yes,yes,,,yes,yes,,,
Seaview Holiday Park,,,,,Australia,,-41.8741356,148.2945718,,,https://www.seaviewbicheno.com.au/,yes,yes,,,,,,yes,yes
Swansea Holiday Park - Schouten Beach,,,,,Australia,,-42.1288344,148.0791327,,,https://www.swansea-holiday.com.au/,yes,yes,yes,,yes,,,yes,yes
The Springs Queenscliff Caravan Park,,,,,Australia,,-38.2716822,144.6265919,,,,,,,,,,,,
Triabunna Caravan Park,,Vicary Street,,TAS,Australia,7190,-42.508545,147.9111236,+61 3 6257 3575,,mariagateway.com,yes,,,,,,,yes,yes
Wellington Caravan Park,,,,,Australia,,-35.33032,139.3825013,,,,,,,,,,,,
Narambi Caravan Park,,,,,Australia,,-38.402879,144.1869602,,,,,,,,,,,,
A Maze'N Things Holiday Park,Dog friendly,,,,Australia,,-38.4878829,145.261043,,,https://www.amazenthings.com.au/,,,,,,,,,
Allawah Caravan and Boat Park,,,,,Australia,,-37.9129069,147.7263455,,,,,,,,yes,,,,
Amarro Caravan Park,,,,,Australia,,-38.452809,145.235883,,,amaroopark.com,,,,,,,,,
Anchor Belle Holiday Park Cowes,,Church Street,,,Australia,3922,-38.4517426,145.2169616,+61 3 5952 2258,,https://www.anchorbelle.com.au/,,,,,yes,yes,,,
Bella Vista Holliday Park - Rosebud,,,,,Australia,,-38.3676949,144.8634774,,,https://www.peninsulaeco.com/,,,,,,,,,
Bruthen Caravan Park,,,,,Australia,,-37.7118089,147.8343946,,,,,,,,,,,,
Carrum Downs Tourist Residential Park,,,,,Australia,,-38.1047863,145.169918,,,https://www.cpoaus.com.au/,,,,,,,,,
Glenvue Caravan Park,,,,,Australia,,-38.3906676,144.8126611,,,,,,,,,,,,
Kanasta Caravan Park,,,,,Australia,,-38.374078,144.8199127,,,,,,,,,,,,
Nicholson River Tourist Park,,,,,Australia,,-37.8161453,147.7381313,,,https://nicholsonriver.com.au/,,,,,,,,,
North Arm Tourist Park,,,,,Australia,,-37.8809068,147.9776169,,,,,,,,,,,,
BIG4 Phillip Island Caravan Park,,,,,Australia,,-38.5170533,145.3557555,,,https://www.phillipislandcpk.com.au/,,,,,,,,,
Point Leo Foreshore Reserve,,Point Leo Road,,,Australia,,-38.4162493,145.0771443,+61 3 5989 8333,,https://pointleo.com,,yes,,yes,yes,yes,,yes,
Powlett River Caravan Park,,,,,Australia,,-38.578012,145.5142217,,,,,,,,,,,,
Resthaven Caravan Park,,,,,Australia,,-37.9173258,147.7138775,,,,,,,,,,,,
Rosebud Motel and Caravan Park,,,,,Australia,,-38.3618258,144.8857611,,,,,,,,,,,,
Seaview Holiday Park,,,,,Australia,,-38.4572038,145.2189236,,,,,,,,,,,,
Sundowner Willows Caravan Park,,,,,Australia,,-38.3681133,144.8777949,,,,,,,,,,,,
Sunrise Caravan Park - Rosebud,,,,,Australia,,-38.357921,144.9068384,,,,,,,,,,,,
Dalmeny Caravan & Camping Ground,,,,,Australia,,-36.1636723,150.1270504,,,,,,,,,,,,
Eden Gateway Holiday Park,Top Tourist Parks,Princes Highway,,,Australia,2551,-37.0542864,149.9015171,+61 2 6496 1798,,https://www.edengateway.com.au/,yes,yes,,,yes,,,yes,yes
Discovery Parks – Narooma Beach,,Princes Highway,,NSW,Australia,2546,-36.2471915,150.1403495,+61 2 4402 3247,,https://gdayparks.com.au/parks/new-south-wales/south-coast/narooma-beach,,,,,yes,yes,,,
Rest Point Garden Village,,,,,Australia,,-34.9041917,150.6041807,,,,,,,,,,,,
Shoalhaven Caravan Village,,,,,Australia,,-34.8664067,150.6147163,,,,,,,,,,,,
Tree Haven Tourist Park,,,,,Australia,,-34.8408274,150.5956164,,,,,,,,,,,,
Easts Beach Kiama Caravan Park,,,,,Australia,,-34.6915622,150.8513699,,,,,,,,,,,,
Lake Illawarra Village,,,,,Australia,,-34.5266548,150.8665914,,,,,,,,,,,,
Lake Windemere,,,,,Australia,,-34.558002,150.8651195,,,,,,,,,,,,
Oaklands Caravan Park,,,,,Australia,,-34.5308285,150.8646065,,,,,,,,,,,,
Shellharbour Beachside Holiday Park,,John Street,,,Australia,2529,-34.5811535,150.8731066,+61 2 4295 1123,,www.shellharbourholidaypark.com.au,,,,,,,,,
Surf Rider,,,,,Australia,,-34.5656291,150.8662435,,,,,,,,,,,,
Nowra Riverside Tourist Park,,Pleasant Way,,,Australia,,-34.8659212,150.6026973,+61 499 029 894,,https://www.nowrariversidetouristpark.com.au/,,,,,,,,,
Werri Beach Holiday Park,,,,,Australia,,-34.7408335,150.8304912,,,,,,,,,,,,
Windang Beach Tourist Park,,,,,Australia,,-34.5364532,150.8711816,,,,,,,,,,,,
Banksia Grove Village,,,,,Australia,,-32.8055561,151.8644176,,,https://www.banksiagrovevillage.com.au/,,,,,,,,,
Bays Holiday Park,,Port Stephens Drive,,,Australia,,-32.7567806,152.0671648,,,,,,,,,,,,
Bevington Shores Manufactured Home VIllage,,,,,Australia,,-33.216346,151.5555438,,,,,,,,,,,,
Birubi Beach Caravan Village,,,,,Australia,,-32.7812124,152.0798613,,,,,,,,,,,,
Blue Bay Camping and Caravan Tourist Park,,,,,Australia,,-33.3534217,151.5000525,,,,,,,,yes,,,yes,
Blue Lagoon Beach Resort,,,,,Australia,,-33.3789733,151.485431,,,,,,,,,,,,
Bulahdelah Alum Mountain Caravan Park,,,,,Australia,,-32.3999079,152.2149073,,,,,,,,,,,,
Canton Beach Tourist Park,,,,,Australia,,-33.2733934,151.5460358,,,,,,,,,,,,
Central Caravan Park,,,,,Australia,,-31.0788021,152.8361352,,,,,,,,,,,,
Chain Valley Bay Van Village,,,,,Australia,,-33.160637,151.5701535,,,,,,,,,,,,
Duncans Lakefront,,,,,Australia,,-33.3558789,151.4851253,,,,,,,,,,,,
Dunleith Caravan Park,,,,,Australia,,-33.3383856,151.5029244,,,,,,,,,,,,
El Lago Tourist Park,,,,,Australia,,-33.3384555,151.4960532,,,,,,,,,,,,
Emerald Tiki Village,,,,,Australia,,-32.7709078,152.0708929,,,,,,,,,,,,
Ettalong Beach Village Tourist Park,,,,,Australia,,-33.5098542,151.3349219,,,,,,,,,,,,
Fingal Bay Holiday Park,,,,,Australia,,-32.7469685,152.168249,,,,,,,,,,,,
Halifax Holiday Park,,,,,Australia,,-32.7115548,152.1607878,,,,,,,,,,,,
Kincumber Nautical Village,,Empire Bay Drive,,,Australia,,-33.4789916,151.3835114,,,,,,,,,,,,
Lakeland Park for Manufactured Homes,,,,,Australia,,-33.2234836,151.5296295,,,,,,,,,,,,
Lakeview Tourist Park,,,,,Australia,,-33.3645121,151.4767591,,,,,,,,,,,,
Leisure Caravan Park,,,,,Australia,,-31.4253545,152.8746528,,,,,,,,,,,,
Lighthouse Beach Caravan Park,,Matthew Flinders Drive,,,Australia,2444,-31.4813634,152.9203069,,,https://lighthousebeachholidayvillage.com.au,yes,yes,,,,yes,,,
Marina Holiday Park,,,,,Australia,,-31.414375,152.8952308,,,,,,,,,,,,
Melaleuca Caravan Park,,,,,Australia,,-31.4287336,152.8795736,,,,,,,,,,,,
Middle Rock Holiday Resort,,Gan Gan Road,,,Australia,,-32.7664463,152.1158399,,,https://www.middlerock.com.au,,,,,,,,,
Nambucca River Tourist Park,,,,,Australia,,-30.7068852,152.9442261,,,,,,,,,,,,
Oasis by the Lake,,,,,Australia,,-34.5171455,150.8717019,,,,,,,,,,,,
NRMA Ocean Beach Holiday Park,,,,,Australia,,-33.5307,151.3099699,,,,,,,,yes,,,,
Ocean View Holiday Park,,,,,Australia,,-31.5513362,152.8539756,,,,,,,,,,,,
Ingenia Holidays One Mile Beach,Ingenia Holidays,Gan Gan Road,,,Australia,,-32.777229,152.1137434,+61 2 4982 1112,onemilebeach@ingeniaholidays.com.au,https://www.ingeniaholidays.com.au/one-mile-beach/,,,,,yes,yes,,yes,
Stockton Beach Tourist Park,,,,,Australia,,-32.9134134,151.7890164,,,,,,,,,,,,
Stoney Park Aqua and Action Park,,Hacks Ferry Road,,NSW,Australia,2441,-31.3304846,152.7987665,+61 6585 0090,,https://www.stoneypark.com.au/,yes,,,yes,yes,yes,,,
Sun Valley Tourist Park,,,,,Australia,,-33.3750268,151.4843904,,,,,,,,,,,,
NRMA Port Macquarie Breakwall Holiday Park,,Munster Street,,,Australia,,-31.4277918,152.9133017,,,https://www.nrmaparksandresorts.com.au/port-macquarie/,yes,,,,yes,yes,,,
Boyds Bay Holiday Park,,,,,Australia,,-28.187036,153.5380922,,,https://www.tchp.com.au/,,,,,,,,,
Chinderah Lake Caravan Park,,,,,Australia,,-28.2421513,153.5472922,,,,,,,,,,,,
Chinderah Village,,,,,Australia,,-28.2356746,153.5564646,,,https://chinderahvillage.com,,,,,,,,,
Colonial Tweed,,,,,Australia,,-28.1944549,153.5219436,,,https://www.colonialtweed.com.au/,,,,,,,,,
Ingenia Holidays Kingscliff,,,,,Australia,,-28.2366364,153.5606313,+61 2 6674 2505,,https://ingeniaholidays.com.au,,,,,,,,,
Homestead Chinderah,,,,,Australia,,-28.2293137,153.5552743,,,,,,,,,,,,
Kingscliff Beach Holiday Park,Tweed Holiday Parks,,,,Australia,,-28.2542828,153.5758407,,,https://tweedholidayparks.com.au,,,,,yes,,,yes,yes
Kingscliff North Holiday Park,,,,,Australia,,-28.2395062,153.5676401,,,https://tweedholidayparks.com.au,,,,,,,,,
Woolgoolga Lakeside Holiday Park,,,,,Australia,,-30.1010753,153.1977855,,,,,,,,,,,,
Pyramid,,,,,Australia,,-28.1856812,153.5210108,,,,,,,,,,,,
River Retreat,,,,,Australia,,-28.1943835,153.5201955,,,,,,,yes,yes,,,,
Royal Pacific Tourist Retreat,,,,,Australia,,-28.2428283,153.5510254,,,,,,,,,,,,
Tallebudgera Creek Tourist Park,Gold Coast City Council,Gold Coast Highway,,QLD,Australia,4221,-28.10077,153.4590072,+61 7 5667 2700,tally@gctp.com.au,https://goldcoasttouristparks.com.au/park/tallebudgera-creek-tourist-park/,,,,,yes,yes,,,
The Palm Village Tweed Heads South,,,,,Australia,,-28.1947891,153.5259898,,,,,,,,,,,,
Tweed Billabong Holiday Park,,,,,Australia,,-28.1954056,153.5294303,,,https://www.tweedbillabong.com.au,,,,,,,,,
Tweed Broadwater Village,,,,,Australia,,-28.1970044,153.5174327,,,,,,,,,,,,
Tweed River Hacienda Holiday Park,,,,,Australia,,-28.2313909,153.5553723,,,,,,,,,,,,
Palm Lake Resort Tweed River,,,,,Australia,,-28.22107,153.5549746,,,,,,,,,,,,
The Haven Caravan Park,,,,,Australia,,-31.6445159,152.8009093,,,,,,,,,,,,
Brigadoon Holiday Park,,Eames Avenue,,,Australia,2443,-31.6395736,152.8081391,+61 2 6559 9172,,,,,,,,,,,
The Palms at Avoca,,,,,Australia,,-33.4758908,151.4264958,,,,,,,,,,,,
Toowoon Bay Tourist Park,,,,,Australia,,-33.3643237,151.4956878,,,,,,,,,,,,
Toowoon Bay Van Park,,,,,Australia,,-33.360298,151.4977601,,,,,,,,,,,,
Two Shores Caravan Park,,,,,Australia,,-33.3263508,151.5095263,,,,,,,,,,,,
Walu Caravan Park,,,,,Australia,,-33.226118,151.5425033,,,,,,,,,,,,
Waterfront Tourist Park,,,,,Australia,,-33.2711022,151.5439518,,,,,,,,,,,,
