post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Barwidgee Rest Area,,,,,Australia,,-36.49389,146.79333,,,,,,,,,,,,
Beauchamp Falls Campround,Parks Victoria,,,,Australia,,-38.65139,143.60667,,,,yes,,,,,,,,
Beulah Caravan Park,,,,,Australia,,-35.94222,142.41722,,,,,,,,,,,,
Big River Bridge Campground / Hills Historic / Rest Area,Parks Victoria,,,,Australia,,-36.8932179,147.4635719,,,,yes,no,,,,,,yes,yes
Big Toms Beach,,,,,Australia,,-35.8934709,145.6461063,,,,,,,,,,,,
Blanket Bay Campground,,,,,Australia,,-38.82806,143.58278,,,,,,,,,,,,
Blue Hole Reserve,,,,,Australia,,-37.389974,146.2489021,,,,,,,,,,,,
Boolarra Apex Park,,,,,Australia,,-38.429164,146.3088923,,,,,,,,,,,,
Brookes River Reserve,,,,,Australia,,-37.1906266,145.6710682,,,,,,,,,,,,
Buckety Plains Campground,,,,,Australia,,-36.9390285,147.3286594,,,,,,,,,,,,
Casuarina Campground,,,,,Australia,,-35.4457124,141.995588,,,,,,,,,,,,
Colac Central Caravan Park,,Bruce Street,,,Australia,,-38.3341389,143.6029751,+61 3 5231 3586,,https://colaccentralcaravanpark.com,yes,yes,,,yes,yes,,yes,yes
Christies Beach Camping Area 2,,,,,Australia,,-36.10444,144.81167,,,,,,,,,,,,
Clarke Lagoon Reserve,Parks Victoria,,,,Australia,,-36.0233946,147.9129861,,,,no,,,,,,,yes,yes
Cottontree Creek Campground,,,,,Australia,,-36.1148478,147.3051502,,,https://parkweb.vic.gov.au/explore/parks/mount-granya-state-park/things-to-do/cottontree-creek,,,,,,,,,
Cowwarr Weir,,,,,Australia,,-37.99694,146.65944,,,,,,,,,,,,
Cullulleraine West Rest Area,,,,,Australia,,-34.2748713,141.2316149,,,,no,,,,,,,,
Currawong Camp,,,,,Australia,,-37.5520267,146.6125408,,,,yes,,,,,,,yes,no
Dead River Beach,,,,,Australia,,-35.8801336,145.6284102,,,,,,,,,,,,
Ewart's Flat,,,,,Australia,,-37.1381099,145.9785179,,,,,,,,,,,,
Ebden Reserve,,,,,Australia,,-36.15167,147.02583,,,,,,,,,,,,
Edi Cutting,,,,,Australia,,-36.66278,146.41944,,,,,,,,,,,,
Elphinstone North Rest Area,,,,,Australia,,-37.07056,144.30639,,,,,,,,,,,,
English's Bridge,,,,,Australia,,-36.6246577,144.5605989,,,,,,,,,,,,
Fergusons Campground,,,,,Australia,,-37.29556,142.06,,,,,,,,,,,,
Freeburgh Bridge,,,,,Australia,,-36.7563943,147.0235695,,,,,,,,,,,,
Glendinning Campground,,,,,Australia,,-37.2976472,141.9979555,,,,,,,,,,,,
Glenrowan Caravan Park,,,,,Australia,,-36.45167,146.23694,,,,,,,,,,,,
Gordon Park Camping Ground,,,,,Australia,,-36.26639,143.35028,,,,,,,,,,,,
Gormandale Recreation Reserve,,,,,Australia,,-38.2922311,146.7009786,,,,,,,,,no,,yes,yes
Great Western Rest Area,,,,,Australia,,-37.14472,142.84222,,,,,,,,,,,,
Guttram State Forest,,,,,Australia,,-35.6125,144.11528,,,,,,,,,,,,
Hammonds Road Campground,,,,,Australia,,-38.3987821,144.0227311,,,,,,,,,,,,
Hattah North Rest Area,,,,,Australia,,-34.74194,142.27167,,,,no,,,,,,,yes,yes
Horseshoe Beach,,,,,Australia,,-35.92806,145.69583,,,,,,,,,,,,
Hunts Bridge Camping Area,,,,,Australia,,-37.71028,144.09472,,,,,,,,,,,,
J C Stretch Memorial Park,,,,,Australia,,-37.8077161,143.586517,,,,,,,,,,,,
Jack Emmett Billabong Camping Area,,,,,Australia,,-36.6265278,142.6293685,,,,,,,,,,,,
Jane Duff Highway Park,,,,,Australia,,-36.73306,141.7225,,,,,,,,,,,,
Jerusalem Creek Campground,,,,,Australia,,-37.2642637,145.9680922,,,,,,,,,,,,
Jessie Kennedy Reserve,,,,,Australia,,-37.11028,144.18444,,,,,,,,,,,,
Jimmy Iversons Campground,,,,,Australia,,-37.39833,147.2725,,,,,,,,,,,,
Jones Campground,,,,,Australia,,-36.8477177,146.1442667,,,,yes,no,,,no,,,,
Kevington Hotel,,,,,Australia,,-37.3581464,146.1608809,,,,,,,,,,,,
Kinnabulla Rest Area,,,,,Australia,,-35.8977713,142.7959383,,,,,,,,,,,,
Lake Bringalbert,,,,,Australia,,-36.8324724,141.1623166,,,,,,,,,,,,
Lake Lascelles,,,,,Australia,,-35.72528,142.37472,,,,,,,,,,,,
Lascelles West Rest Area,,,,,Australia,,-35.65639,142.5025,,,,,,,,,,,,
Loch Valley Campground,,,,,Australia,,-37.81889,145.99389,,,,,,,,,,,,
Lock 9,,,,,Australia,,-34.19167,141.59417,,,,,,,,,,,,
Logan Pub,,,,,Australia,,-36.6212103,143.4914139,,,,,,,,,,,,
Ludlows Reserve,,,,,Australia,,-36.1705492,147.0352077,,,,,,,,,,,,
Malone Park,,,,,Australia,,-36.73778,144.1325,,,,,,,,,,,,
Moliagul Rest Area,,,,,Australia,,-36.7512419,143.6641609,,,,,,,,,,,,
Mongans Bridge Camping Park,,,,,Australia,,-36.58472,147.09361,,,,,,,,,,,,
Mt Sturgeon Rest Area,,,,,Australia,,-37.654108,142.3198826,,,,,,,,,,,,
Murtoa Caravan Park,,,,,Australia,,-36.62167,142.46583,,,,,,,,,,,,
Nariel Creek Recreation Reserve,,,,,Australia,,-36.2421113,147.83172,,,,,,,,,,,,
Natimuk Lake Caravan Park,,,,,Australia,,-36.7155804,141.9419386,+61 407 800 753,,,,,,yes,,,,yes,yes
Ngallo Park,,,,,Australia,,-35.27306,141.06917,,,,,,,,,,,,
No 2 Creek Rest Area,,,,,Australia,,-37.06028,143.46083,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.15528,143.38222,,,,,,,,,,,,
Ollies Jump-Up Campground,,,,,Australia,,-37.38583,147.2775,,,,,,,,,,,,
Oxley Recreation Reserve,,,,,Australia,,-36.47056,146.385,,,,,,,,,,,,
Porepunkah East Rest Area,,,,,Australia,,-36.70889,146.92639,,,,,,,,,,,,
Raspberry Hill Campground,,,,,Australia,,-36.9425,147.3175,,,,,,,,,,,,
Rosebud Foreshore Reserve,,,,,Australia,,-38.36139,144.88361,,,,,,,,,,,,
Sale Showground Caravan & Motorhome Park,,Maffra-Sale Road,,,Australia,,-38.0926793,147.0665514,+61 435 853 333,,,yes,yes,,,yes,yes,,,
Sandbanks Reserve,,,,,Australia,,-38.17028,146.49194,,,,,,,,,,,,
Shoreham Foreshore Reserve,Shoreham Foreshore Reserve,Prout Webb Road,,VIC,Australia,3916,-38.4286269,145.0519504,,,http://www.shorehamforeshorereserve.com.au/,,,,,,,,,
Snakes Reserve,,,,,Australia,,-37.4168894,146.2397326,,,,,,,,,,,,
Staceys Bridge,,,,,Australia,,-36.44333,147.83028,,,,,,,,,,,,
Stonehenge Farmstay Camping Ground,,,,,Australia,,-37.53083,148.13556,,,,,,,,,,,,
Tallandoon Rest Area,,,,,Australia,,-36.4404953,147.2032172,,,,no,,,,,,,yes,yes
Tanwood South Rest Area,,,,,Australia,,-37.0175,143.40639,,,,,,,,,,,,
Tarra River Rest Area,,,,,Australia,,-38.55056,146.68306,,,,,,,,,,,,
The Quarries Campground,,,,,Australia,,-37.8128361,147.0891258,,,,,,,,,,,,
Thurra River / Drummer Forest Walk / Rest Area,Victoria State Forests,,,,Australia,,-37.5687467,149.2725177,,,,,,,,,,,yes,yes
Tom Mitchell Reserve Rest Area,,,,,Australia,,-36.1783091,147.5499641,,,,,,,,,,,,
Toolangi Recreational Reserve,,,,,Australia,,-37.535,145.47444,,,,,,,,,,,,
Torneys Tank Bushland Reserve,,,,,Australia,,-35.73944,143.11639,,,,,,,,,,,,
Trawool Rest Area,,,,,Australia,,-37.09056,145.20167,,,,,,,,,,,,
Upper Yarra Reservoir Park,,,,,Australia,,-37.66944,145.89028,,,,,,,,,,,,
Walpeup Wayside Stop,Mildura Rural City Council,,,,Australia,,-35.1359697,142.0249276,,,,yes,yes,,,yes,,,,
Wharparilla Flora Reserve Rest Area,,,,,Australia,,-36.1222937,144.7191861,,,,,,,,,,,,
Wickliffe Rest Area,,,,,Australia,,-37.6909872,142.7229487,,,,,,,,,,,,
Woady Yaloak Creek Rest Area,,,,,Australia,,-37.6781217,143.6382968,,,,,,,,,,,,
Won Wron North Rest Area,,,,,Australia,,-38.45889,146.72972,,,,,,,,,,,,
Greenways West Rest Area,,,,,Australia,,-37.1153668,140.1038889,,,,,,,,,,,,
Mount Scott Canservation Park,,,,,Australia,,-36.7816183,140.0551773,,,,,,,,,,,,
Reedy Creek South Rest Area,,,,,Australia,,-37.0137987,140.0094062,,,,,,,,,,,,
A1 Cabins & Caravan Park,,,,,Australia,,-32.1236701,133.6801656,,,,yes,yes,,,yes,,,yes,yes
Abercrombie Caves Campground,,,,,Australia,,-33.91389,149.35833,,,,,,,,,,,,
Abercrombie River Camp,,,,,Australia,,-33.95639,149.32028,,,,,,,,,,,,
Acraman Creek Conservation Park,,,,,Australia,,-32.45417,134.07,,,,,,,,,,,,
Adels Grove,,,,,Australia,,-18.689457,138.5281377,,,,,,,,,,,,
Airport Caravan Park,,,,,Australia,,-32.1233935,133.690811,,,,,,,,,,,,
Airport Parking Bay,,,,,Australia,,-34.18306,140.02472,,,,,,,,,,,,
Airport Tourist Park,,,,,Australia,,-35.14833,147.46583,,,,,,,,,,,,
Albert Golf Course,,,,,Australia,,-32.3475,147.50889,,,,,,,,,,,,
Albert Tognolini Rest Area,,,,,Australia,,-22.4900049,118.7391648,,,,,,,,,,,,
Algebuckina Bridge Neals Creek,,,,,Australia,,-27.90278,135.81278,,,,,,,,,,,,
Alligator Creek Campground,,,,,Australia,,-19.4333799,146.9458396,,,,,,,,,,,,
Alligator Creek Roadhouse,,,,,Australia,,-19.38306,146.92917,,,,,,,,,,,,
Allora Rest Area,,,,,Australia,,-28.02917,151.98278,,,,,,,,,,,,
Alpana Station,,,,,Australia,,-31.14028,138.68444,,,,,,,,,,,,
Alpha Caravan & Villa Park,,,,,Australia,,-23.65333,146.63722,,,,yes,yes,,,yes,,,,
Amamoor Creek Campground,,,,,Australia,,-26.35722,152.55667,,,,,,,,,,,,
Amamoor Picnic Ground,,,,,Australia,,-26.3426851,152.6729661,,,,,,,,,,,,
Ampol Yunta Truck Stop,,,,,Australia,,-32.5802874,139.5643973,,,,,,,,,,,,
Anakie Caravan Park,,,,,Australia,,-23.5520626,147.7448042,,,,yes,yes,,,yes,,,yes,yes
Andamooka Camping Ground,,,,,Australia,,-30.45111,137.16278,,,,,,,,,,,,
Ang-Ganrra Aboriginal Community,,,,,Australia,,-15.65028,144.53389,,,,,,,,,,,,
Angorichina Village,,,,,Australia,,-31.12639,138.56083,,,,,,,,,,,,
Chapman River Campground,NPWS SA,,,,Australia,,-35.7875693,138.0658375,,,,,,,,,,,,
Antechamber Bay Campground,NPWS SA,,,,Australia,,-35.7833678,138.0669346,,,,,,,,,,,,
Apex Park Rest Area,,,,,Australia,,-28.22222,152.01944,,,,,,,,,,,,
Apex Park Rest Area,,,,,Australia,,-33.96472,118.48861,,,,,,,,,,,,
Alex Trevallion Park,Walgett Shire Council,,,,Australia,,-30.0338668,148.1157617,,,,yes,yes,,,no,yes,,yes,yes
Apple Tree Creek Rest Area,,,,,Australia,,-25.21917,152.23833,,,,,,,,,,,,
Araluen Creek,,Majors Creek Araluen Road,,,Australia,2622,-35.62417,149.79361,,,,,,,,,,,yes,yes
Aramac Caravan Park,Barcaldine Regional Council,,,,Australia,,-22.9669523,145.2389088,,,,yes,yes,,,yes,yes,,,
Archer Creek Rest Area - 48hrs max,,,,,Australia,,-17.64667,145.3475,,,,yes,no,,,,,,,
Archer River Roadhouse,,,,,Australia,,-13.4365695,142.939108,,,,,,,,,,,,
Archers Crossing (north Side),,,,,Australia,,-26.79556,150.67778,,,,no,,,,,,,,
Archers Crossing (south Side),,,,,Australia,,-26.7994106,150.6794163,,,,no,,,,,,,,
Arckaringa Homestead,,,,,Australia,,-27.93667,134.73833,,,,,,,,,,,,
Arcoona Holiday Farmstay,,,,,Australia,,-26.80333,147.87556,,,,,,,,,,,,
Ardlethan Short-Stay Caravan and Motorhome Parking,,,,,Australia,,-34.3581885,146.902618,,,,yes,no,,,yes,,,no,yes
Ardune Range Rest Area,,,,,Australia,,-37.0256477,140.3713224,,,,,,,,,,,,
Argadells Bush Retreat,,,,,Australia,,-32.1388075,138.0403477,,,,,,,,,,,,yes
Ariah Park Recreation Reserve,,,,,Australia,,-34.3521568,147.2188096,,,,yes,yes,,,yes,,,,
Arkaba Rest Area,,,,,Australia,,-31.726347,138.5200451,,,,,,,,,,,,
Arkaroola Wilderness Sanctuary,,,,,Australia,,-30.3116202,139.3362146,,,,,,,,,,,,
Armbrust's Store Campground,,,,,Australia,,-13.94444,143.20028,,,,,,,,,,,,
Arrino Siding,,,,,Australia,,-29.43944,115.62806,,,,,,,,,,,,
Arrowsmith Rest Area,No Camping sign north at stockpile entry and No entry sign south.,,,,Australia,,-29.57875,115.1362699,,,,yes,no,,,,yes,,,
Arthur River,,,,,Australia,,-22.66972,136.63083,,,,,,,,,,,,
Arthurton Rest Area,,,,,Australia,,-34.2575,137.75694,,,,,,,,,,,yes,yes
Arve River Picnic Area,,,,,Australia,,-43.1587275,146.8068117,,,,,,,,,,,,
Attack Creek (Stuart Monument),,,,,Australia,,-19.0238776,134.141886,,,,yes,no,,,,,,,
Auburn Caravan Park,,,,,Australia,,-34.0296885,138.6905615,,,,yes,yes,,,yes,,,,
Auburn River Campground,,,,,Australia,,-25.7119951,151.0521341,,,,,,,,,,,,
Augathella North Rest Area,,,,,Australia,,-25.4705825,146.5943627,,,,yes,no,,,,,,yes,yes
Avon Downs Rest Area,,,,,Australia,,-20.0247335,137.4888559,,,,yes,no,,,,,,yes,yes
The Rock Roadhouse,,,,,Australia,,-32.6150479,152.0806512,,,,,,,,,,,,
Ayr Rest Area 'Plantation Park',,,,,Australia,,-19.58694,147.39833,,,,yes,no,,,,,,,
Baan Hill,,,,,Australia,,-35.5,140.43861,,,,,,,,,,,,
Babinda Rest Area,,,,,Australia,,-17.34833,145.92639,,,,,,,,,,,,
Baden Powell Mine Rest Area,,,,,Australia,,-30.2236974,121.2003562,,,,,,,,,,,,
Baird Bay,,,,,Australia,,-33.14389,134.36306,,,,,,,,,,,,
Bakers Point Campground No. 3 - Narawntapu NP,,,,,Australia,,-41.1616602,146.5693103,,,,,,,,,,,,
Baladjie Rock Campground,Shire of Westonia,,,,Australia,,-30.9541459,118.8809981,,,,yes,no,,,,,,,
Bald Rock Camping Area,,,,,Australia,,-28.8450973,152.0455935,,,,,,,,,,,,
Balgowan Caravan & Camping Area,,,,,Australia,,-34.32389,137.49389,,,,,,,,,,,,
Balla Balla Inlet,,,,,Australia,,-20.72278,117.8,,,,,,,,,,,,
Ballinyoo Bridge,,,,,Australia,,-27.5263793,115.774724,,,,,,,,,,,,
Ballogie Recreational Area,,,,,Australia,,-26.35417,151.55278,,,,,,,,,,,,
Balonne Minor Campsite,Balonne Shire Council,,,,Australia,,-28.59889,148.20944,,,,no,,,,,,,yes,yes
Bang Bang Rest Area,,,,,Australia,,-18.5265844,140.653821,,,,yes,no,,,,yes,,,yes
Bannister Rest Area,,,,,Australia,,-32.71306,116.54639,,,,,,,,,,,,
Barcaldine Showground Caravan Park,,,,,Australia,,-23.551085,145.294093,,,,,,,,,,,,
Barcaldine South Rest Area,,,,,Australia,,-23.8008768,145.3100185,,,,yes,no,,,,,,yes,yes
Barcoo River Camp,,,,,Australia,,-24.87611,146.26278,,,,no,,,,,,,,
Barcoo River Rest Area,,,,,Australia,,-24.5831017,145.8105933,,,,no,,,,,,,,
Bark Hut,NSW National Parks and Wildlife Service,,,,Australia,,-30.29028,150.14306,,,,yes,,,,,,,,
Barkers Rocks,,,,,Australia,,-34.71444,137.48722,,,,,,,,,,,,
Barn Hill Station,,,,,Australia,,-18.3683583,122.0408381,,,,,yes,,yes,,,,yes,yes
Barokee Campground,,,,,Australia,,-30.4434091,152.2521558,,,,,,,,,,,,
Baroota Rodeo Ground & Camping Area -,,,,,Australia,,-32.96083,137.97583,,,,,,,,,,,,
Barraba Lions Park,Tamworth Regional Council,,,,Australia,,-30.42083,150.61639,,,,yes,no,,,,,,,
Barrabup Pool (workers Pool),,,,,Australia,,-33.95389,115.68778,,,,,,,,,,,,
Barrington Recreation Reserve,Gloucester Shire,,,,Australia,,-31.97139,151.89972,,,,yes,no,,,,,,,
Barrow Creek Caravan Park,,,,,Australia,,-21.5322215,133.8891055,,,,,,,,,,,,
Batten Creek,,,,,Australia,,-16.30139,135.70722,,,,,,,,,,,,
Battery Rock Rest Area,,,,,Australia,,-32.21417,150.45917,,,,yes,no,,,,,,yes,yes
Bauhinia Store,,,,,Australia,,-24.53722,149.29167,,,,,,,,,,,,
Bauple Recreation Ground,,,,,Australia,,-25.8115622,152.6212054,,,,,,,,,,,,
Bea Bea Creek,免費營地沒水電,,,,Australia,,-22.00889,118.81528,,,,,,,,,,,,
Beaconsfield Showground,,,,,Australia,,-41.19917,146.82194,,,,,,,,,,,,
Beames Brook,,,,,Australia,,-17.8789515,139.3418906,,,,no,,,,,,,,
Beardmore Dam,,,,,Australia,,-27.90278,148.65194,,,,,,,,,,,,
Beardmore Stock Reserve Only NO CAMPING,,,,,Australia,,-27.95694,148.68306,,,,,,,,,,,,
Beasley River Rest Area,,,,,Australia,,-22.9490548,116.9778729,,,,yes,no,,,,yes,,,
Beatrice Hill Rest Area,,,,,Australia,,-12.64306,131.30972,,,,,,,,,,,,
Beazley Park,,,,,Australia,,-24.4633007,148.6242093,,,,,,,,,,,,
Gemseekers Caravan Park,,,,,Australia,,-23.41694,147.69722,,,,,,,,,,,,
Bedgerebong Showgrounds,,,,,Australia,,-33.36444,147.69222,,,,,,,,,,,,
Beemery Rest Area,,,,,Australia,,-30.0061946,146.3582714,,,,no,,,,,,,,
Bega Lookout,,,,,Australia,,-36.6448522,149.8242273,,,,,,,,,,,,
Bell Rest Area,,,,,Australia,,-26.93389,151.45056,,,,,,,,,,,,
Bellbird Campground,,,,,Australia,,-29.47417,152.31611,,,,,,,,,,,,
Bellingen Showgrounds,,,,,Australia,,-30.4470985,152.8992728,,,,,,,,,,,,
Bells Bay,,,,,Australia,,-28.61667,152.79417,,,,,,,,,,,,
Bells N Whistle Accommodation Park,,,,,Australia,,-26.9325,151.44694,,,,,,,,,,,,
Belmadar Campground,,,,,Australia,,-31.9234842,151.2372499,,,,yes,yes,,,,,,,
Beltana Station,,,,,Australia,,-30.816644,138.4015702,,,,,,,,,,,,
Belvidere Campsite,,,,,Australia,,-33.1975,115.68694,,,,,,,,,,,,
Belyando Crossing Roadhouse,,,,,Australia,,-21.5316686,146.8594656,,,,yes,yes,,,yes,,,,
Bendemeer Camping Area,Tamworth Regional Council,,,,Australia,,-30.88722,151.15694,,,,yes,no,,,,,,yes,yes
Bendleby Ranges Camping Area,,,,,Australia,,-32.3541883,138.7926036,,,,,,,,,,,,
Bents Basin State Recreation Area,,,,,Australia,,-33.93278,150.63722,,,,,,,,,,,,
Berembed Weir,,,,,Australia,,-34.87972,146.83556,,,,,,,,,,,,
Beresford Siding,,,,,Australia,,-29.2384153,136.6580306,,,,,,,,,,,,
Berrigan Caravan Park,,,,,Australia,,-35.6603541,145.8141277,+61 4 0056 3979,,,yes,yes,,,,,,yes,yes
Berry Bay,,,,,Australia,,-34.90583,137.01361,,,,,,,,,,,,
Bert Dix Memorial Park,,,,,Australia,,-34.18306,140.77694,,,,,,,,,,,,
Bethune Park,,,,,Australia,,-42.5355305,146.7310381,,,,,,,,,,,,
Bethungra Dam & Reserve,,,,,Australia,,-34.76389,147.9075,,,,,,,,,,,,
Betoota Rest Area,,,,,Australia,,-25.69333,140.74778,,,,,,,,,,,,
Apex Park - Beverley Rest Area - 48Hr,Shire of Beverely,,,,Australia,,-32.107425,116.9312592,,,,yes,no,,,,,,no,yes
Biddon Rest Area,,,,,Australia,,-31.5638032,148.7947079,,,,no,,,,,,,,
Big Bend Lookout,,,,,Australia,,-34.63222,139.66556,,,,,,,,,,,,
Big Valley Campsite,,,,,Australia,,-33.98444,115.155,+61 8 9757 5020,,https://bigvalleymargaretriver.com.au/,yes,yes,,,yes,yes,,yes,yes
Billabong Creek Rest Area,,,,,Australia,,-33.2091623,148.1252609,,,,no,,,,,,,,yes
Billabong Creek,,,,,Australia,,-35.35194,145.73111,,,,,,,,,,,,
Billabong Creek,,,,,Australia,,-35.69722,146.72611,,,,no,no,,,,,,,
Billiburning Rock,,,,,Australia,,-30.17222,117.91778,,,,,,,,,,,,
Bills Park,,,,,Australia,,-35.3064792,145.1767644,,,,,,,,,,,yes,yes
