post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Pandanus Camp Site,,Davidson Street,,,Australia,,-16.4945977,145.4633757,,,,,,,,,,,yes,yes
Pandanus Tourist Park,,Davidson Street,,,Australia,,-16.4947058,145.4635069,+61 7 4099 5944,info@pandanuscp.com.au,http://www.pandanuscp.com.au,,,,,,,,,
Eidsvold Showground,"$20 includes power & water. Pay at BP servo across the street. Use public toilets, shower block closed to campers",,,,Australia,,-25.373528,151.12679,,,,yes,no,,,yes,,,yes,yes
Camping St Helen,"20 $ Aus for a tent and two cyclists
 free wifi and shop in the north after
 the brige",,,,Australia,,-20.9043459,148.7799673,,,,,,,,,,,,
Rumpff Flat Camp Site,,,,,Australia,,-37.507751,146.4922338,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7408401,144.1435783,,,,,,,,,,,,
Rover Park Kiosk,,,,,Australia,,-28.8684193,152.2825404,,,,,,,,,,,,
Rover Park Camp Area,,,,,Australia,,-28.8627116,152.2792139,,,,,,,,,,,,
Unknown,,,,,Australia,,-14.9223505,133.1329639,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.9554869,151.376314,,,,,,,,,,,,
Willandra Campground,,,,,Australia,,-33.1940782,145.118407,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/willandra-campground,,,,,,,,,
Cosy Corner,,,,,Australia,,-35.0671946,117.6432718,,,,,,,,,,,yes,
14 Mile Campsite,,,,,Australia,,-23.279719,113.7907559,,,,,,,,,,,,
Warroora Station-Ridge Campsite,,,,,Australia,,-23.288008,113.7939609,,,,,,,,,,,,
Edithana Pool,,,,,Australia,,-24.118886,116.48548,,,,,,,,,,,,
Samson Beach Caravan Park,Samson Beach Chalets,,,,Australia,,-20.6312842,117.196832,,,https://www.samsonbeach.com.au/,,,,,yes,yes,,,
Hillocks Ocean Pods,,,,,Australia,,-35.2369289,137.1157254,,,,,,,,,,,,
Tressie's Museum & Caravan Park,,Kondinin-Hyden Road,,,Australia,,-32.4955786,118.7116293,+61 8 9889 5043,,,,,,,,,,,
Gravel Storage Campground,,,,,Australia,,-30.942774,115.36933,,,,,,,,,,,,
Binningup Caravan Park,,,,,Australia,,-33.14593,115.68978,,,,,,,,,,,,
Scout Park,,,,,Australia,,-12.1988163,96.863021,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2893813,147.1428108,,,,,,,,,,,,
Scotts Bay Campsite,,,,,Australia,,-32.0051149,132.3867494,,,,,,,,,,,yes,yes
Direction Island Camp Site,,,,,Australia,,-12.0919724,96.8862136,,,,,,,,,,,,
Grants Well Camp Site,,,,,Australia,,-10.4814215,105.65212,,,,,,,,,,,,
South Island Camp Site,,,,,Australia,,-12.2021294,96.8865694,,,,,,,,,,,,
Cliff Head Campsite,,,,,Australia,,-29.5205084,114.9950341,,,,yes,no,,,,,,,
Cliff Head South s/c,,,,,Australia,,-29.5291698,114.9902831,,,,yes,no,,,,,,,
Geraldton Self Contained Free Camp 24hr Limit,,,,,Australia,,-28.7760843,114.60311,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.553962,145.986777,,,,,,,,,,,,
Lake Benanee Rest Area,,,,,Australia,,-34.5206863,142.8772774,,,,yes,yes,,,,,,yes,yes
free caravan park,,,,,Australia,,-34.4943221,147.8837042,,,,,,,,yes,,,,
Panorama Camping,,Panorama Road,,,Australia,,-35.0783251,117.8864111,,,,,,,,,,,,
Stony Creek #2,,,,,Australia,,-37.1786461,142.4806168,,,,,,,,,,,,
Stony Creek Group Campground,Stony Creek Group Campground,,,,Australia,,-37.1800162,142.4848,,,,,,,,,,,,
Comet Flat Reserve,,,,,Australia,,-37.5783625,146.2680568,,,,,,,,,,,,
The Bluff,Forestry Corporation of NSW,,,,Australia,,-31.2418246,152.5265061,,,http://www.forestrycorporation.com.au/__data/assets/pdf_file/0011/586667/mt-boss-sf-map.pdf,,,,,,,,,
Camping Port Campbell Recreation Reserve,,Hennessey Street,,,Australia,,-38.6175716,143.0026911,+61 431 128 790,,https://www.portcampbellcamping.com/,,,,,,,,,
Unknown,,,,,Australia,,-43.315143,147.0239561,,,,,,,,,,,,
Newstead Racecourse Reserve,,,,,Australia,,-37.1178103,144.0561859,,,,,,,,,yes,,yes,
Larni Barramal Yaluk Camp,,,,,Australia,,-37.1595441,144.0899616,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.089996,115.2356356,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.0834395,115.2616579,,,,,,,,,,,,
Bronte Park Village Caravan Park,,,,,Australia,,-42.1345622,146.4939169,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3471769,146.9682189,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3446523,146.9666739,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3497868,146.968589,,,,,,,,,,,,
Beedelup Campsite,Department of Parks & Wildlife,,,,Australia,,-34.4116643,115.8768541,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Beraking Campsite,Department of Parks & Wildlife,,,,Australia,,-32.06187,116.2963813,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Blackwood Campsite,Department of Parks & Wildlife,,,,Australia,,-33.8768815,115.9654645,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Brookton Campsite,Department of Parks & Wildlife,,,,Australia,,-32.1865121,116.2987822,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Canning Campsite,Department of Parks & Wildlife,,,,Australia,,-32.241734,116.2548639,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Chadoora Campsite,Department of Parks & Wildlife,,,,Australia,,-32.7588313,116.2384005,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Dog Pool Campsite,Department of Parks & Wildlife,,,,Australia,,-34.7635651,116.3761285,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Dookanelly Campsite,Department of Parks & Wildlife,,,,Australia,,-32.9575693,116.2152103,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Frankland River Campsite,Department of Parks & Wildlife,,,,Australia,,-34.9499416,116.8115644,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Gardner Campsite,Department of Parks & Wildlife,,,,Australia,,-34.7203462,116.179869,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Ginger Creek Campsite,Department of Parks & Wildlife,,,,Australia,,-32.568435,116.4443141,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Gregory Brook Campsite,Department of Parks & Wildlife,,,,Australia,,-33.9822193,115.9384437,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Grimwade Campsite,Department of Parks & Wildlife,,,,Australia,,-33.656738,116.0256503,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Harris Dam Campsite,Department of Parks & Wildlife,,,,Australia,,-33.2440344,116.1610184,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Hewett's Hill Campsite,Department of Parks & Wildlife,,,,Australia,,-31.9584397,116.1289645,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Sandpatch Campsite,Department of Parks & Wildlife,,,,Australia,,-35.0738962,117.8188564,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Lake Maringup Campsite,Department of Parks & Wildlife,,,,Australia,,-34.8298825,116.1921588,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Long Point Campsite,Department of Parks & Wildlife,,,,Australia,,-35.0216056,116.5792494,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Monadnocks Campsite,Department of Parks & Wildlife,,,,Australia,,-32.3294299,116.2389249,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Mount Chance Campsite,Department of Parks & Wildlife,,,,Australia,,-34.8328273,116.5137247,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Mount Cooke Campsite,Department of Parks & Wildlife,,,,Australia,,-32.4024585,116.2947277,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Mount Dale Campsite,Department of Parks & Wildlife,,,,Australia,,-32.13489,116.2992256,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Mount Wells Campsite,Department of Parks & Wildlife,,,,Australia,,-32.6989987,116.3362478,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Murray Campsite,Department of Parks & Wildlife,,,,Australia,,-32.8679975,116.1386497,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Nerang Campsite,Department of Parks & Wildlife,,,,Australia,,-32.4617289,116.3769928,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Noggerup Campsite,Department of Parks & Wildlife,,,,Australia,,-33.5649473,116.0987141,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Nullaki Campsite,Department of Parks & Wildlife,,,,Australia,,-35.0391553,117.4550186,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Possum Springs Campsite,Department of Parks & Wildlife,,,,Australia,,-33.0620295,116.29524,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Rame Head Campsite,Department of Parks & Wildlife,,,,Australia,,-35.045679,116.8607117,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Schafer Campsite,Department of Parks & Wildlife,,,,Australia,,-34.554785,116.1759196,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Swamp Oak Campsite,Department of Parks & Wildlife,,,,Australia,,-32.7812734,116.1176433,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Torbay Campsite,Department of Parks & Wildlife,,,,Australia,,-35.0791154,117.6467969,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Waalegh Campsite,Department of Parks & Wildlife,Bibbulmun Track,,,Australia,,-32.0141869,116.2568536,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Warren Campsite,Department of Parks & Wildlife,,,,Australia,,-34.5089292,116.0976299,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
West Cape Howe Campsite,Department of Parks & Wildlife,,,,Australia,,-35.082624,117.5576225,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
White Horse Campsite,Department of Parks & Wildlife,,,,Australia,,-32.609075,116.3359579,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Woolbales Campsite,Department of Parks & Wildlife,,,,Australia,,-34.9443443,116.5658895,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Yabberup Campsite,Department of Parks & Wildlife,,,,Australia,,-33.4636624,116.0776859,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Yourdamung Campsite,Department of Parks & Wildlife,,,,Australia,,-33.1881694,116.2663527,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Deua River Camping Area,,,,,Australia,2537,-35.7485646,149.9162518,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/deua-river-campgrounds/visitor-info,,,,,,,,,
Dry Creek Camping Area,,,,,Australia,,-35.7593153,149.9240918,,,,,,,,,,,,
Britannia Ridge Caravan Park,,Tarrango Road,,,Australia,,-37.7921646,145.6455502,+61 3 5967 1118,,www.britanniaridge.com,,,,,,,,,
Drummonds Campground,,,,,Australia,,-31.6057726,116.2290188,,,,,,,,,,,,
Mount Mulligan Station,,,,,Australia,,-16.8556169,144.8744936,,,,,,,,,,,,
Ben Smith Campsite,,,,,Australia,,-35.5840708,148.2810991,,,,,no,,,,,,yes,no
Unknown,Free camp,,,,Australia,,-43.4209444,146.9070688,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.6829733,146.7363388,,,,,,,,,,,,
Free Camp,,,,,Australia,,-32.557079,137.6558056,,,,,,,,,,,,
Wongan Hills Caravan Park,,Wongan Road,,,Australia,6603,-30.88849,116.7150526,,,http://www.wonganhillscaravanpark.com.au/,,,,,,,,,
Kwolyin Camp,Shire of Bruce Rock,,,,Australia,,-31.9314618,117.7591921,,,,no,,,,,,,yes,yes
Browns Creek Campsite,,,,,Australia,,-35.4512452,148.2415566,,,,,no,,,,,,yes,no
Burra Creek Gorge - Worlds End Reserve (Mid),The Regional Council of Goyder,,,,Australia,,-33.8335195,139.0499228,,,,yes,no,,,,,,yes,yes
Unknown,,,,,Australia,,-37.2861768,149.3682418,,,,no,,,,,,,,
Toapin Weir Rest Stop,,,,,Australia,,-31.9797466,117.360777,,,,,,,,,,,,
Free camp,,,,,Australia,,-27.3881528,133.6778198,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.3124471,151.3575384,,,,no,no,,,,,,yes,no
Hastings Point Holiday Park,,,,,Australia,,-28.3609183,153.5749788,,,,,,,,,,,,
House Creek Bridge 24hr Stopping,,,,,Australia,,-22.4646722,116.0386385,,,,,,,,,,,,
Lankeys Creek Campsite,,,,,Australia,,-35.8115707,147.647787,,,,,,,,,,,yes,
Tin Mines Campsite,,,,,Australia,,-35.8595307,147.4770751,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/tin-mines-campground,yes,,,,,,,yes,
Mannus Campsite,Manus State Forest,,,,Australia,,-35.7784653,147.9411643,,,,,,,,,,,yes,
Mundaroo Campsite,Mundaroo State Forest,,,,Australia,,-35.8186874,147.8480407,,,,,,,,,,,yes,
Junction Campsite,Bago State Forest,,,,Australia,,-35.7874472,148.0945914,,,,,,,,,,,yes,
Unknown,,,,,Australia,,-33.295259,150.1374065,,,,no,no,,,,,,yes,no
Unknown,,,,,Australia,,-33.3280844,150.1923416,,,,no,no,,,,,,yes,no
Tanner's Road,,,,,Australia,,-38.3303477,144.0775501,,,,yes,,,,,,,,
Hawkesdale Campsite,,,,,Australia,,-38.1042458,142.3212522,,,,,,,,,,,,
Barrabup Camp site,,,,,Australia,,-33.9438917,115.6935083,,,,,,,,,,,,
Shallow Inlet Caravan Park,,,,,Australia,,-38.8189157,146.1718593,+61 3 5687 1385,,http://www.sicp.com.au,,,,,,,,,
Touch the Earth,,,,,Australia,2775,-33.2076747,150.9781035,,,,,,,,,,,,
Karara Recreation Grounds,Karara Hotel,,,,Australia,,-28.2041765,151.5635356,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2036503,146.8283803,,,,,,,,,,,,
Port Smith,,,,,Australia,,-18.5201367,121.8164105,,,,,,,,,,,,
Nullarbor - Great Australian Bight,,,,,Australia,,-31.606184,130.7546721,,,,,,,,,,,,
Wudinna Gawler Ranges Motel & Caravan Park,,,,,Australia,,-33.0558912,135.4670996,,,https://www.gawlerrangesmotel.com.au/,yes,yes,,,yes,,,,yes
Unknown,,,,,Australia,,-32.4540872,123.5924854,,,,,,,,,,,,
Gibson Soak,,,,,Australia,,-33.6512232,121.8135176,,,,,,,,,,,,
Lake Jasper,,,,,Australia,,-34.4206127,115.6926251,,,,,,,,,,,,
Honeymoon Bay,,,,,Australia,,-14.1033869,126.6804471,,,,,,,,,,,,
McGowan Island,,,,,Australia,,-14.1452077,126.6491404,,,,,,,,,,,,
Jurgensons Point Campsite,,,,,Australia,,-37.6324769,147.3698108,,,,,,,,,no,,yes,no
Slalom Rapids Campsite,Parks Victoria,,,,Australia,,-37.6023091,147.3388734,,,,,,,,,no,,,
Snottygobble Loop,,,,,Australia,,-34.4344539,115.7980133,,,,,,,,,,,,
Gagaju,,,,,Australia,,-26.3249298,153.0244831,,,,,,,,,,,,
Barry's Spot,,,,,Australia,,-22.6668672,113.6880569,,,,,,,,,,,,
Alkoomi Adventure Farm,,,,,Australia,,-23.6953954,150.6941977,+61 423 216 416,,,,,,,,,,,
Platypus Camp,,,,,Australia,,-37.5123143,146.643404,,,,yes,,,,,,,yes,no
The Palms,,,,,Australia,,-25.2869049,152.8770785,,,,,,,,,,,,
Elbenjo,Beny,,,,Australia,,-28.2658645,114.4859046,+61 409 685 877,,,,,,,,,,,
Unknown,,,,,Australia,,-22.7326615,117.842259,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.4948079,148.163767,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.4940545,148.1635149,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.4935183,148.1632952,,,,,,,,,,,,
Hugh Muntz Campground,,,,,Australia,,-27.7174278,153.2093871,,,,yes,no,,yes,no,yes,,no,yes
Unknown,,,,,Australia,,-33.7637658,150.2977052,,,,,no,,,,,,yes,no
Unknown,,,,,Australia,,-33.7598925,150.2907409,,,,,no,,,,,,yes,no
Unknown,,,,,Australia,,-33.7583087,150.2914597,,,,,no,,,,,,yes,no
Miners Campsite,,,,,Australia,,-33.7558167,150.2899952,,,,,no,,,,,,yes,no
Unknown,,,,,Australia,,-37.9719041,146.1984704,,,,,,,,,,,,
Unknown,,,,,Australia,,-38.0069109,146.1964078,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.0182595,150.6059584,,,,,,,,,,,,
Mount Werong Campground,,,,,Australia,,-34.0797343,149.9271111,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/mount-werong-campground,yes,,,no,,,,yes,no
Devil’s Peak B&B Bush Camp,,,,,Australia,,-32.4218468,137.9705312,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7455515,135.8911323,,,,,,,,,,,,
Unknown,,Armidale Road,,,Australia,,-29.9079199,152.7866849,,,,no,,,,,,,yes,yes
Federal Mill camping area (walk-in camping),,,,,Australia,,-37.8255793,145.8549753,,,,,,,,,,,,
Nambung Station Stay,,,,,Australia,,-30.5751794,115.222751,,,,,,,,no,,,,
Headrace Flat Camping Ground,,,,,Australia,,-36.9471314,146.9309091,,,,,,,,,,,,
Birdcage Rest Area,,,,,Australia,,-34.5242119,145.7034067,,,,yes,no,,,,,,,
Woorlba East Rest Area,,,,,Australia,,-32.3942776,124.4718517,,,,no,,,,,,,,
Unknown,,,,,Australia,,-32.3409853,124.9456213,,,,no,,,,,,,,
Mt Gould,,,,,Australia,,-25.8034309,117.3132203,,,,,,,,,,,,
North Bank,,,,,Australia,,-14.4721374,132.2519927,,,,,,,,,,,,
Rest area,,,,,Australia,,-34.6353715,150.8318824,,,,,,,,,,,,
Camping Free,,,,,Australia,,-37.8572465,148.0836285,,,,,,,,,,,,
Bush Camping,,,,,Australia,,-23.3702914,134.5894827,,,,,,,,,,,,
Longhill Camp,,,,,Australia,,-32.7556465,138.0716529,,,,,,,,,,,,
Lucky Bay,,,,,Australia,,-28.050517,114.1656731,,,,,,,,,,,,
Wongawol Creek,,Wongawol Road,,,Australia,,-26.2502,121.94248,,,,,,,,,,,,
Mingol Camp,,Wiluna-Carnegie Road,,,Australia,,-25.909923,122.35774,,,,,,,,,,,,
Wild Dog Creek Falls Camp,Parks Victoria,,,,Australia,,-36.8642747,146.0714195,,,,,,,,,,,yes,no
Bakers Flat Camping Area,,,,,Australia,,-35.7475974,149.9274809,,,,,,,,,,,,
May's Bend,,,,,Australia,,-30.0396551,146.0239952,,,,,,,,,,,,
Bouldercombe Lions Freecamp,,,,,Australia,,-23.5714205,150.4683514,,,,yes,no,,,,,,,
Old Bus,,,,,Australia,,-23.7262314,134.5302446,,,,,,,,,,,,
Unknown,,,,,Australia,,-27.7832453,153.0091723,,,,,,,,,,,,
Pallamallawa Fishing Club Memorial Park,,,,,Australia,,-29.477179,150.136292,,,,yes,no,,,,,,,
Unknown,,,,,Australia,,-34.1115985,141.9854443,,,,,,,,,,,,
Hamley Bridge Sport and Community Grounds RV Friendly,,,,,Australia,,-34.3537012,138.6807613,,,,,,,,,,,,
Wongulla Campground,,,,,Australia,,-34.7014104,139.5730228,,,,,,,,,,,,
Kingfisher Flat Dam,,,,,Australia,,-32.7781773,138.0663109,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3994784,146.7528981,,,,,,,,,,,,
Mount Barker Caravan & Tourist Park,,Cameron Road,,,Australia,,-35.0620302,138.8613242,+61 8 8391 0384,caravanpark@mountbarker.sa.gov.au,https://www.mountbarker.sa.gov.au/caravanpark,,,,,,,,,
Stringbark Lodge,,Beenak Road,,,Australia,3783,-37.932042,145.5566825,,,,,,,,,,,,
stawell grampians gate caravan park,,Burgh Street,,,Australia,3380,-37.0670428,142.7644008,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.7898389,150.3471105,,,,,,,,,,,yes,no
The Steps Barrington Campground,"Barrington Outdoor Adventure Centre, Gloucester",,,,Australia,,-32.0323465,151.8382983,,,https://www.thestepsbarrington.com.au/maps.html,yes,yes,,,,,,yes,
Unknown,,,,,Australia,,-37.9446138,141.4598673,,,,,,,,,,,,
