post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Kolah Hut Camping Area,,,,,Australia,,-32.5569429,135.5883066,,,,,,,,,,,yes,yes
Waddy Point Beachfront Campground,Queensland Government,,,,Australia,,-24.9664106,153.3388398,,,,,,,,,,,yes,yes
Unknown,,,,,Australia,,-37.172921,146.556972,,,,,,,,,,,,
RV stop,,,,,Australia,,-38.3225671,146.3260421,,,,,,,,no,,,,
Black Point Caravan Park,,,,,Australia,,-34.607014,137.8821939,,,https://blackpointcp.com.au/,,,,,,,,,yes
Moonlight Bay,,,,,Australia,,-34.5123893,135.9976753,,,,,,,,,,,yes,yes
Etty Bay Cabins and Caravan Park,,,,,Australia,,-17.5575156,146.0895674,,,,,,,,,,,,yes
Casterton Council Caravan Park,,,,,Australia,,-37.5812871,141.4053981,,,,,,,,,,,,
Drummonds Cove Holiday Park,,North West Coastal Highway,,WA,Australia,,-28.6542408,114.6161201,+61 8 9938 2524,holidays@drummondcove.com,https://www.drummondcove.com/,,,,,yes,,,yes,
Butchers Flat,,,,,Australia,,-33.8474475,149.0358967,,,,,,,,,,,,
Hells Gate Roadhouse Camping,Hells Gate Roadhouse,,,,Australia,,-17.4547035,138.357384,,,,,,,,,,,,
Blue Wren Gardens and Accommodation,,Penguin Road,,TAS,Australia,7315,-41.1380304,146.1353624,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3009799,139.505246,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3011111,139.5053469,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3010483,139.504304,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3011282,139.5041585,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3009804,139.5044308,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3009005,139.5045764,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3004714,139.504014,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3003915,139.5041595,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3006222,139.5037414,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3005423,139.503887,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3006931,139.5036223,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3007877,139.5034714,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3011918,139.5040341,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3012073,139.5038615,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3006561,139.5053635,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3005864,139.5053037,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3005207,139.5052498,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3004513,139.5051909,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3003825,139.5051338,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.300314,139.5050752,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3002458,139.5050185,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3001773,139.504961,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3001081,139.5049012,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3000375,139.5048425,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2999707,139.5047855,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2998987,139.5047277,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2997567,139.5049664,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2998295,139.5050249,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2998968,139.5050831,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3005266,139.5056065,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3004495,139.5055426,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3003813,139.5054842,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3003121,139.5054283,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3002432,139.50537,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3001747,139.5053123,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3001058,139.5052568,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3000346,139.5051985,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2999657,139.5051392,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3000311,139.5061149,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.3001885,139.506342,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2996935,139.506032,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.299497,139.5057214,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.2993234,139.5054237,,,,,,,,,,,,
BIG4 The Bend,,,,,Australia,,-35.3003906,139.5049234,,,,,,,,,,,,
Shell Beach Campground,NPWS SA,,,,Australia,,-35.1953464,136.873677,,,,,,,,,,,yes,
The Lodge of Dundee,,,,,Australia,,-12.7167454,130.3514296,,,http://www.thelodgeofdundee.com.au,yes,yes,,yes,yes,,,yes,yes
BIG4 Breeze Cania Gorge,,Park Road,,,Australia,,-24.6613284,150.9629989,+61 7 4167 8188,,https://breezeholidayparks.com.au/parks/cania-gorge/,customers,hot,,,yes,yes,,yes,yes
Orana Girls Guides,,Roches Beach Road,,TAS,Australia,7170,-42.891659,147.4980009,,,,,,,,,,,,
Bacchus Marsh Caravan Park,,Main Street,,,Australia,,-37.6713695,144.4262316,,,,,,,,,,,,
Liberty Gayndah Motel & Caravan Park,,Dalganal Road,,QLD,Australia,4625,-25.6201116,151.6087953,+61 7 4161 1911,,,,,,,,no,,,
Gayndah Heritage Railway,,National Street,,,Australia,,-25.6159451,151.6109161,,,,yes,no,,,no,no,,no,yes
Southside Holiday Village,,,,,Australia,,-23.4029911,150.5045986,,,,,,,,,,,,
Unknown,,,,,Australia,,-16.3031539,133.4587253,,,,,,,,,,,,
Sandstone Park,,,,,Australia,,-25.073753,148.2774572,,,http://www.sandstonepark.com.au/,yes,no,,,,,,yes,yes
Ayers Rock Campground Overflow,,,,,Australia,,-25.2331164,130.9889301,,,,no,no,,no,no,,,yes,yes
Mapleton Cabins & Caravan Park,,,,,Australia,,-26.6289176,152.8590965,,,,,,,,,,,,
Biloela Caravan & Tourist Park,Ozzy Parks,Dawson Highway,,,Australia,,-24.4090454,150.4955877,+61 409 694 855,,https://www.ozzyparks.com.au/locations/biloela-caravan-park/overview/,yes,yes,,,yes,,,yes,yes
Biloela Heritage Park,,Exhibition Avenue,,,Australia,,-24.4027571,150.4993126,,,,yes,yes,,yes,yes,yes,,yes,yes
Jamieson Track Camping Area,,,,,Australia,,-38.5966006,143.9180082,,,,,,,,,,,,
Lawgi Heritage Park & Farm Stay,,,,,Australia,,-24.5822297,150.6692657,+61 477 074 916,,,,,,,,,,yes,yes
Ilfracombe Van Park,,,,,Australia,,-23.4903446,144.5093734,+61 7 4658 1510,,https://ilfracombecaravanpark.com.au/,yes,yes,,,yes,yes,,yes,yes
Unknown,,,,,Australia,,-16.9244599,145.3623498,,,,,,,,,,,,
Lake Gilles Conservation Park,South Australian Government,,,,Australia,,-33.0349842,136.6051958,,,https://www.parks.sa.gov.au/parks/lake-gilles-conservation-park,,,,,,,,yes,yes
Reception - Big 4 Myall Holiday Resort,,Stroud Street,,NSW,Australia,2423,-32.4105847,152.2070333,,,,,,,,,,,,
Yangie Bay Camp Ground,,,,,Australia,,-34.6400333,135.3616861,,,,,,,,,,,,
Unknown,,,,,Australia,,-15.7773434,128.7378632,,,,,,,,,,,,
Unknown,,,,,Australia,,-15.7830094,128.7426688,,,,,,,,,,,,
Mongers Lake Camp,,,,,Australia,,-29.1261813,117.2118768,,,,,,,,,,,,
John Forrest Lookout,,,,,Australia,,-29.3054844,116.7311148,,,,,,,,,,,,
Monto Caravan & Cabin Park,Kui Parks,Flinders Street,,QLD,Australia,4630,-24.8639944,151.1126225,+61 7 4166 1492,,http://montocaravanpark.com.au/,,,,,yes,yes,,yes,yes
Mikkira Station Campground,,,,,Australia,,-34.8267931,135.6867626,,,,,,,,,,,,
Unknown,,,,,Australia,,-15.8055841,128.7410196,,,,,,,,,,,,
Pink Gum,,,,,Australia,,-35.1494384,138.5977782,,,,yes,no,,no,no,,,yes,yes
Trephina Gorge Panorama Campground,NT Parks,,,,Australia,,-23.5226062,134.3968785,,,https://nt.gov.au/parks/find-a-park/trephina-gorge-nature-park,,,,,,,,,yes
Will's Beach Shack,,Ocean Road,,,Australia,,-36.7856096,139.8604841,,,http://www.willsbeachshack.com.au/,,,,,,,,yes,yes
Southend Bush Camp,,,,,Australia,,-37.5658495,140.1295651,,,,,,,,,,,yes,yes
Karijini Eco Retreat,,,,,Australia,,-22.3874626,118.2640136,+61 8 9286 1731,,https://www.karijiniecoretreat.com.au/,yes,yes,,yes,,,,yes,yes
Karijini Overflow Campground,Karijini National Park,,,,Australia,,-22.4870963,118.4760998,,,,,,,,,,,yes,yes
Dales Camp Ground,,Dales Road,,,Australia,,-22.469632,118.5512808,+61 8 9425 5591,,,,,,,,,,,
Unknown,,,,,Australia,,-35.6818179,142.6644786,,,,,,,,,,,,
Greens Lake Camping Area,Goulburn-Murray Water,,,,Australia,,-36.4376773,144.8293412,,,,,,,,,,,,
Leigh Creeek Hotel Caravan Park,,,,,Australia,,-30.5544979,138.4235685,,,,,,,,,,,,
Miliyanha Campground,DPAW,,,,Australia,,-21.5871559,117.072524,,,,,,,,,,,,
Stargazers Campground,,,,,Australia,,-21.59767,117.0877402,,,,,,,,,,,,
Crescent Camp,,,,,Australia,,-36.4821906,146.1049019,,,,,,,,,,,,
Nesting Camp Ground,,,,,Australia,,-36.4463427,146.1140992,,,,,,,,,,,,
Wagoe Chalets & Camping Area,,,,,Australia,,-27.8855268,114.1349781,,,https://www.wagoe.com.au/,yes,yes,,,,,,yes,yes
Lake Wyangan,Griffith City Council,,,,Australia,,-34.2127237,146.01657,,,,yes,no,,untreated,no,,,yes,yes
Wooldridge (Uralla) Fossicking Area,Uralla Shire Council,,,,Australia,,-30.628766,151.4715597,,,,yes,no,,,,,,yes,yes
Fowlers Bay Bush Camp,,,,,Australia,,-31.9555186,132.437266,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.9729871,150.9134451,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.9738833,150.9147873,,,,,,,,,,,,
Baffle Creek Hideaway,,,,,Australia,,-24.4909232,151.9106723,,,,,,,,,,,,
Ground #5,Cataract Scout Camp,,,,Australia,,-34.2377391,150.8129065,,,https://cataract.nsw.scouts.com.au/facility/accommodation/,yes,yes,,,,,,yes,yes
Turtons Creek Reserve,,,,,Australia,,-38.534488,146.2500277,,,,,,,,,,,,
Campsite A,,,,,Australia,,-34.1405799,150.9881501,,,,,,,,,,,,
Campsite B,,,,,Australia,,-34.1418273,150.9875798,,,,,,,,,,,,
Campsite N,,,,,Australia,,-34.1434578,150.9890024,,,,,,,,,,,,
Campsite H,,,,,Australia,,-34.1464528,150.9836133,,,,,,,,,,,,
Campsite J,,,,,Australia,,-34.1459957,150.9844822,,,,,,,,,,,,
Campsite K,,,,,Australia,,-34.1448022,150.9850057,,,,,,,,,,,,
Campsite L,,,,,Australia,,-34.144886,150.9857111,,,,,,,,,,,,
Campsite M,,,,,Australia,,-34.1438838,150.9864787,,,,,,,,,,,,
Campsite G,,,,,Australia,,-34.1453828,150.9822218,,,,,,,,,,,,
Campsite E,,,,,Australia,,-34.1434873,150.9825543,,,,,,,,,,,,
Campsite F,,,,,Australia,,-34.1440962,150.9821719,,,,,,,,,,,,
Campsite D,,,,,Australia,,-34.1431288,150.9850883,,,,,,,,,,,,
Campsite C,,,,,Australia,,-34.1410759,150.9856719,,,,,,,,,,,,
Bell Gorge Wildernesss Lodge,,,,,Australia,,-17.1526795,125.4676639,,,,,,,,,,,,
Wandoo Reserve,,,,,Australia,,-30.2242098,115.2377589,,,,,,,,,,,,
Karda Campground,Department of Parks and Wildlife,,,,Australia,,-30.2006996,115.2525875,,,dpaw.wa.gov.au,,,,,,,,,
Knorrit Flat Riverside Retreat & Camping,,Nowendoc Road,,NSW,Australia,,-31.7974041,152.0600185,+61 2 6550 7541,knorritflat@gmail.com,https://knorritflat.com/,yes,yes,,,no,,,yes,yes
Neds Campground,,,,,Australia,,-21.9996115,113.9335401,,,,1,,,,,,,,
North Mandu,,,,,Australia,,-22.1421235,113.8727774,,,,1,,,,,,,,
Sal Salis Ningaloo Reef,,,,,Australia,,-22.1512136,113.867773,,,https://www.salsalis.com.au/,,,,,,,,,
North Kurrajong,,,,,Australia,,-22.172618,113.8612103,,,,,,,,,,,yes,yes
Bungarra,,,,,Australia,,-22.2468194,113.8403816,,,,,,,,,,,,
Yardie Creek,,,,,Australia,,-22.3208431,113.8132431,,,https://exploreparks.dbca.wa.gov.au/site/yardie-creek-campground,,,,,,,,yes,yes
Keera Road - Gwydir River Camps,,,,,Australia,,-29.8640752,150.5951234,,,,no,,,,,,,yes,yes
Lake Argyle Resort,,Lake Argyle Road,,,Australia,,-16.1125101,128.7405298,,,,,,,,yes,,,,
Lee and Jenny's Bush Camp,,,,,Australia,,-13.6642528,130.6575984,,,https://www.leeandjennysbushcamp.com.au/,,,,,yes,,,yes,yes
Stuarts Well Roadhouse Freecamp,,,,,Australia,,-24.3388328,133.4597986,,,,,,,,no,,,,yes
Unknown,,,,,Australia,,-15.8597394,128.7550637,,,,,,,,,,,,
Kirkalocka 24hr Rest Area,Main Roads WA,Great Northern Highway,,,Australia,,-28.5908708,117.7798987,,,,,,,,,,,yes,yes
Pelican Rest Tourist Park,,,,,Australia,,-28.0276932,148.6000942,,,,,,,,,,,yes,yes
Wallam Creek (Yumba),Ballone Shire Council,,,,Australia,,-28.0269004,147.4767504,,,,yes,no,,,no,yes,,yes,yes
Harvey Rainbow Caravan Park,,Kennedy Street,,,Australia,,-33.0791783,115.9027332,,,,yes,,,,yes,yes,,,
Unknown,,,,,Australia,,-16.3090842,128.2472503,,,,,,,,,,,,
Unknown,,,,,Australia,,-15.4814025,128.1138384,,,,,,,,,,,,
Delegate Recreation Reserve,,,,,Australia,,-37.0399093,148.9468858,,,,,,,,yes,,,yes,
Hortens Creek,,,,,Australia,,-30.0003798,152.6809986,,,,,,,,,,,,
Boomerang Caravan & Tourist Park,,,,,Australia,,-24.4021889,150.5101929,,,,,,,,,,,,
Carrolls Spring,Forest Fire Managment Victoria,,,,Australia,,-37.4983498,144.1685754,,,,,,,,,,,yes,yes
Cool Waters Holiday Park,,,,,Australia,,-16.9034113,145.7079051,,,https://tasmanholidayparks.com/au/caravan-parks/cairns-cool-waters,,,,,,,,,
Tidal River,,,,,Australia,,-39.0316462,146.3198583,,,,,,,,,,,,
Lascelles campground,,,,,Australia,,-35.6076731,142.5798802,,,,,,,,,,,,
Unknown,,,,,Australia,,-20.3053678,148.7341459,,,,,,,,,,,,
Cobram Willows Holiday Park,,,,,Australia,,-35.9243728,145.6305225,,,,,,,,,,,,
Hillside Garden Village,,South Western Highway,,,Australia,,-32.1681477,116.0178202,,,,yes,yes,,,yes,,,no,yes
Temple Gorge Campground,,,,,Australia,,-24.6625465,115.1765757,,,,,,,,,,,yes,yes
Bush Camp,,,,,Australia,,-24.3081764,116.9083715,,,,,,,,,,,yes,yes
Mount Augustus Tourist Park,,,,,Australia,,-24.3088273,116.908806,+61 8 9943 0527,,http://www.mtaugustustouristpark.com/,,,,,yes,,,yes,
Caravan Park,,,,,Australia,,-15.5738887,133.215398,,,,,,,,,,,,
Redcliff Campsite,,,,,Australia,,-34.4648308,136.1168095,,,,,,,,,,,,
Unknown,,,,,Australia,,-18.4163431,145.9456708,,,,,,,,,,,,
Tully Gorge Camping Area,QPWS,,,,Australia,,-17.772904,145.6503005,,,,,,,,,,,,
McKinnon Point,,,,,Australia,,-37.7621113,147.1065503,,,,,,,,,,,,
Maaroom Caravan Park,,,,,Australia,,-25.6127719,152.8707717,,,,,,,,,,,,
Murchison Oasis Roadhouse & Caravan Park,,,,,Australia,,-26.8951977,115.9580462,,,,yes,,,no,yes,,,,
Forbes Apex Riverside Tourist Park,,Reymond Street,,,Australia,,-33.4017216,148.0187022,,,https://www.apexriversidepark.com.au/,,,,,,,,,
Callide Dam Accomodation,,Lake Callide Drive,,QLD,Australia,,-24.3719027,150.6121066,,,,,,,,,,,,
Unknown,,,,,Australia,,-18.9572423,146.1494669,,,,,,,,,,,,
Unknown,,,,,Australia,,-32.3888717,150.6885413,,,,,,,,,,,,
Denman Van Village,,Macauley Street,,NSW,Australia,2328,-32.3938732,150.684503,+61 2 6547 2590,enquiries@denmanvanvillage.com.au,https://www.denmanvanvillage.com.au,,,,,yes,,,,
Swamp Creek Reserve,Tamworth Regional Council,,,,Australia,,-31.4359386,151.143165,,,,yes,no,,,,,,yes,yes
Hamelin Outback Station Stay,,,,,Australia,,-26.4249351,114.1917095,,,https://www.hamelinstationstay.com.au/,,,,,,,,yes,yes
Unknown,,,,,Australia,,-36.8529648,145.066343,,,,,,,,,,,,
Parry Creek,,,,,Australia,,-15.5976536,128.2788648,,,,,,,,,,,,
Smoke Bush Reserve,,,,,Australia,,-30.224503,115.2972805,,,,,,,,,,,,
Yonga Campground,,,,,Australia,,-30.1046235,115.2077758,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.7253145,142.3721271,,,,,,,,,,,,
Killalea State Park Camping Area,,,,,Australia,,-34.6111442,150.8536039,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/killalea-campground,,,,,,,,,
Lake Tooliorook Campsite,,,,,Australia,,-37.9775331,143.2852477,,,,,,,,,,,,
Inglewood Motel And Caravan Park,,Calder Highway,,,Australia,3517,-36.5650411,143.8625892,+61 3 5438 3232,,,,,,,,,,,
Reflections Ballina - Holiday Park,,River Street,,NSW,Australia,2478,-28.8727913,153.5670459,+61 2 6686 2220,ballina@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/ballina/,,,,,yes,,,yes,yes
Bordertown Caravan Park,,,,,Australia,,-36.3068386,140.7724483,,,,,,,,,,,,
BIG4 River Myall Holiday Resort,,Stroud Street,,NSW,Australia,2423,-32.4113517,152.2065844,,,https://www.big4.com.au/caravan-parks/nsw/north-coast/river-myall-holiday-resort,,,,,,,,,
Williams River Caravan Park - Bridge Reserve,,,,,Australia,,-32.5824961,151.7850946,,,,,,,,,,,yes,yes
Camp on Allyn,,Gresford Road,,NSW,Australia,2311,-32.4423785,151.5624503,+61 4 0738 9420,,https://camponallyn.com.au/,yes,yes,,,yes,,,yes,yes
Goongerah Camping Area,,,,,Australia,,-37.343027,148.7006887,,,,,,,,,,,,
Bummaroo Ford campground,,,,,Australia,,-34.1934009,149.7431408,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/bummaroo-ford-campground,yes,no,,,,,,yes,yes
Ingenia Holiday Park,,,,,Australia,,-35.3735229,150.4622511,,,,,,,,,,,,
Beachside,,,,,Australia,,-35.3777865,150.4607221,,,,,,,,,,,yes,yes
Holiday Haven Burrlil Lake,,,,,Australia,,-35.3882772,150.449397,,,,,,,,yes,,,,yes
Australian Motorhomes Tourist Park,,,,,Australia,,-32.6543777,151.8686136,,,,,,,,,,,,
Port Augusta Motorhome Park,,,,,Australia,,-32.5114422,137.7857644,,,,,,,,,,,,
Bonney's Wa Motorhome Park,,,,,Australia,,-32.2829303,115.8550499,,,,,,,,,,,,
Dixons Kingdom Camping Area,,,,,Australia,,-41.8300655,146.3055243,,,,,,,,,,,,
Kalgoorlie Caravan Park,,,,,Australia,,-30.7648688,121.4500479,,,,,,,,,,,,
Tongala Caravan Park,Greenham Beef,Finlay Road,,VIC,Australia,3621,-36.2560809,144.9594646,+61 3 5859 0725,,,yes,yes,,,yes,,,yes,yes
Lockington Travellers Rest,,,,,Australia,,-36.2701858,144.5345468,,,,yes,yes,,,yes,yes,,,yes
BIG4 Casino Holiday Park,,Light Street,,NSW,Australia,2470,-28.8771452,153.0489268,+61 2 6662 1069,,https://hampshireholidays.com.au/park/casino-holiday-park/,,,,,yes,yes,,yes,
Edgewater Holiday Park,,,,,Australia,,-31.4236834,152.8758569,,,,,,,,,,,yes,
Apsley Gorge Campground,NSW National Parks and Wildlife,,,,Australia,,-31.0539835,151.7621695,,,,yes,no,,,,,,,
Scamander Sanctuary Holiday Park,,,,,Australia,,-41.4677679,148.2611941,,,,,,,,,customers,,,
Scamander Sanctuary Holiday Park,,,,,Australia,,-41.466958,148.258969,,,,,,,,yes,customers,,yes,
Goroke Accomodation Park,,,,,Australia,,-36.7206405,141.4669101,,,,yes,yes,,,yes,,,yes,yes
Jubilee Lake Holiday Park,,,,,Australia,,-37.366724,144.1502001,,,,,,,,,,,,
Johanna (GOW),Parks Victoria,,,,Australia,,-38.7580472,143.3702722,,,https://www.greatoceanwalk.com.au/,,,,,,,,yes,
Airy Gap Campground,National Parks and Wildlife Service,,,,Australia,,-33.1093724,150.0392219,,,,,,,,,,,yes,yes
Shippens Flat,,,,,Australia,,-36.9230779,146.9050678,,,,,,,,,,,yes,yes
Chum Flat,,,,,Australia,,-36.9253746,146.9200934,,,,,,,,,,,yes,yes
Self Containted Caravan Area 24HR Limit,,,,,Australia,,-33.2692332,149.1095565,,,,,,,,no,no,,,
Scotts Homstead Camping Area,Parks Victoria,,,,Australia,,-37.5706,147.3513236,,,,,,,,,,,no,no
Mooraback Campground,,,,,Australia,,-31.1469483,152.2152081,,,,,,,,,,,,
