post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
David Ugle Campsite,,,,,Australia,,-33.4573491,116.2240059,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.6497895,150.4179545,,,,,,,,,,,,
Freycinet Campground,,,,,Australia,,-42.008394,148.2409184,,,,yes,yes,,no,yes,no,,yes,yes
Lake Adelaide Camp Ground,,,,,Australia,,-41.8328336,146.2625434,,,,,,,,,,,,
Unknown,,,,,Australia,,-32.8995586,138.0791775,,,,,,,,,,,,
Little River Falls,No camping allowed - on Parks Victoria website and sign east side of river,,,,Australia,,-37.0607184,148.3098863,,,,yes,no,,,,,,yes,yes
Swifts Creek Riverbank Camping,,,,,Australia,,-37.2606593,147.7229222,,,,,,,,,,,,
Boort Township RV Friendly Site,,,,,Australia,,-36.1098709,143.729067,,,,,,,,,,,yes,yes
Unknown,,,,,Australia,,-42.2182026,145.285689,,,,,,,,,,,,
Alexander Bay Campsites,,,,,Australia,,-33.8861331,122.7469422,,,,,,,,,,,,
Alexander Bay Campsites,,,,,Australia,,-33.8865377,122.7472962,,,,,,,,,,,,
Unknown,,,,,Australia,,-41.7594624,145.6211045,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.9216856,147.6171341,,,,,,,,,,,,
Hinnomunjie Bridge Camping Area,,,,,Australia,,-36.9455274,147.608044,,,,,,,,,,,,
"Florence Falls 'Old 4WD"" Campground",,,,,Australia,,-13.0929838,130.7846541,,,,,,,,,,,,
Rocky Creek hike-in campsite,Parks Victoria,,,,Australia,,-36.7528314,146.7305444,,,,,,,,,,,yes,
Woody Head camping ground,,,,,Australia,,-29.3659714,153.3714668,,,,yes,,,yes,no,yes,,,
Woody Head Camping Ground,,,,,Australia,,-29.3668036,153.3714164,,,,yes,,,yes,no,yes,,,
Spring Creek Sawmill,Parks Victoria,,,,Australia,,-36.8711411,146.0850715,,,,,,,,,,,,yes
Wooloondool Camp Ground,,,,,Australia,,-34.5185025,144.7700992,,,,,,,,,,,,
Chateau Baudin,,,,,Australia,,-38.3909931,145.3757979,,,https://www.airbnb.com.au/rooms/2596141,,,,,,,,yes,
Lake Bolac Foreshore - Picnic Point,,,,,Australia,,-37.7218179,142.8513831,,,https://lakebolac.com.au/accommodation/lake-bolac-foreshore/,yes,yes,,,,,,yes,yes
Lake Bolac Foreshore - East Beach,,,,,Australia,,-37.7211497,142.8781725,,,https://lakebolac.com.au/accommodation/lake-bolac-foreshore/,yes,no,,,,,,yes,yes
Lake Bolac Foreshore - South Beach,,,,,Australia,,-37.7458917,142.8418546,,,https://lakebolac.com.au/accommodation/lake-bolac-foreshore/,yes,no,,,,,,yes,yes
Mooraback Horse Camp,,,,,Australia,,-31.1543839,152.1998021,,,,,,,,,,,,
Brew Park,RV Parking,,,,Australia,,-35.3550387,145.7230357,,,,no,,,,,yes,,,yes
Oasis Youth Camp,,,,,Australia,,-37.7971781,145.3883989,,,,,,,,,,,,
POWERED sITES,,,,,Australia,,-27.84344,152.2119049,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.9170765,141.9982395,,,,,,,,,,,,
Butts Reserve,Parks Victoria,,,,Australia,,-36.9874431,144.053829,,,,,,,,,,,yes,yes
Unknown,,,,,Australia,,-27.9957725,152.8935509,,,,,,,,,,,,
Unknown,,,,,Australia,,-27.9968241,152.8926594,,,,,,,,,,,,
Unknown,,,,,Australia,,-27.9965563,152.8931688,,,,,,,,,,,,
Unknown,,,,,Australia,,-27.995455,152.8947382,,,,,,,,,,,,
Unknown,,,,,Australia,,-41.4760802,146.1601681,,,,,,,,,,,,
Safari Camp,,,,,Australia,,-14.0763758,143.6824822,,,,,,,,,,,,
Unknown,,,,,Australia,,-14.0650582,143.6872566,,,,,,,,,,,,
Unknown,,,,,Australia,,-28.3422223,152.3712264,+61 475 143 859,,https://queenmaryfallscaravanpark.com.au/,,,,,,,,yes,yes
Unknown,,,,,Australia,,-41.6258503,148.311854,,,,yes,no,,no,no,no,,yes,no
Little Beach Co Glamping,,Tasman Highway,,TAS,Australia,7215,-41.6225095,148.31575,,,,,,,,,,,,
Uralla Showground Camping,,,,,Australia,,-30.6468847,151.5050256,,,,yes,,,,,,,yes,yes
Henty Showgrounds,,,,,Australia,,-35.5101121,147.0309626,,,,,,,,,,,,yes
Geelong Showgrounds Camping,Prior booking required,Breakwater Road,,,Australia,,-38.1709294,144.372617,+61 3 5221 1707,,https://royalgeelongshow.org.au/showgrounds/,yes,yes,,yes,,yes,,,yes
Minlacowie Bush Campground,Yorke Peninsular Council,,,,Australia,,-34.8329485,137.4593336,,,,,,,,,,,yes,yes
Unknown,,,,,Australia,,-36.7427693,148.0058911,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.7420944,148.0073449,,,,,,,,,,,,
Falls Park Rest Area,"Camping only allowed Monday to Friday - earliest access Su 18:00, must leave by Sa 10:00",,,,Australia,,-41.5717062,147.254721,,,https://northernmidlands.tas.gov.au/community/facilities/rv-friendly-towns,yes,no,,no,,,,no,yes
Unknown,,,,,Australia,,-37.2952151,145.8660083,,,,,,,,,,,yes,yes
Unknown,,,,,Australia,,-37.2910355,145.86335,,,,,,,,,,,yes,yes
Mudgee Showgroun,Mid-Western Regional Council,Nicholson Street,,,Australia,,-32.6017596,149.5839974,,,,,,,,,,,yes,yes
Gundaroo Park,,Cork Street,,,Australia,,-35.0241534,149.2657971,,,,,,,,,,,yes,yes
Murray Lagoon Campground,,,,,Australia,,-35.9043593,137.4534976,,,,,,,,,,,,
Four Season Holiday,,,,,Australia,,-33.6494038,115.1959923,,,,,,,,,,,,
Lemongrab,,,,,Australia,,-35.4382728,150.371849,,,,,,,,,,,,
NRMA Eastern Beach Holiday Park,,,,,Australia,,-37.8740773,148.0137769,,,,yes,,,,yes,yes,,,
Broughtons Waterhole,,,,,Australia,,-36.5670064,141.3367038,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.153847,149.6939958,,,,,,,,,,,yes,yes
Unknown,,,,,Australia,,-37.5400962,146.8283489,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.540692,146.8283803,,,,,,,,,,,,
Wairuna Campground,,,,,Australia,,-18.423265,145.3941044,,,,,,,,,,,,
Unknown,,,,,Australia,,-20.0974386,146.8927479,,,,,,,,,,,,
Wallaville Hotel,,,,,Australia,,-25.075558,151.9957792,,,,,,,,,,,,
Free camp Park- 5 cars,"Free camp for 5 cars but there are a place for more than that (actually we are 13 cars). 24h maximum. Shower + toilets, no BBQ.",,,,Australia,,-28.6702591,114.6125698,,,,,,,,,,,,
Moses Rock Walk-in Campsite,,,,,Australia,,-33.7787878,114.9969637,,,,,,,,,,,yes,no
Glen Rock camping area,,,,,Australia,,-27.8886411,152.247364,,,,,,,,,,,,
Riverside Burrum Heads,,,,,Australia,,-25.187994,152.5739052,,,,,,,,,,,,
Cape Weymouth Camping and Cabins,,,,,Australia,,-12.6147357,143.4287854,,,,,,,,,,,yes,yes
Camp Sandy,,,,,Australia,,-36.8980525,142.3750395,,,,,,,,,,,,
Rainforest Gateway Campground,,Gradys Creek Road,,,Australia,,-28.4282472,152.9576721,,,,,,,,,,,yes,yes
Allora Showground Camping,Allora Show Society,,,,Australia,,-28.0395107,151.9886719,+61 427 100 210,,https://allora.show/camping/,yes,yes,,yes,yes,no,,yes,yes
Lions Park Rest Area,Banana Shire Council,,,,Australia,,-25.6435265,149.7957704,,,,yes,yes,,,no,,,,yes
Discovery Parks Fraser Coast,,Fraser Street,,,Australia,,-25.2872423,152.8725043,,,,,,,,,,,,
Banana Hall,Banana and District Community Association,,,,Australia,,-24.4711627,150.129373,,,,,,,,,,,,yes
Jambin Hall Rest Area,,,,,Australia,,-24.1952846,150.3713358,,,,yes,no,,,,,,,yes
Jambin Hotel Motel Freecamp,Jambin Hotel Motel,,,,Australia,,-24.1946566,150.3694884,,,,,,,,,,,yes,yes
Yaamba Rest Area / Joan Tierney Park,,,,,Australia,,-23.1352582,150.3686419,,,,yes,no,,,,,,,yes
Unknown,,,,,Australia,,-33.7171534,149.831386,,,,,,,,,,,yes,yes
Unknown,,,,,Australia,,-14.7532582,144.0727566,,,,,,,,,,,,
Mamanga Campground,NSW National Parks and Wildlife Service,,,,Australia,,-34.6656436,143.5182881,,,,yes,no,,,,,,,
Unknown,Well used freecamp site. Unknown if BRC sanctioned. Next to Alpha HGV Parking Area,,,,Australia,,-23.6466015,146.6352895,,,,yes,yes,,,,yes,,yes,yes
Unknown,,,,,Australia,,-37.5372605,146.3998348,,,,,,,,,,,,
Duwul Hike-in Campground,Parks Victoria,,,,Australia,,-37.281514,142.5898466,,,,,,,,,,,yes,
Unknown,,,,,Australia,,-25.1889134,148.5709453,,,,,,,,,,,,
Unknown,Evidence of Informal caravan parking site.,,,,Australia,,-25.8553739,148.5565226,,,,,,,,,,,,yes
Unknown,,,,,Australia,,-21.0041527,116.1052644,,,,,,,,,,,,
Reflections Wee Jasper Campground,,Nottingham Road,,,Australia,,-35.1394371,148.6801761,+61 2 6227 9626,,https://reflectionsholidays.com.au/parks/wee-jasper/,,,,,,,,,
Reception - Reflections Ferry Reserve Holiday Park,,Riverside Crescent,,NSW,Australia,2483,-28.5332547,153.537951,,,,,,,,,,,,
Halifax Bay Wetland National Park camping area 2,,,,,Australia,,-18.7808955,146.274363,,,,,,,,,,,,
Halifax Bay Wetland National Park camping area 1,,,,,Australia,,-18.7529217,146.2585984,,,,,,,,,,,,
Non Powered Sites,,,,,Australia,,-27.8438439,152.2129584,,,,,,,,,,,,
Non Powered Sites,,,,,Australia,,-27.8444992,152.2123166,,,,,,,,,,,,
Non Powered Site,,,,,Australia,,-27.844515,152.2105291,,,,,,,,,,,,
Non Powered Site,,,,,Australia,,-27.8447421,152.2113965,,,,,,,,,,,,
1770 Eco Camp,,Round Hill Road,,,Australia,,-24.2306236,151.8756036,+61 04 7869 9525,,https://www.1770ecocamp.com.au/,,,,,,,,,
Mucka Pub Freecamp,,,,,Australia,,-26.5859893,148.3839311,,,,no,,,,,,,yes,yes
Nanango Showgrounds,,,,,Australia,,-26.6720935,151.9905217,,,,,,,,,yes,,yes,yes
Wondai Showgrounds,,,,,Australia,,-26.3170857,151.8813573,,,,yes,,,yes,yes,no,,yes,
Fig Tree Campground,,,,,Australia,,-28.3796478,151.9404291,,,,,,,,,,,,
Bushmans Camp,,,,,Australia,,-28.3747927,151.932788,,,,,,,,,,,,
Unknown,,,,,Australia,,-28.3763106,151.9361555,,,,,,,,,,,,
Unknown,,,,,Australia,,-28.3751382,151.9363001,,,,,,,,,,,,
Free Camping,Unofficial Campsite,,,,Australia,,-22.5692281,118.0809276,,,,,,,,,,,,
Unknown,,,,,Australia,,-28.3736976,151.9367007,,,,,,,,,,,,
Discovery Lagoon Campsite,,North Coast Road,,SA,Australia,5223,-35.6233691,137.5232199,,,,,,,,,,,yes,yes
Flat Spur Camping Area,,,,,Australia,,-37.168764,146.5480205,,,,,,,,,,,,
Tuarts Reserve,,Cervantes Road,,,Australia,,-30.4176857,115.1393911,,,https://www.dandaragan.wa.gov.au/camping-information.aspx,,,,,,,,,
Banksia Reserve,,Cervantes Road,,,Australia,,-30.39314,115.1799905,,,https://www.dandaragan.wa.gov.au/camping-information,,,,,,,,,
Mungallala Reserve Camping,Maranoa Regional Council,,,,Australia,,-26.4477627,147.543406,,,,yes,yes,,,,,,yes,yes
Wilcolo Campground,,,,,Australia,,-31.4898205,138.5700686,,,,,,,,,,,,
Foxtrap Cooladdi Roadhouse - Paycamp Internal,,,,,Australia,,-26.6478026,145.4686743,,,,yes,yes,,,yes,,,yes,yes
Adavale Hall,Quilpie Shire Council,,,,Australia,,-25.9085427,144.5999676,,,,yes,yes,,,yes,,,yes,yes
Unknown,Bush/Fishing Camo,,,,Australia,,-25.9088028,144.6163102,,,,no,,,,,,,yes,yes
WIlkinson's Creek Campsite,,,,,Australia,,-36.4405363,148.2629843,,,,,,,,,,,yes,no
Reception - Big 4 Park Beach Holiday Park,,Ocean Parade,,NSW,Australia,2450,-30.2927478,153.137873,+61 2 6648 4888,,,,,,,,yes,,,
Warragamba Reserve Camp,,,,,Australia,,-33.8930984,150.6011635,,,,yes,,,yes,no,yes,,,
Unknown,,,,,Australia,,-30.7037607,152.9200458,,,,no,,,,no,no,,,
Campsite 7,Murrenbong Scout Camp,,,,Australia,,-27.2358648,152.9376129,,,,,,,,,,,,
Campsite 10,Murrenbong Scout Camp,,,,Australia,,-27.2377655,152.9401532,,,,,,,,,,,,
R&R Farm Stay,,Clarence Way,,NSW,Australia,2469,-28.8717124,152.6438661,+61 4 4709 0205,,,,,,,,,,yes,yes
Green Valley Farm Stay,,,,,Australia,,-34.6369407,116.1029041,,,,yes,,,,,,,,
Nelson Bay PWS Campground,PWS,Nelson Bay Road,,TAS,Australia,7330,-41.1277528,144.6718193,,,,,,,,,,,yes,yes
Fat Hen Creek Caravan and Camping,,Wide Bay Highway,,QLD,Australia,4600,-26.0902245,152.2894242,+61 467 032 692,,,,,,,,,,yes,yes
Higgins Yard,,,,,Australia,,-37.4092004,146.8794251,,,,,,,,,,,,
The Summit,,,,,Australia,,-38.2015634,146.1973274,,,,,,,,,,,,
Toogoolawah Showgrounds,,,,,Australia,,-27.0778611,152.3761648,,,https://www.toogoolawahshowsociety.org.au/,,,,,,,,yes,yes
Proston Golf Club Free Camp,,,,,Australia,,-26.1618346,151.5927507,,,https://prostongolfclub.org.au/camping/,,,,,,,,yes,yes
Garrawalt Creek Campsite,,,,,Australia,,-18.4597698,145.8094981,,,,,,,,,,,,
Unknown,,Ponderosa Place,,,Australia,,-38.3314377,144.9845023,,,,,,,,,,,,
Jindera Recreational Grounds,,,,,Australia,,-35.9593516,146.889747,,,,yes,no,,yes,no,no,,yes,yes
Unknown,,,,,Australia,,-37.4803099,144.3609489,,,,,,,,,,,,
Tolmie Recreational Reserve,,,,,Australia,,-36.9346163,146.2358445,,,,,,,,,no,,yes,yes
Len Barker Reserve,Yorke Peninsula Council,,,,Australia,,-34.9209076,137.3017831,,,,,,,,,,,,
Foul Bay Boat Ramp Campground,Yorke Peninsula Council,,,,Australia,,-35.2101916,137.1895729,,,,,,,,,,,yes,
Goldsmiths Beach Camp Ground,Yorke Peninsula Council,,,,Australia,,-35.1475764,137.6871484,,,,,,,,,,,,
Daly Head Campground,Yorke Peninsula Council,,,,Australia,,-35.0239584,136.93987,,,,,,,,,,,,
Gravel Bay Campground,Yorke Peninsula Council,,,,Australia,,-34.9356344,136.9954872,,,,,,,,,,,,
Dogwood Creek Camping Area,"Department of the Environment, Tourism, Sience and Innovation.",,,,Australia,,-26.33217,150.4055672,,,https://parks.desi.qld.gov.au/parks/barakula/camping,,,,,,,,yes,yes
Riverside Tourist Park,,,,,Australia,,-23.3717814,150.5149608,,,https://www.riversiderockhampton.com.au/,,,,,,,,yes,yes
Redbank Reserve,,,,,Australia,,-32.1688401,148.5318657,,,,,,,,,no,,yes,yes
Sandy Cape Camping Area,,,,,Australia,,-41.4153157,144.7715557,,,,,,,,,,,,
Pedder River Camping Area,,,,,Australia,,-41.3955438,144.7890812,,,,,,,,,,,,
Unknown,,,,,Australia,,-41.1516693,145.0344497,,,,,,,,,,,,
Prickly Wattle,,,,,Australia,,-41.0598576,144.6819243,,,,,,,,,,,,
Stinky Beach PWS Camping Area,,,,,Australia,,-41.2182729,144.6926853,,,,,,,,,,,,
Campe Elsewhere PWS Camping Area,,,,,Australia,,-41.186874,144.6951342,,,,,,,,,,,,
Nal-a-wort campground,Parks SA,,,,Australia,,-37.581696,140.1378111,,,https://www.parks.sa.gov.au/parks/canunda-national-park/booking/71594,,,,,,,,yes,yes
Postmans Campground,,,,,Australia,,-36.7609772,149.5215198,,,,,,,,,,,,
Four Mile Trail campground - Eucumbene River,,,,,Australia,,-35.9199141,148.5412855,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/four-mile-trail-campground-eucumbene-river,,,,,,,,yes,yes
Little Plain Campsite,,,,,Australia,,-36.8705812,147.1994203,,,,,,,,,,,yes,no
The Hatch Farm - Port Macquarie,,The Hatch Road,,NSW,Australia,2444,-31.379477,152.8364371,,,https://www.hipcamp.com/en-AU/land/new-south-wales-the-hatch-farm-port-macquarie-06yhvnxp?shareid=2g6ykx1ti5x,,,,,,,,,
Talaroo Outback Camping and Caravan Park,,,,,Australia,,-18.1207993,143.9606778,,,,,,,,,,,,
Charters Towers Tourist Park,,,,,Australia,,-20.0935459,146.2613678,,,,,,,,,,,,
Yokinup Mia Mia Campground,Parks & Wildlife,Yokinup Bay Road,,,Australia,,-33.8543974,123.0123142,,,https://exploreparks.dbca.wa.gov.au/site/yokinup-mia-mia-campground,,,,,,,,yes,yes
Unknown,,,,,Australia,,-37.2946939,147.0325657,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2978483,147.0323808,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3218762,147.038413,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3244033,147.0390609,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3269575,147.0464769,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3285583,147.0483177,,,,,,,,,,,,
