post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Ace Caravan Park,,,,,Australia,,-33.9230134,147.197943,,,https://www.acecaravanpark.com.au/,,,,,,,,,
West Wyalong Caravan Park,,,,,Australia,,-33.9245779,147.2107575,,,https://westwyalongcaravanpark.com.au,,,,,,,,,
Double D Caravan Park,,Bogan Street,,NSW,Australia,2869,-32.7293174,148.1853238,,,,,,,,,,,,
Peak Hill Caravan Park,,Ween Street,,NSW,Australia,2869,-32.7207308,148.1907425,,,https://www.peakhillcaravanpark.com.au/,,,,,,,,,
Narrabri Big Sky Caravan Park,G'day Parks,,,,Australia,,-30.3306086,149.7845577,,,,,,,,,,,,
El Paso Caravan Park,,,,,Australia,,-38.1212519,145.8420851,,,,,,,,,,,,
Gwydir Motel & Caravan Park,,Amaroo Drive,,NSW,Australia,2400,-29.4860464,149.8488903,,,https://www.gwydircarapark.com.au,yes,yes,,yes,yes,yes,,yes,yes
Fossickers Rest Caravan Park,,Lake Inverell Drive,,NSW,Australia,2360,-29.7859353,151.1373919,+61 2 6722 2261,,https://www.fossickersrest.com.au/,,,,,yes,yes,,yes,yes
Fossicker Caravan Park,,,,,Australia,,-29.7442158,151.7362657,,,,,,,,,,,,
Blue Sapphire Caravan Park,,,,,Australia,,-29.7273302,151.7387933,,,,,,,,,,,,
The Poplar Caravan Park,,,,,Australia,,-29.7524313,151.7367636,+61 2 6732 1514,,,,,,,,,,,
Discovery Parks - Casino,,,,,Australia,,-28.862141,153.0623291,,,https://www.discoveryholidayparks.com.au/caravan-parks/new-south-wales/north-coast/casino/,,,,,yes,yes,,,
Lismore Tourist Caravan Park,,,,,Australia,,-28.8079131,153.2828638,,,,,,,,,,,,
Henry White Oval,,,,,Australia,,-31.5448847,115.688472,,,,,,,,,,,yes,yes
Dunbogan Caravan Park,,,,,Australia,,-31.6473431,152.816049,,,,,,,,,,,,
Big 4 Park Beach Holiday Park,,Ocean Parade,,NSW,Australia,2450,-30.2936862,153.135847,+61 2 6648 4888,,https://www.big4.com.au/caravan-parks/nsw/north-coast/park-beach-holiday-park,,,,,yes,yes,,yes,yes
Shady Camp Camp Site,,,,,Australia,,-12.4834592,131.7259567,,,,,,,,,,,,
Skenes Creek Beachfront Park,,,,,Australia,,-38.7246741,143.7132454,,,,,,,,,,,yes,yes
Bellhaven Caravan Park,,,,,Australia,,-32.7805056,151.7363916,,,,,,,,,,,,
Pacific Gardens Van Village,,,,,Australia,,-32.7920276,151.7225794,,,,,,,,,,,,
Windy Harbour Camping Ground,,,,,Australia,,-34.8364074,116.0261182,,,,,,,,,,,,
Quirindi Caravan Park,,,,,Australia,,-31.5108092,150.6835397,,,,,,,,,,,,
Mount Crozier Camping Area,Parks Victoria,,,,Australia,,-34.909705,141.7054795,,,,,,,,,,,,
Rocket Lake Camping Area,Parks Victoria,,,,Australia,,-34.6381458,141.8316071,,,,,,,,,,,,
Balranald Caravan Park,,,,,Australia,,-34.6441553,143.5652189,,,http://www.balranaldcaravanpark.com.au/,yes,yes,,,yes,,,yes,yes
Granites Motel Caravan Park,,,,,Australia,,-29.4339904,142.0090108,,,,,,,,,,,,
Broken Hill Tourist Park,,,,,Australia,,-31.9615225,141.4365571,,,https://www.brokenhilltouristpark.com.au/,,,,,,,,,
Bimbi Park,"Camping, Caravan, Cabins, Self Contained Cabins, Backpackers, family activities, bush setting, camping under koalas",Manna Gum Drive,,VIC,Australia,3233,-38.8348457,143.5138221,+61 3 5237 9246,admin@bimbipark.com.au,https://www.bimbipark.com.au/,,,,,yes,yes,,,
Gulargambone Caravan Park,,,,,Australia,,-31.3311274,148.4696507,,,,,,,,yes,yes,,,
Opal Holiday Park,,Pandora Street,,NSW,Australia,2834,-29.4258033,147.9956639,,,,,,,,yes,yes,,,
Lightning Ridge Caravan Park,,,,,Australia,,-29.4286793,147.9820974,,,,,,,,,,,,
Lightning Ridge Hotel Motel Caravan Park,,,,,Australia,,-29.428714,147.9727901,,,,,,,,,,,,
Crocodile Caravan & Camping Park,,,,,Australia,,-29.4288737,147.9748654,,,https://crocodilecaravanpark.com.au/,,,,,,,,,
Alice Atkinson Sandstone Caravan Park,,,,,Australia,,-27.9901769,119.2970758,,,,,,,,,,,,
River View Caravan Park,,,,,Australia,,-33.0936011,147.1452651,,,,,,,,,,,,
River View Caravan Park,,,,,Australia,,-33.0947059,147.1452978,,,,,,,,,,,,
Glenmack Caravan Park,,Moss Vale Road,,,Australia,2577,-34.7370643,150.5380865,+61 2 4465 1372,,https://glenmack.com.au/,,,,,,,,,
Bungendore Showground,,,,,Australia,,-35.2433009,149.410611,,,https://www.bungendoreshowground.com.au/,yes,yes,,,yes,,,yes,yes
Gambells Rest Campground,NSW Parks and Wildlife Service,,,,Australia,,-34.6685042,150.2963252,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/Gambells-Rest-campground,yes,yes,yes,,,,,yes,yes
NRMA Dubbo City Holiday Park,,Alfred Street,,,Australia,2830,-32.2456487,148.5963654,,,www.dubbocityholidaypark.com.au,,,,,yes,yes,,,
Western Plains Tourist Park,,,,,Australia,,-32.2513823,148.5987198,,,,,,,,,,,,
Brisbane Gateway Resort,,School Road,,QLD,Australia,4123,-27.5909899,153.1110367,+61 7 3341 6333,,https://brisbanegateway.com.au/,,,,,,,,,
NRMA Merimbula Beach Holiday Resort,NRMA,,,,Australia,,-36.8875048,149.9300975,,,https://www.big4.com.au/caravan-parks/nsw/south-coast/nrma-merimbula-beach-holiday-resort,,,,,,,,,
Unknown,,,,,Australia,,-36.0820846,150.1311407,,,https://www.beachcomberholidaypark.com.au/,,,,,,,,,
Moruya Holiday Park,,,,,Australia,,-35.9045297,150.0802249,,,https://www.moruyaholidaypark.com.au/,yes,yes,,,,,,,yes
Lake Hamilton Caravan Park,,,,,Australia,,-37.7431179,142.0334913,,,,,,,,,,,,
Sharp Park Camping Ground,,Beechmont Road,,,Australia,,-28.049708,153.1887272,+61 409 550 745,,,yes,no,,yes,,,,yes,
Blue Gum Residential Park,,Brunt Road,,,Australia,,-38.0581649,145.3881202,+61 3 9769 8201,,http://bluegumresidentialpark.com/,,,,,,,,,
BIG4 Batemans Bay Beach Resort,Big 4,,,,Australia,,-35.7269812,150.1965819,,,https://www.beachresort.com.au/,,,,,,,,,
BIG4 Batemans Bay At East's Riverside Holiday Park,,,,,Australia,,-35.7032464,150.1822727,,,https://www.eastsbatemansbay.com.au/,,,,,,,,,
Discovery Parks - Clare,,Horrocks Highway,,,Australia,,-33.8650796,138.6210933,,,https://www.discoveryparks.com.au/caravan-parks/south-australia/clare-valley-clare,,,,,,,,,
Berry Showground,,,,,Australia,,-34.7795276,150.6947555,,,,,,,,,,,,
San Remo Beachfront Caravan Park,,Davis Point Road,,,Australia,,-38.5249361,145.3669825,+61 3 5619 7190,,https://srbfcp.com.au,,,,,yes,no,,,
Hebron Christadelphian Bible Camp (Private),Christadelphians,Balmoral Road,,,Australia,5351,-34.6291542,138.8378406,,,,,,,,,,,,
Rosebery Caravan Park,,,,,Australia,,-41.7770746,145.5347592,+61 3 6473 1366,,,,,,,,,,,
Sugar Bowl Tourist Park & Backpackers,,,,,Australia,,-25.2356587,152.2644977,+61 7 4126 1521,,http://www.sugarbowlchilders.com/,,,,,,,,,
Unknown,,,,,Australia,,-25.2356587,152.2644977,,,,,,,,,,,,
Miara Holiday Park,,,,,Australia,,-24.6678172,152.2004495,,,,,,,,,,,,
Copley Caravan Park,,,,,Australia,,-30.5560318,138.4227537,,,http://www.copleycaravan.com.au,,,,,,,,,
Ross Caravan Park,,,,,Australia,,-42.0303009,147.4909172,,,https://rossmotel.com.au/,,,,,,,,,
Oasis Caravan Park,,,,,Australia,,-33.2524565,151.4931941,,,,,,,,,,,,
Boomi Co-Op Caravan Park,,Bishop Street,,NSW,Australia,2405,-28.7250762,149.5785424,+61 2 6753 5150,boomico-op@outlook.com,,yes,yes,,,yes,yes,,yes,yes
Unknown,O'Reilly's,,,,Australia,,-28.229506,153.1323706,,,https://oreillys.com.au/oreillys-campground/,,,,,,,,,
Unknown,Cataract Scout Camp,,,,Australia,,-34.218925,150.7992183,,,,,,,,,,,,
Tatachilla Lutheran Camp,,,,,Australia,,-35.2216689,138.5193732,,,,,,,,,,,,
Gillard's Campground,,,,,Australia,,-36.660068,150.001418,,,https://www.nationalparks.nsw.gov.au/,,,,,,,,,
Middle Beach,,,,,Australia,,-36.6439669,150.0129918,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.7741355,148.1402461,,,,,,,,,,,,
Childers Central Caravan Park,,,,,Australia,,-25.2384898,152.2883056,,,,,,,,,,,,
Brou Lake Campground,NSW National Parks and Wildlife Service,,,,Australia,,-36.1294605,150.1240176,,,,yes,no,,,,,,yes,yes
Phoenix Park,,Geelong-Ballan Road,,,Australia,,-37.591537,144.1978999,,,https://www.phoenixparkballan.com.au/,yes,,,yes,yes,no,,,
Ningaloo Coral Bay - Bayview,,Robinson Street,,,Australia,6701,-23.1428203,113.7729818,+61 8 9385 6655,,https://www.ningaloocoralbay.com/,,,,,yes,,,,
Bremer Bay Beaches Resort Tourist Park,,Wellstead Road,,WA,Australia,6338,-34.4264271,119.3743381,+61 8 9837 4290,frontoffice@bremerbaybeaches.com.au,https://bremerbaybeaches.com.au/,,,,,yes,yes,,,
Foreshore Caravan Park,,,,,Australia,,-30.6501061,152.9979954,,,,yes,,,yes,yes,yes,,,
Turpentine Camping Area,,,,,Australia,,-33.0614105,151.3371177,,,,yes,no,yes,,,,,,
Goughs Bay Caravan Park,,,,,Australia,,-37.1871724,146.0664129,,,,,,,,,,,,
S-Bend Caravan Park,,Company Road,,,Australia,6528,-28.9849713,114.7729994,+61 8 9926 1072,,https://www.facebook.com/sbendcaravanpark/,,,,,,,,,
Horrocks Beach Caravan Park,Top Tourist Parks,North Court,,,Australia,6535,-28.380363,114.4309292,+61 8 9934 3039,info@horrocksbeachcaravanpark.com.au,http://www.horrocksbeachcaravanpark.com.au/,,,,,yes,,,,
Unknown,,,,,Australia,,-31.9683174,152.5928775,,,,,,,,,,,,
Port Gregory Caravan Park,,Sanford Street,,,Australia,6535,-28.1882869,114.2521551,+61 8 9935 1052,admin@portgregorycaravanpark.com.au,http://simonhyam.wix.com/port-gregory-caravan-park,,,,,yes,,,,
Murchison River Caravan Park,Top Tourists Park,Grey Street,,,Australia,6536,-27.7081504,114.1683331,+61 8 9937 1005,mcp@wn.com.au,https://www.murcp.com/,yes,yes,,yes,yes,yes,,yes,yes
Billabong Homestead Hotel Motel,Billabong Homestead Hotel Motel,,,,Australia,,-26.817711,114.6146782,+61 8 9942 5980,,http://www.billabonghotelmotel.com.au/,,,,,yes,,,,
Pink Lake Tourist Park,,Pink Lake Road,,,Australia,6450,-33.8573687,121.8697304,+61 8 9071 2424,pinklake@westnet.com.au,http://www.pinklakepark.com.au/,,,,,yes,,,,
Cape Le Grand Campground (Cape Le Grand Beach),,,,,Australia,,-33.9779306,122.1197504,,,https://parks.dpaw.wa.gov.au/site/cape-le-grand-campground,,,,,,,,,
Blue Dolphin Caravan Park and Holiday Village,,Hamelin Road,,,Australia,6537,-25.9286245,113.5377502,+61 8 9948 1385,enquiries@bluedolphin.net.au,,,,,,yes,,,,
Shark Bay Caravan Park,,Spaven Way,,,Australia,6537,-25.9249979,113.5380757,+61 8 9948 1387,trish.roch@bigpond.com,http://www.sbvan.com/,yes,,,yes,yes,,,,
Nanga Bay Resort,,,,,Australia,,-26.255035,113.805879,+61 8 9948 3992,,https://www.nangabayresort.com.au/,,,,,yes,,,,
Valla Beach Resort,,,,,Australia,,-30.6042517,153.0050864,,,,,,,,,,,,
Tasman Holiday Parks - Nambucca Heads,Big 4,Swimming Creek Road,,NSW,Australia,2448,-30.6289298,153.0118174,+61 2 6568 6120,nambucca@tasmanholidayparks.com,https://tasmanholidayparks.com/,,,,,,yes,,,
Boorkoom Campground,,,,,Australia,,-29.8199436,153.2913878,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/boorkoom-campground,,,,,,,,,
Lake Arragan Campground,,,,,Australia,,-29.5681094,153.3368585,,,https://www.nationalparks.nsw.gov.au/,,,,,,,,,
Shelley Head Campground,,,,,Australia,,-29.5253032,153.3592436,,,https://www.nationalparks.nsw.gov.au/,,,,,,,,,
Red Cliff Campground,,,,,Australia,,-29.5785672,153.3344894,,,https://www.nationalparks.nsw.gov.au/,,,,,,,,,
Garden of Eden Caravan Park,,Princes Highway,,,Australia,,-37.0546321,149.9046932,+61 2 6496 1172,,http://www.edengarden.biz/,,yes,,,yes,,,yes,yes
Merimbula Lake Holiday Park,,,,,Australia,,-36.9075412,149.8758754,,,https://merimbulalakeholidaypark.com.au/,,,,,,,,,
SeaChange Parks Milton - Milton Valley Holiday Park,,,,,Australia,,-35.3289707,150.4467935,+61 2 4455 2028,,https://www.miltonvalleyholidaypark.com.au/,,,,,,,,,
Mollymook Caravan Park,,,,,Australia,,-35.3409162,150.465311,,,https://mollymooktouristpark.com.au/,,,,,,,,,
Peppermints campsite,,,,,Australia,,-35.0448583,116.65307,,,,,,,,,,,yes,no
Bodalla Forest Park Rest Area,,,,,Australia,,-36.1508628,150.0958079,,,,yes,no,,,,,,yes,yes
Allenvale Mill Camp Site,,,,,Australia,,-38.5502496,143.95966,,,,,,,,,,,,
Hamelin Pool Caravan Park,,,,,Australia,,-26.4004811,114.1658074,,,https://hamelinpoolcaravanpark.com/,,,,,,,,,
Murray Bridge Caravan Park,,,,,Australia,,-35.1337477,139.3001969,,,,,,,,,,,,
Herberts Camping Area,,,,,Australia,,-38.4889553,143.8961125,,,,,,,,,,,,
Dongara-Denison Tourist Park,,George Street,,,Australia,,-29.278614,114.9179288,+61 8 9927 1210,,https://www.dongaratouristpark.com.au/,,,,,yes,yes,,yes,
Prevelly Caravan Park,,Mitchell Drive,,,Australia,,-33.9806972,114.9948273,,,https://prevellycaravanpark.com.au/,,,,,,,,,
Creswick Caravan Park and Camping Ground,,,,,Australia,,-37.4179765,143.8905085,,,www.creswickcaravanpark.com.au,,,,,,,,,
Leander Reef Holiday Park,,,,,Australia,,-29.2681332,114.9248974,,,,,,,,,,,,
Big4 Bonny Hills Holiday Park,,,,,Australia,,-31.586122,152.8373428,,,,,,,,yes,yes,,yes,
Reflections Bonny Hills - Holiday Park,Reflections Holidays,Ocean Drive,,NSW,Australia,2445,-31.5913341,152.8403282,,bonnyhills@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/bonny-hills/,,,,,,,,,
Alex Beach Cabins and Tourist Park,,,,,Australia,,-26.666328,153.1032142,,,,yes,,,yes,yes,yes,,,
Governor's Hill Carapark,,Sydney Road,,,Australia,,-34.7478919,149.7515796,+61 2 4821 7373,governorshillcp@bigpond.com,https://www.governorshillcarapark.com.au/,yes,yes,,,,,,yes,yes
Carnamah Caravan Park,,,,,Australia,,-29.6855261,115.8917116,,,,,,,,,,,,
Coorow Caravan Park,,,,,Australia,,-29.8803963,116.0168334,,,,,,,,yes,yes,,,
Ada River,,,,,Australia,,-37.404196,148.8933219,,,,,,,,,,,,
Jorgenson Flat,,,,,Australia,,-37.7486164,146.4126847,,,,,,,,,,,,
Riverside Cabin Park,,,,,Australia,,-36.4057845,145.3932885,,,https://www.riversidecabinpark.com.au/,,,,,,,,,
Unknown,,,,,Australia,,-35.9442238,149.7353315,,,,,,,,,,,,
Ballidu Caravan Park,Setup and phone caretaker for payt etc,,,,Australia,,-30.5950175,116.772691,,,,yes,yes,,,yes,,,yes,yes
Beverley Caravan Park,Shire of Beverley,,,,Australia,,-32.1080312,116.9241028,,,,yes,yes,,,yes,yes,,yes,yes
Mooloolaba Beach Holiday Park,,,,,Australia,,-26.6826773,153.122843,,,,,,,,,,,,
Calypso,,,,,Australia,,-29.4345241,153.3592771,,,,,,,,yes,,,yes,
Nerang Caravan Park,,,,,Australia,,-27.9937119,153.3374563,,,,,,,,,,,,
Dargo River Inn,,,,,Australia,,-37.4718118,147.2547081,,,,,,,,,,,,
Frenchs Farm,Parks and Wildlife,,,,Australia,,-42.6511305,148.0479315,,,,,no,,,,,,yes,
Encampment Cove Campsite,Parks and Wildlife,,,,Australia,,-42.6633242,148.0371389,,,,,no,,,,,,yes,
Unknown,,,,,Australia,,-31.8428605,152.7417905,,,,,,,,,,,,
Strayleaves Caravan Park,,,,,Australia,,-36.3783221,145.4212536,,,,,,,,,,,,
Heany Park Scout & Guide Camp,,,,,Australia,,-37.939205,145.2540199,,,,,,,,,,,,
Newdegate Motel & Caravan Park,,,,,Australia,,-33.091561,119.0289071,,,,yes,yes,,,yes,,,,yes
BIG4 Caloundra Holiday Park,,Maloja Avenue,,QLD,Australia,4551,-26.8054532,153.124825,,,,,,,,yes,yes,,,
Kioloa Beach Holiday Park,,Murramarang Road,,,Australia,2539,-35.5548857,150.379944,+61 2 4457 1065,,https://www.kioloabeach.com/,yes,,,,yes,yes,,,
Lake Yealering Caravan Park,,,,,Australia,,-32.595071,117.6228319,,,,,,,,,,,,
RACV Inverloch Resort,,,,,Australia,,-38.6483492,145.6845393,,,http://www.racv.com.au/wps/wcm/connect/resorts/racv+resorts/racv+inverloch+resort,,,,,,,,,
Unknown,,,,,Australia,,-34.6385035,148.021726,,,,,,,,,,,,
Peacock Creek Camping Area,,,,,Australia,,-28.6596359,152.715806,,,,,,,,,,,,
Unknown,,,,,Australia,,-27.8827354,153.3664842,,,,,,,,no,no,,,
Somerset Gardens and Tourist Park,,,,,Australia,,-41.0355708,145.8214071,,,,,,,,,,,yes,
BIG4 Nelligen Holiday Park,,,,,Australia,,-35.644415,150.1360115,,,,,,,,,,,,
Griffith Caravan Village,,,,,Australia,,-34.2959525,146.0762131,,,,,,,,,,,,
BIG4 Hay Plains Holiday Park,,,,,Australia,,-34.5186699,144.8439659,,,,,,,,,,,,
Unknown,,,,,Australia,,-26.8335771,153.118186,,,,,,,,,,,,
Harrismith Caravan Park,Shire of Wikipin,,,,Australia,,-32.9357653,117.8626771,,,,yes,yes,,,yes,yes,,yes,yes
Samaldo Caravan Park,,,,,Australia,,-33.508893,151.3749939,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.9178963,150.3881339,,,,,,,,,,,,
Yalwal Campground,,Yalwal Road,,,Australia,2540,-34.922611,150.3846433,,,,,,,,,,,,
Wingello State Forest Camping Area,Forestry Corporation of NSW,Caoura Road,,,Australia,2579,-34.7159062,150.1895847,,,https://www.forestrycorporation.com.au/visit/forests?camping=Yes,yes,no,,,,,,yes,yes
Charleyong Crossing,,Stewarts Crossing Road,,,Australia,,-35.2461699,149.8910078,,,https://www.caravancaravan.com.au/entity/charleyong-crossing-(stewarts-crossing)-camping-area/nsw,,,,,,,,,
Wyanbene Caves,,Wyanbene Road,,,Australia,2622,-35.7948318,149.6830769,,,,,,,,,,,yes,yes
Cowra Van Park,,Lachlan Street,,,Australia,2794,-33.8352551,148.6854356,+61 2 6340 2110,,https://www.cowravanpark.com/,,,,,,,,yes,yes
Lithgow Tourist Park,,,,,Australia,,-33.4728929,150.1299781,+61 2 6351 4350,,https://lithgowcaravanpark.com.au,,,,,,,,,
Flinders Island Cabin Park,,,,,Australia,,-40.0942162,148.0077354,,,www.flindersislandcp.com.au,,,,,,,,,
Summerhill Park,,,,,Australia,,-33.0669032,151.5771039,,,,,,,,,,,,
Shady Acre Caravan Park,,,,,Australia,,-33.0321658,116.8823323,,,,,,,,,,,,
Greenes Creek PWS Camping Area,,,,,Australia,,-41.3320259,144.7524959,,,,,,,,,,,,
Pebbly Beach Camp Ground,NSW National Parks and Wildlife Service,,,,Australia,,-29.9453468,153.2567525,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/pebbly-beach-campground-yuraygir-national-park,,,,,,,,,
Lake Tinaroo Holiday Parks,Discovery Holiday Parks,,,,Australia,,-17.170975,145.5455724,,,,,,,,,,,,
Lake Macquarie Village,,,,,Australia,,-33.0995194,151.4771586,,,,,,,,,,,,
Gilgandra Caravan Park,,,,,Australia,,-31.7141957,148.6708923,,,,,,,,,,,,
Mitchell Caravan Park,,,,,Australia,,-30.0902482,145.9507281,,,http://www.mitchellcaravanpark.com.au,yes,yes,,,,,,yes,yes
Twilight Caravan Park,,,,,Australia,,-31.9377755,152.4685447,,,https://twilightcaravanpark.com.au/,,,,,,,,,
Revival Fellowship Camp Site,,Caudle Street,,,Australia,,-35.4327316,138.3292785,,,https://adelaiderevival.com/camp/,,,,,,,,,
Unknown,,,,,Australia,,-15.7016171,126.380897,,,,,,,,,,,,
Blue Topaz Caravan Park,,,,,Australia,,-28.6968991,151.9052593,,,,,,,,yes,,,yes,
Rainbow Flat Caravan Park,,,,,Australia,,-32.0105782,152.4729043,,,,,,,,,,,,
Porcupine Gorge Campground,,,,,Australia,,-20.3451034,144.4603478,,,,,,,,,,,,
Longreach Caravan Park,,,,,Australia,,-23.4460592,144.2422052,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.3542159,139.6171767,,,,,,,,,,,,
Riverside Caravan Park,,,,,Australia,,-31.8768068,152.5919861,,,,,,,,,,,,
Lakeview Caravan Park,Kronosaurus Korner,,,,Australia,,-20.7347456,143.1464383,,,,yes,yes,,,yes,yes,,,
Pinewood Caravan Park,,,,,Australia,,-38.1240588,141.6340416,,,,,,,,,,,,
Cooks Mill Campground - Cathedral Range State Park,Parks Victoria,,,,Australia,,-37.3797948,145.760539,,,https://parkweb.vic.gov.au/explore/parks/cathedral-range-state-park,,,,,,no,,yes,
Tin Hut Camping Area,Victoria DELWP,,,,Australia,,-37.3251621,145.8628539,,,,,,,,,,,,
Thornton Caravan Park,,,,,Australia,,-37.2537119,145.7992392,,,,,,,,,,,,
Tent Lines,,,,,Australia,,-41.02995,146.9822501,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.8426899,150.8569584,,,,,,,,,,,,
Sydney International Equestrian Centre Campsite,,,,,Australia,,-33.8478617,150.8581994,,,,yes,yes,,,,,,yes,yes
Manning River Camping Area,Forestry Corporation of NSW,,,,Australia,,-31.87898,151.491349,,,https://www.forestrycorporation.com.au/visit/forests/barrington-tops,,,,,,,,,
Doon Reserve Caravan Park,,,,,Australia,,-37.7714484,145.6088866,,,,,,,,,,,,
