post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Harms Lake Rest Area,,,,,Australia,,-32.2247898,123.3770563,,,,no,,,,,,,,
Afghan Rock,,,,,Australia,,-32.3781766,123.6653689,,,,no,,,,,,,,
Jimberlana Hill Rest Area,,,,,Australia,,-32.1471058,121.8112629,,,,no,,,,,,,,
Norseman East Rest Area,,,,,Australia,,-32.1098173,121.9021497,,,,no,,,,,,,,
Bromus Dam,,,,,Australia,,-32.4578199,121.6833901,,,,yes,no,,,,,,,
Dundas Rocks Campground,,,,,Australia,,-32.3906367,121.7724243,,,,no,,,,,,,,
Peak Charles National Park,,,,,Australia,,-32.8766619,121.172554,,,,,,,,,,,,
Lucky Bay Campground - Cape Le Grand National Park,,,,,Australia,,-33.9918914,122.2196011,,,,,,,,,,,,
Munglinup Rest Area,,,,,Australia,,-33.7046614,120.8614098,,,,yes,yes,,,,yes,,,
Quagi Beach Campgroung,"Camp sites cost $15 per site, per night",,,,Australia,,-33.8291344,121.2919745,+61 8 9083 1555,,https://www.esperance.wa.gov.au/camping,,,,,,no,,,yes
Starvation Boat Harbour,,,,,Australia,,-33.9192915,120.5559594,,,,,,,,,,,,
Millers Point Reserve,,,,,Australia,,-34.4521472,118.8785954,,,,,,,,,,,,
Parry Beach,,,,,Australia,,-35.0395581,117.16016,,,https://www.denmark.wa.gov.au/parry-beach-campground.aspx,yes,yes,,,,,,yes,yes
Shannon Camp Ground - Shannon National Park,,,,,Australia,,-34.5951153,116.4119973,,,https://parks.dpaw.wa.gov.au/site/shannon-campground,,,,,,,,,
Walpole West Rest Area,,,,,Australia,,-34.9572599,116.5960185,,,,,,,,,,,,
Wrights Bridge,,,,,Australia,,-33.8454496,115.9184981,,,,,,,,,,,,
Balingup Transit Park,,,,,Australia,,-33.782341,115.9863674,,,https://balinguptourism.com.au/accommodation/balingup-transit-park-2/,yes,yes,,,yes,,,yes,yes
Honeymoon Pool,,,,,Australia,,-33.3789493,115.9385938,,,https://exploreparks.dbca.wa.gov.au/site/honeymoon-pool-campground,yes,no,,,,,,yes,no
Robinson Road Rest Stop,,,,,Australia,,-33.5385592,117.0881396,,,,,,,,,,,,
Baden Powell Campground - Lane Pool Reserve,,,,,Australia,,-32.7693517,116.0832955,,,,yes,,,,,,,yes,no
Herron Point,,,,,Australia,,-32.7404746,115.7113618,,,,,,,,,,,,
Sue's Bridge Campground - Blackwood River National Park,,,,,Australia,,-34.0772151,115.3892877,,,,yes,no,,,,,,yes,yes
Alexandra Bridge Camping Area,,,,,Australia,,-34.1641853,115.1840691,,,,yes,yes,,,,,,,
Hakea Reserve,,,,,Australia,,-30.4600924,115.3314821,,,,,,,,,,,,
Billabong RA,,,,,Australia,,-26.8155829,114.6149017,,,,,,,,,,,,
Overlander Roadhouse Caravan Facility,,,,,Australia,,-26.4110958,114.4646219,+61 8 9942 5916,,,,,,,,,,,
Rocky Pool,,,,,Australia,,-24.7579151,114.1379605,,,,,,,,,,,,
Gascoyne River (Middle Branch),,,,,Australia,,-25.2024664,119.3342282,,,,,,,,,,,,
The Granites,,,,,Australia,,-28.0088373,117.8541296,,,,,,,,,,,,
Palm Springs,,,,,Australia,,-18.4224328,127.8527494,,,,,,,,,,,,
Walardi Campground - Sites 27-37,,,,,Australia,,-17.5234337,128.2979099,,,,yes,no,,no,no,no,,yes,yes
Spring Creek Rest Area,,,,,Australia,,-17.433762,127.9877845,,,,yes,no,,no,no,yes,,yes,yes
Leycesters Rest Area - Ord River,,,,,Australia,,-17.4792673,127.9512513,,,,,,,,,,,,
Cape Keraudren,,,,,Australia,,-19.9621477,119.7693097,,,,,,,,,,,,
Miners Pool Campground Drysdale River S,,,,,Australia,,-15.6797516,126.4035638,,,,,,,,,,,,
Drysdale River Station Campground,,,,,Australia,,-15.7020373,126.3808998,,,,,,,,,,,,
El Questro Resort Campground,,,,,Australia,,-16.01,127.980003,,,https://www.elquestro.com.au/,,yes,,yes,yes,,,yes,yes
King River (Gibb River Road),,,,,Australia,,-15.9116447,128.1864384,,,,,,,,,,,,
Olivers Bridge (Cataby Brook),,,,,Australia,,-30.7510198,115.5539845,,,,,,,,,,,,
Telegraph Creek Rest Area,,,,,Australia,,-16.8739508,128.282115,,,,,,,,,,,,
Bow River,,,,,Australia,,-16.7985556,128.2814875,,,,,,,,,,,,
Cockburn South Rest Area,,,,,Australia,,-16.00944,128.42556,,,,,,,,,,,,
Kununurra West Rest Area,,,,,Australia,,-15.7672081,128.6549696,,,,,,,,,,,,
Pardoo Creek Rest Area,,,,,Australia,,-20.2808191,119.5062684,,,,,,,,,,,,
Wingan Inlet Campground - Croajingolong NP,,,,,Australia,,-37.7417135,149.4975656,,,,,,,,,,,,
Shipwreck Creek Campground - Croajingolong NP,,,,,Australia,,-37.6446784,149.6988731,,,,,,,,,,,,
Frosty Hollow Camping Area - Errinundra NP,,,,,Australia,,-37.2987227,148.9626068,,,,,,,,,,,,
Buenba Flat #1,,,,,Australia,,-36.7008185,147.9221696,,,,,,,,,,,,
Langfords West Campground,,,,,Australia,,-36.9284355,147.3042512,,,,,,,,,,,,
Bentley Plain Reserve,,,,,Australia,,-37.2279336,147.9231608,,,,,,,,,,,,
Moscow Villa Hut,,,,,Australia,,-37.2261775,147.9221886,,,,,,,,,,,,
Collins Flat Camping Area,,,,,Australia,,-37.3393833,147.298104,,,,,,,,,,,,
Eaglevale Camping Area - Alpine NP,,,,,Australia,,-37.3662434,147.0065868,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2079248,146.8315485,,,,,,,,,,,,
Samaria Wells Camping Area,Parks Victoria,,,,Australia,,-36.824312,146.0608792,,,,,,,,,,,,
Bluff Hut - Alpine NP,Parks Victoria,,,,Australia,,-37.2157985,146.5242157,,,,,,,,,,,,
King Hut - Alpine NP,,,,,Australia,,-37.08849,146.5723014,,,,,,,,,,,,
Pineapple Flat Camping Area - Alpine NP,,,,,Australia,,-37.0658703,146.4994128,,,,,,,,,,,,
Craig's Hut,,,,,Australia,,-37.1101908,146.5335132,,,,,,,,,,,,
Barnewall Plains Camping Area,,,,,Australia,,-37.3579948,145.9267488,,,,,,,,,,,,
Regular Camp,,,,,Australia,,-37.3316822,145.1580856,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.3167963,143.2733649,,,,,,,,,,,,
Smiths Bridge Camping Area,,,,,Australia,,-37.297868,143.2930157,,,,,,,,,,,,
Sharps Track Camping Area,,,,,Australia,,-38.5511331,143.9320596,,,,,,,,,,,,
Thurra River Campground - Croajingolong NP,,,,,Australia,,-37.7808457,149.3082563,,,,,,,,,,,,
Cann River East Rest Area,,,,,Australia,,-37.5672343,149.1839371,,,,no,,,,,,,,yes
Lomond Hill Rest Area,,,,,Australia,,-37.5750796,149.3062146,,,,,,,,,,,,
Delegate River Camping and Picnic Area,Parks Victoria,,,,Australia,,-37.1958284,148.827546,,,,yes,no,,,,,,,
Newmerella Logging Station Rest Area,No Tents No Camping (Vicroads) sign,,,,Australia,,-37.7400998,148.4217367,,,,,,,,,,,no,yes
Hospital Creek Rest Area,,,,,Australia,,-37.7521359,148.1892235,,,,no,,,,,,,,
Seninis Campground - Moondarra State Park,,,,,Australia,,-38.0234326,146.3397575,,,https://www.parks.vic.gov.au/,yes,,,,,,,,
Willow Park,,,,,Australia,,-38.1419086,146.7918979,,,,,,,,,,,yes,yes
Erica Caravan Park,,,,,Australia,,-37.9785475,146.3734424,,,,,,,,,,,,
Flamingo Beach,,,,,Australia,,-38.2853488,147.3077054,,,,,,,,,,,,
Toorongo Falls Campground,,,,,Australia,,-37.8530282,146.0426705,,,,,,,,,,,,
Nine Mile Creek Rest Area,,,,,Australia,,-38.6438679,146.4823755,,,,,,,,,,,,
Swamp Tower Reserve,,,,,Australia,,-38.2131084,145.4588945,,,,,,,,,,,,
Lightning Creek Campground (North),,,,,Australia,,-36.6607822,147.4332364,,,,yes,no,,,,,,yes,yes
Ellis Bridge RA,,,,,Australia,,-36.4078909,147.2326327,,,,,,,,,,,,
Peters Bridge RA,,,,,Australia,,-36.3998861,147.2468913,,,,,,,,,,,,
Pigs Point Reserve,,,,,Australia,,-36.2796987,147.2375036,,,,,,,,,,,,
Lake Catani Campground - Mt Buffalo NP,,,,,Australia,,-36.7352927,146.8126856,,,,,,,,,,,,
Anglers Rest Camping Area,Parks Victoria,,,,Australia,,-36.9906401,147.4896261,,,,yes,no,,,,,,yes,yes
Staghorn Flat RA,,,,,Australia,,-36.2445986,146.9342535,,,,,,,,,,,,
Moyhu Caravan Park,,,,,Australia,,-36.5768246,146.3789631,,,,,,,,,,,yes,
Doctors Creek Reserve,Large camp site with grass base. Good for caravans and camper trailers,,,,Australia,,-37.3317779,146.1303413,,,,,,,,,,,,
Stringybark Creek Camping Area,,,,,Australia,,-36.872575,146.2020893,,,,yes,,,,,,,,
Yea RA,,,,,Australia,,-37.2124402,145.4411779,,,,,,,,,,,,
Moira Park - Jollys Bend SF,,,,,Australia,,-36.4766117,145.3691818,,,,,,,,,,,,
Wenhams Camping Area,,,,,Australia,,-36.3410296,146.2044935,,,,yes,,,,,,,,
Goulburn River RA,,,,,Australia,,-37.1429439,145.2425738,,,,,,,,,,,,
King Parrot Creek RA,,,,,Australia,,-37.1462033,145.2673438,,,,,,,,,,,,
Loddon Floodway,,,,,Australia,,-35.3781509,143.6893057,,,,,,,,,,,,
Lake Mournpall Campground - Hattah-Kulkyne NP,,,,,Australia,,-34.7046476,142.3357828,,,,,,,,,,,,
Lake Hattah Campground - Hattah-Kulkyne NP,,,,,Australia,,-34.7529099,142.3430789,,,,,,,,,,,,
Wedderburn Pioneer Caravan Park,,Hospital Street,,,Australia,3518,-36.4121911,143.617496,+61 3 5494 3301,,https://www.pioneercaravanpark.com.au/,,,,,,,,,
Murrayville East RA,,,,,Australia,,-35.2617089,141.2501963,,,,,,,,,,,,
Waterfalls Campground,,,,,Australia,,-37.0985538,143.3668546,,,,,,,,,,,,
Lexton South Rest Area,,,,,Australia,,-37.2890451,143.5466384,,,,,,,,,,,,
Vaughan Springs Reserve - Castlemaine Diggings National Heritage Park,,,,,Australia,,-37.1596627,144.2142489,,,,,,,,,,,,
Warburton Bridge Reserve,,,,,Australia,,-37.1708082,144.2384689,,,,,,,,,,,,
Firth Park Campground - Wombat SF,,,,,Australia,,-37.4351079,144.410003,,,,,,,,,,,,
Teddington Reservoir - St Arnaud Range NP,,,,,Australia,,-36.8432804,143.2625613,,,,,,,,,,,,
Mineral Springs Caravan Park,,,,,Australia,,-37.471716,144.3129343,,,,,,,,,,,,
Green Hill Lake Reserve,Ararat Rural City Council; Green Hill Lake Development Board,,,,Australia,,-37.2962295,142.9810738,,,,,,,,,,,,
Newbridge Recreation Reserve,,,,,Australia,,-36.7393866,143.9024157,,,,,,,,,,,,
Meredith Park,,,,,Australia,,-38.267835,143.609112,,,,,,,,,,,,
Lake Yambuk Caravan Park,,,,,Australia,,-38.3396438,142.0545841,,,,,,,,,,,,
Ash Wednesday Memorial RA,,,,,Australia,,-38.3361556,142.7272859,,,,,,,,,,,,
Smiths Mill Campground,Parks Victoria,,,,Australia,,-37.1077451,142.423232,,,,,,,,,,,yes,yes
Wannon Falls Campground,,,,,Australia,,-37.6745127,141.846983,,,,,,,,,,,,
Browns Water Holes Caravan Park,,,,,Australia,,-37.954319,143.3474425,,,,,,,,,,,,
Princess Margaret Rose Caves - Lower Glenelg NP,,,,,Australia,,-37.9868781,140.9918458,,,,,,,,,,,,
Pritchards Campground - Lower Glenelg NP,,,,,Australia,,-38.0563554,141.2186404,,,,,,,,,,,,
Jackass Fern Gully Campground - Cobboboonee SF,,,,,Australia,,-38.0748152,141.4256401,,,,,,,,,,,,
Sawpit Campground - Mt Clay State Forest,,,,,Australia,,-38.2349954,141.6879871,,,,,,,,,,,,
Western Beach Campground - Lake Albacutya Regional Park,,,,,Australia,,-35.7804513,141.9358507,,,,,,,,,,,,
Rainbow Caravan Park,,,,,Australia,,-35.8999284,141.9898456,,,,,,,,,,,,
Mountain Dam Campground - Rocklands Reservoir,,,,,Australia,,-37.224187,142.0865758,,,,,,,,,,,,
Wonga Campground - Wyperfeld NP,,,,,Australia,,-35.5832852,142.0534577,,,,,,,,,,,,
Yaapeet Beach Campground - Lake Albacutya Regional Park,,,,,Australia,,-35.7661714,142.0067479,,,,,,,,,,,,
Stevenson Falls Campingground,,,,,Australia,,-38.5635703,143.6565091,,,,,,,,,,,,
Dandos Campingground,,,,,Australia,,-38.5538594,143.6187773,,,,,,,,,,,,
Dolly Creek,,,,,Australia,,-37.752813,144.094647,,,,,,,,,,,yes,yes
Kromelite Road Rest Area,,,,,Australia,,-37.8463541,140.9205051,,,,,,,,,,,,
Millicent South Rest Area,,,,,Australia,,-37.6338954,140.3918232,,,,,,,,,,,,
Springs Road Rest Area,,,,,Australia,,-37.213794,139.8879686,,,,,,,,,,,,
Jumbo's Jetty,,,,,Australia,,-37.1764269,139.7952632,,,,,,,,,,,,
Old Man Lake - Little Dip Conservation Park,,,,,Australia,,-37.2610469,139.8220225,,,,,,,,,,,,
The Gums Campground - Little Dip Conservation Park,,,,,Australia,,-37.1872219,139.7672144,,,,,,,,,,,,
42 Mile Crossing Campground - Coorong NP,,,,,Australia,,-36.2876692,139.7117812,,,,,,,,,,,yes,yes
42 Mile Crossing Rest Area,,,,,Australia,,-36.2730164,139.7224725,,,,,,,,,,,,
Coorong Caravan Park,,,,,Australia,,-36.0587238,139.5909094,,,,,,,,,,,,
Gemini Downs Holiday Centre,,,,,Australia,,-36.0978494,139.628772,,,,,,,,,,,,
Meningie South Rest Area,,,,,Australia,,-35.7070189,139.3450979,,,,,,,,,,,,
Keith Caravan Park,,,,,Australia,,-36.1013659,140.3513396,,,,,,,,,,,,
Telford Scrub Rest Area,,,,,Australia,,-37.699611,140.7978512,,,,,,,,,,,,
Leconfield Rest Area,,,,,Australia,,-37.3397241,140.8436391,,,,,,,,,,,,
Padthaway Caravan Park,,,,,Australia,,-36.6003857,140.5048442,,,,,,,,,,,,
Peake Rest Area,,,,,Australia,,-35.366637,139.9511938,,,,,,,,,,,,
Customs House Campground,,,,,Australia,,-33.9733581,140.9577229,,,,,,,,,,,,
Karoonda Apex Caravan Park,,,,,Australia,,-35.096147,139.8898984,,,,,,,,,,,,
Campground 10 - Loch Luna Game Reserve,,,,,Australia,,-34.2219388,140.3949,,,,,,,,,,,,
Walker Flat Boat Ramp Reserve,,,,,Australia,,-34.7517019,139.560275,,,,,,,,,,,,
Ankara Youth Camp,Seventh-Day Adventist Church,Angas Valley Road,,,Australia,,-34.757652,139.5704529,+61 428 440 133,,https://www.ankaracamp.org.au/index.html,,,,,,,,,
Nackara East Rest Area,,,,,Australia,,-32.7674534,139.2874816,,,,no,,,,,,,yes,yes
Olary Creek,,,,,Australia,,-32.2702523,140.3450675,,,,no,,,,,,,,
