post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
NRMA Echuca Holiday Park,NRMA Parks & Resorts,Crofton Street,,VIC,Australia,3564,-36.1151324,144.7424284,,,https://www.nrmaparksandresorts.com.au/echuca/,,,,,,yes,,,
Rutherglen Caravan and Tourist Park,,,,,Australia,,-36.0556202,146.4571189,,,https://www.rutherglencaravanandtouristpark.com.au/,,,,,,,,,
Picnic Point Caravan Park,,,,,Australia,,-35.8522935,144.9957577,,,http://www.picnicpointcaravanpark.com.au/index.htm,,,,,,,,,
Liston Caravan Park,,,,,Australia,,-35.8097275,144.9054766,,,,,,,,,,,,
Upper Stony Campground,,,,,Australia,,-22.8921746,150.6181469,,,,,,,,,,,,
Ground #4,,,,,Australia,,-34.2396106,150.8140667,,,,,,,,,,,,
Osprey Bay,,,,,Australia,,-22.2382599,113.8398908,,,,,,,,,,,yes,yes
Kurrajong,,,,,Australia,,-22.1775677,113.8596802,,,,3,,,,,,,yes,yes
Shelter Bay Campground,,,,,Australia,,-26.1730286,113.2024464,,,,,,,,,,,,
Steep Point Campground,,,,,Australia,,-26.1432774,113.1616845,,,,,,,,,,,,
False Entrance Campground,,,,,Australia,,-26.3958159,113.3042147,,,,,,,,,,,,
Lake Wallace,Lithgow City Council,,,,Australia,,-33.4168128,150.0738331,,,,yes,yes,,,no,yes,,yes,yes
Mudjimba Beach Caravan Park,,,,,Australia,,-26.6178331,153.0993933,,,,,,,,,,,,
Tiaro Tourist Stopover,,,,,Australia,,-25.726769,152.5821441,,,,,,,,,,,,
Nobby Beach Holiday Village,,Gold Coast Highway,,,Australia,,-28.0608632,153.4356755,+61 7 5572 7533,info@nbhv.com.au,https://nobbybeachholidayvillage.com.au/,,,,,yes,yes,,,
Ocean Beach Tourist Park,,Hythe Street,,,Australia,,-28.0695089,153.4436209,,,https://goldcoasttouristparks.com.au/oceanbeach-parkhome,,,,,yes,yes,,yes,yes
Hebel Hotel & General Store,,William Street,,QLD,Australia,4486,-28.9717621,147.7956115,+61 7 4625 0920,,https://hebelhotel.com.au/hotel/,yes,yes,,,yes,,,yes,yes
Burren Junction Bore Camp Site,Walgett Shire Council,Burren Bore Road,,NSW,Australia,2386,-30.114255,148.995375,,,https://www.walgett.nsw.gov.au/Departments/Infrastructure-Compliance/Swimming-pools-bore-baths/Burren-Junction-Bore-Baths,yes,yes,,,no,yes,,yes,yes
The Farmyard,Parks Victoria,,,,Australia,,-37.3873443,145.7411427,,,https://parkweb.vic.gov.au/explore/parks/cathedral-range-state-park/things-to-do/the-farmyard,,,,,,no,,,
Darling River Campground,NSW National Parks and Wildlife Service,,,,Australia,,-32.4315595,142.3795434,,,,yes,no,,,,,,yes,yes
Sheralee Tourist Caravan Park,,,,,Australia,,-33.9522014,151.151363,,,https://www.sheraleetouristcaravanpark.com.au/,yes,,,yes,yes,yes,,,
Dalby Tourist Park - Myall Creek,,,,,Australia,,-27.1860531,151.2666741,,,,,,,,,,,,
Lake Sambell Caravan Park,,,,,Australia,,-36.3583671,146.6992799,,,https://www.caravanparkbeechworth.com.au/,,,,,,,,,
Sydney Lakeside Holiday Park,NRMA,Lake Park Road,,,Australia,,-33.7006233,151.3043275,,,https://www.nrmaparksandresorts.com.au/sydney-lakeside/,yes,yes,,yes,yes,yes,,yes,yes
Harbour Lights Caravan Park,,,,,Australia,,-20.0142982,148.2519438,,,https://www.harbourlightscaravanpark.com.au/,,,,,,,,,
Lane Cove River Tourist Park,,,,NSW,Australia,,-33.7901343,151.1437975,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/lane-cove-holiday-park-caravan-park,yes,yes,,,yes,yes,,yes,yes
Sydney Tourist Park,,,,,Australia,,-34.0268383,151.1052059,,,,,,,,,,,,
Werribee South Caravan Park,,Beach Road,,VIC,Australia,3030,-37.9730939,144.6897218,+61 3 9742 1755,,https://www.werribeesouthcaravanpark.com/,,,,,,,,,
Meroo Head Camping Ground,,,,,Australia,,-35.4770501,150.3918544,,,,,,,,,,,,
Bass Hill Tourist Park,,,,,Australia,,-33.900312,150.9965723,,,https://www.basshilltouristpark.com.au,,,,,,,,,
Durras Lake North Holiday Park,,,,,Australia,,-35.6355175,150.3019304,,,https://durrasnorthpark.com.au/,yes,yes,,,,,,yes,yes
Galaxy Caravan Park,,Pacific Highway,,QLD,Australia,,-27.66072,153.1679484,,,,yes,,,,,,,,
Advent Park Campground,church,,,,Australia,,-31.946583,116.0182866,,,,yes,yes,,,,,,yes,yes
Bellara Caravan Park,,,,,Australia,,-27.0649289,153.1494075,,,,,,,,,,,,
Acclaim Kingsway Tourist Park,,Kingsway,,WA,Australia,6065,-31.8145583,115.8218345,+61 8 9409 9267,,http://www.acclaimparks.com.au/locations/perth/kingsway-tourist-park/,,,,,yes,,,,
Koorda Caravan Park,Shire of Koorda,,,,Australia,,-30.8218559,117.486647,,,,yes,yes,,,yes,yes,,yes,yes
Karrinyup Waters Resort,,North Beach Road,,WA,Australia,6018,-31.8630486,115.7930262,+61 8 9447 6665,reception@kwr.net.au,https://www.kwr.net.au/,yes,,,yes,yes,yes,,yes,yes
Pinnacles Caravan Park,,,,,Australia,,-30.4981465,115.0672434,,,,yes,,,yes,yes,yes,,,
Mungo Brush,Myall Lakes National Park campsite,,,,Australia,,-32.5429109,152.3097426,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/mungo-brush-campground,,,,,,,,,
Dees Corner Camping Area,,,,,Australia,,-32.5385307,152.3165022,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/dees-corner-campground,,,,,,,,,
"Darlington Beach Resort, unpowered camping area",,,,,Australia,,-30.0471318,153.1922481,,,https://www.nrmaholidayparks.com.au/darlingtonbeach/,,,,,,,,,
Loddon House Holiday Park,,,,,Australia,,-36.9792186,143.963575,,,,,,,,,,,,
Laanecoorie Lakeside Park,,,,,Australia,,-36.8334146,143.8862888,,,www.laanecoorie.com.au,,,,,,,,,
Kirra Beach Tourist Park,,,,,Australia,,-28.1704388,153.5227661,,,https://goldcoasttouristparks.com.au/kirrabeach-parkhome,,,,,,,,,
Dromana Holiday Village,,Nepean Highway,,,Australia,,-38.3287514,144.9936594,,,dromanaholidayvillage.com.au,,,,,,,,,
Anglesea Caravan Park,,,,,Australia,,-38.41014,144.1924709,,,www.angleseabeachfront.com.au,,,,,,,,,
BIG4 Castlemaine Gardens Holiday Park,,Doran Avenue,,VIC,Australia,3450,-37.0528526,144.2137867,+61 3 5472 1125,,https://www.big4.com.au/caravan-parks/vic/goldfields/castlemaine-gardens-holiday-park,,,,,,,,,
Scout Camp Cottermouth,,,,,Australia,,-35.3317188,148.9609283,,,https://www.campcottermouth.com.au/,,,,,,,,,
Snug Beach Cabin & Caravan Park,,Beach Road,,TAS,Australia,7054,-43.0643773,147.2621084,+61 3 6267 9138,stay@snugpark.com.au,https://www.snugpark.com.au/,,,,,yes,yes,,,
The Cove Caravan Park,,MacLeod Street,,,Australia,,-20.6329052,117.1962288,,,,yes,,,yes,yes,yes,,,
Balmoral Holiday Park,Discovery Parks,,,,Australia,,-20.7306547,116.81084,+61 8 9185 3628,,https://www.discoveryholidayparks.com.au/caravan-parks/western-australia/pilbara-balmoral-karratha,,,,,,,,,
BP Caravan Park,,,,,Australia,,-37.972273,144.692831,+61 3 9742 1405,,,,,,,,,,,
Burns Beach Caravan Park,,,,,Australia,,-31.7309725,115.7208816,,,,,,,,,,,,
Beachside Caravan Park,,,,,Australia,,-23.1200525,150.7495342,,,,,,,,,,,,
Maldon Caravan & Camping Park,,,,,Australia,,-36.9947734,144.0627844,,,,,,,,,,,,
Woodhouse Scout Activity Centre,Scouts Australia (SA Branch),,,,Australia,,-34.9856579,138.7371319,,,,,,,,,,,,
Turkey Creek Roadhouse,,,,,Australia,,-17.0165305,128.2169191,,,,,,,,,,,,
Charlie Moreland Campground,"Queensland Government Deptmartment of Environment, Science and Innovation",,,,Australia,,-26.6155764,152.6506162,,,https://parks.desi.qld.gov.au/parks/imbil/camping/charlie-moreland,,,,,,,,yes,yes
KCC Camp Site,,,,,Australia,,-33.7299726,150.2976912,,,https://www.staykcc.com.au/campground-individuals,yes,yes,yes,,,,,yes,no
Reflections Jimmys Beach - Holiday Park,Reflections Holidays,Coorilla Street,,NSW,Australia,2324,-32.6785685,152.1801021,,JimmysBeach@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/jimmys-beach/,,,,,yes,,,,
Reflections Hawks Nest - Holiday Park,Reflections Holidays,Booner Street,,,Australia,,-32.6716574,152.1830941,+61 2 4997 0239,HawksNest@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/hawks-nest/,,,,,,yes,,yes,yes
Banksia Campground,Parks and Wildlife,,,,Australia,,-43.1429564,147.9610799,,,https://parks.tas.gov.au/explore-our-parks/tasman-national-park/fortescue-bay-camping,,yes,,,,,,yes,
Perth Vineyards Holiday Park (Big 4),,,,,Australia,,-31.8767184,115.9648717,,,,,,,,,,,,
Jerrinja Aboriginal Camping Area,,,,,Australia,,-35.0524603,150.78058,,,,,,,,,,,,
Barwon River Holiday Park,G'day Parks,Barrabool Road,,VIC,Australia,3216,-38.1658374,144.3491278,+61 3 5243 3842,,https://www.barwonriverhp.com.au/,,,,,yes,yes,,yes,yes
Lake Conjola Entrance Tourist Park,,,,,Australia,,-35.269014,150.4971527,,,,,,,,,,,,
Welshmans Reef Caravan Park,,,,,Australia,,-37.0714814,144.0203249,,,,,,,,,,,,
Borough Huts Campground,Parks Victoria,,,,Australia,,-37.2240506,142.5396895,,,,,,,,,,,yes,yes
Lake Fyans Holiday Park,,Mokepilly Road,,,Australia,3381,-37.1433144,142.6349296,+61 3 5356 6230,,https://lakefyansholidaypark.com.au/,,,,,,,,,
Horseshoe Bend,,,,,Australia,,-36.4980557,142.0181019,,,,yes,no,,no,no,,,yes,yes
Ackle Bend,,,,,Australia,,-36.5039381,142.0201837,,,,,,,,,,,,
Kiata Campground,,,,,Australia,,-36.4466318,141.7980792,,,,,,,,,,,,
Beachport Caravan Park,,,,,Australia,,-37.4785641,140.0164396,,,,,,,,,,,,
Robe Long Beach Holiday Park,,,,,Australia,,-37.1648786,139.7842792,,,,,,,,,,,,
Jeparit Caravan Park,,,,,Australia,,-36.1445843,141.9844739,,,,,,,,,,,,
Four Mile Beach Campsite,,,,,Australia,,-36.1325682,141.9282297,,,,yes,yes,,,,,,yes,yes
Young Caravan Park,,,,,Australia,,-34.3099706,148.3030598,,,www.youngcaravanpark.com.au,,,,,,,,,
Discovery Park - Geelong,,,,,Australia,,-38.1671486,144.3376331,+61 3 5243 6225,,,,,,,,,,,
Riverglen Holiday Park,,,,,Australia,,-38.1674151,144.3397406,+61 3 5243 5505,,,,,,,,,,,
Sherwood Village,,,,,Australia,,-38.1876057,144.348675,,,,,,,,,,,,
Geelong Surf Coast Highway Holiday Park,,,,,Australia,,-38.235225,144.3336166,,,,,,,,,,,,
Brighton Caravan Park,,,,,Australia,,-27.2869793,153.06169,,,,,,,,,,,,
Cotton Tree Holiday Park,,Cotton Tree Parade,,QLD,Australia,4558,-26.6526051,153.1008673,,cottontree@sunshinecoastholidayparks.com.au,https://www.sunshinecoastholidayparks.com.au/holiday_parks/cotton_tree_holiday_park/,,,,,,yes,,,
Dunolly Caravan Park,,,,,Australia,,-36.862847,143.7307885,,,www.dunollycaravanpark.com.au/,,,,,,,,,
Pakenham Caravan Park,,,,,Australia,,-38.0722415,145.4930188,,,,,,,,,,,,
Lowden Forest Park Camping Area,,Lowden Forest Road,,,Australia,2622,-35.5102404,149.6030707,,,www.dpi.nsw.gov.au/forests/locations/tallaganda,,,,,,,,yes,yes
Bells Caravan Park,,,,,Australia,,-27.2551587,153.0923267,,,,,,,,,,,,
Bramble Bay Caravan Park,,,,,Australia,,-27.254667,153.0914307,,,,,,,,,,,,
Scarborough Holiday Village,,Reef Point Esplanade,,QLD,Australia,4020,-27.192992,153.110945,+61 7 3203 8864,enquiry@scarboroughholidayvillage.com.au,https://www.scarboroughholidayvillage.com.au/,yes,yes,,yes,yes,yes,,no,yes
Camp Somerset,,,,,Australia,,-27.0736724,152.6202488,,,,,,,,,,,,
Oxley Pines Caravan Park,,,,,Australia,,-27.5746181,152.9678325,,,https://www.caravanqld.com.au/parks/caravan-parks/region/park-details.aspx?park_id=1339,,,,,,,,,
Mitchell Gardens Caravan Park,,,,,Australia,,-37.8249926,147.6379467,,,https://www.bairnsdalerhp.com.au/,,,,,,,,,
North Gardens Campground,,,,,Australia,,-37.9326199,146.4486993,,,,,,,,,,,,
Hammonds Camping Area,,,,,Australia,,-38.398865,144.0230808,,,,,,,,,,,,
BIG4 Port Willunga Tourist Park,,,,,Australia,,-35.2486514,138.4725783,,,,,,,,,,,,
Rosewood Showgrounds,,,,,Australia,,-27.6389071,152.5993014,,,,,,,,yes,yes,,yes,
Friday's Camping Area,,,,,Australia,,-37.8597168,144.190108,,,,,no,,,,,,yes,yes
Wanneroo Caravan Park,,Jacaranda Drive,,,Australia,,-31.7690599,115.8050906,,,,,,,,,,,,
Big Hill Campground,,,,,Australia,,-38.4748231,143.9324597,,,,,,,,,,,,
Bridgewater on Loddon Tourist Park,,Park Street,,,Australia,3516,-36.606402,143.9362656,+61 3 9998 4146,,,,,,,,,,,
Woodman Point Holiday Park,Aspen Parks / Big4,,,,Australia,,-32.1296393,115.766307,,,,,,,,yes,,,,
Coral Coast Tourist Park,,Robinson Street,,,Australia,6701,-24.8794311,113.6613974,+61 8 9941 1438,,https://www.coralcoasttouristpark.com.au/,,,,,yes,,,,
Outback Oasis Caravan Park Carnarvon,,Wise Street,,,Australia,6701,-24.8657026,113.681619,+61 8 9941 1439,info@outback-oasis.com.au,http://www.carnarvon-caravan-park.com.au/,,,,,,,,,
Carnarvon Caravan Park,,Robinson Street,,,Australia,,-24.8650213,113.6891764,+61 8 9941 8101,,https://www.carnarvonpark.com.au/,,,,,yes,,,,
Clancy's Campground and Dayuse Area,,,,,Australia,,-26.9715456,152.1643368,,,http://www.derm.qld.gov.au/parks/benarkin/camping.html#clancys_camping_area,,,,,,,,yes,yes
Southcombe By The Sea Caravan Park,,,,,Australia,,-38.3907912,142.2361928,,,,,,,,,,,,
Richards Camping Site,,,,,Australia,,-37.3013317,143.2752675,,,,,,,,,,,,
Budj Bim Campground,,,,,Australia,,-38.0563988,141.9230525,,,,,,,,,,,,
Battersbys,,,,,Australia,,-38.046336,141.1609721,,,,,,,,,,,,
Dartmoor - Fort O'Hare Tourist Camping Reserve,,,,,Australia,,-37.9255893,141.2839224,,,,,,,,,,,,
Lake Mombeong Campsite,,,,,Australia,,-38.1345419,141.1851392,,,,,,,,,,,,
Captain Logan Camp Ground,,,,,Australia,,-27.349875,152.5497003,+61 7 5426 4729,,,,,,,no,,,yes,yes
Lake Boondooma,,,,,Australia,,-26.1022413,151.4492641,,,http://www.lakeboondooma.com.au/,,,,,,,,,
Unknown,,,,,Australia,,-26.0956731,151.4407663,,,,,,,,,,,,
Emu Creek Campground and Dayuse area,,,,,Australia,,-26.9776768,152.1710032,,,,,,,,,,,,
Unknown,,,,,Australia,,-31.8640763,116.7706132,,,,,,,,,,,,
Rocky Creek Campsite,Beaver Masters District,,,,Australia,,-26.8195346,152.9550294,,,http://beavermasters.scoutsqld.com.au/Camp_Site_information.htm,,,,,,,,yes,
Mittagong Camp Site,,Rennie Street,,,Australia,,-38.0249999,144.4127733,,,,,,,,,,,,
Holiday Haven Bendalong Point,,,,,Australia,,-35.2458885,150.5381833,,,https://holidayhaven.com.au/bendalong,,,,,yes,yes,,,
YMCA Camp,YMCA,,,,Australia,,-27.2598493,152.9455463,,,,,,,,,,,,
Finemore Tourist Park,,,,,Australia,,-24.8673932,152.33884,,,,,,,,,,,,
Bargara Beach Caravan Park,,Fred Courtice Avenue,,,Australia,,-24.8065016,152.4551887,+61 7 4159 2228,info@bargarabeach.com.au,www.bargarabeach.com.au,,,,,,,,,
Unknown,,,,,Australia,,-24.7998213,152.4435954,,,,,,,,,,,,
Kendalls On The Beach Holiday Park,,,,,Australia,,-34.68185,150.8541075,,,https://www.kiamacoast.com.au/kendalls_beach,,,,,,,,,
Southside Village Canberra Caravan Park,,Canberra Avenue,,,Australia,,-35.3340439,149.1635675,+61 2 6280 6176,,https://www.southsidecanberra.com.au/,,,,,yes,yes,,,
Eagle Point Caravan Park,,,,,Australia,,-37.8918842,147.6812455,,,,,,,,,,,,
Ocean View Caravan Park,,,,,Australia,,-21.6344775,115.1119381,,,,,,,,,,,,
Burra Caravan & Camping Park,,,,,Australia,,-33.6791959,138.9374597,,,,,,,,,,,,
Discovery Parks Onslow,,Beadon Creek Road,,,Australia,6710,-21.6458504,115.1279079,+61 8 9184 6007,,https://discoveryholidayparks.com.au,,,,,yes,yes,,,
Kyabram Caravan and Tourist Park,,Anderson Street,,,Australia,3620,-36.3159483,145.0576082,+61 3 5852 2153,,,,,,,,,,,
Bonnie Doon Caravan Park,,Arnot Street,,,Australia,3720,-37.0240353,145.8536202,+61 3 5778 7254,,http://www.bonniedooncaravanpark.com.au/,,,,,,,,,
Gloryvale Reserve,Midcoast Council,,,,Australia,,-31.8570598,151.878416,,,,yes,no,,,,,,yes,yes
Bretti Reserve,MidCoast Council,,,,Australia,,-31.790324,151.9174379,,,,yes,no,,,,,,yes,yes
Bush Campsite 2,,,,,Australia,,-26.8172106,152.9579361,,,,,,,,,,,,
Bush Campsite 1,,,,,Australia,,-26.8167734,152.955728,,,,,,,,,,,,
Bush Campsite 4,,,,,Australia,,-26.8187972,152.9568903,,,,,,,,,,,,
Bush Campsite 3,,,,,Australia,,-26.8195275,152.9562195,,,,,,,,,,,,
Unknown,,,,,Australia,,-32.9836301,151.4842709,,,,,,,,,,,,
Airport Tourist Village,,Ardlie Street,,,Australia,3049,-37.6726309,144.8868159,,,,,,,,,,,,
Macedon Family Caravan Park,,,,,Australia,,-37.4289445,144.5591316,,,,,,,,,,,,
Margarets Corner,,,,,Australia,,-37.4892287,144.3534934,,,,,,,,,,,,
BIG 4 Frankston Holiday Park,,,,,Australia,,-38.174655,145.1412369,,,www.big4frankston.com.au,,,,,,,,,
Unknown,,,,,Australia,,-31.2726282,115.4411717,,,,,,,,,,,,
Honeysuckle Caravan Village,,,,,Australia,,-36.6363414,145.7264366,,,,,,,,,,,,
Jacobs Well Tourist Park,,,,,Australia,,-27.7801164,153.3655821,,,,yes,,,,,,,,
