post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Self-contained Sites,,,,,Australia,,-27.2715356,152.0545127,,,,,,,,,,,,
Amity Point Campground,,Basin Drive,,,Australia,,-27.4035402,153.4381604,+61 7 3409 9668,,https://www.minjerribahcamping.com.au/,yes,yes,,,,customers,,yes,yes
Kedumba River Crossing campground,NSW National Parks and Wildlife Service,,,,Australia,,-33.8021589,150.3647943,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/kedumba-river-crossing-campground,,,,,,,,,
Rollingstone Beach Caravan Resort,Big 4,,,,Australia,,-19.003449,146.3958075,,,,,,,,,,,,
Carrum Downs Holiday Park,,Frankston-Dandenong Road,,VIC,Australia,,-38.0931143,145.1797318,,,,,,,,,,,,
Currajong Caravan Park,,,,,Australia,,-33.1226351,148.1731515,+61 2 4429 5415,,,,,,,,,,,
Unknown,,,,,Australia,,-36.432876,148.5921478,,,,,,,,,,,,
Numurkah Caravan Park,,,,,Australia,,-36.0949971,145.4413258,,,,,,,,,,,,
Pointro Camp Ground,,,,,Australia,,-28.1943098,152.6489364,,,,,,,,,,,,
The Springs Main Camp,,,,,Australia,,-28.3762221,151.9374414,,,,,,,,,,,,
Mataranka Roadhouse Caravan Park,,,,,Australia,,-14.922995,133.0661851,,,,,,,,,,,,
Riverside Caravan Park,,,,,Australia,,-32.542552,148.9429466,,,,,,,,,,,,
Kootingal Kourt Caravan Park,,,,,Australia,,-31.0398343,151.0602609,,,,,,,,,,,,
Kununurra Lakeside Resort,,Casuarina Way,,,Australia,,-15.7827008,128.7425906,+61 8 9169 1092,,https://www.lakeside.com.au/,,,,,,,,,
Cooleman Mountain Camp Site,,,,,Australia,,-35.5979638,148.6400642,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/cooleman-mountain-campground,yes,no,yes,,,,,yes,no
Long Plain Hut Camping Area,,,,,Australia,,-35.6970032,148.5379987,,,,,,,,,,,,
Long Plain Camping Area (for Horses),,,,,Australia,,-35.6982518,148.5396075,,,,,,,,,,,,
North Star Caravan Park,Gwydir Shire Council,,,,Australia,,-28.9321614,150.394552,+61 4 5933 8810,,,yes,yes,,,yes,,,yes,yes
The State Centre Caravan Park,Lachlan Shire Council,The Bogan Way,,NSW,Australia,2873,-32.2460878,147.3643339,+61 428 924 126,StateCentre@lachlan.nsw.gov.au,,yes,yes,,,yes,yes,,yes,yes
Albatross Campground,,,,,Australia,,-41.7075571,146.5697153,,,,,,,,,,,,
Sandfire Caravan Park,,Port Headland Road,,,Australia,,-19.7686766,121.0918515,+61 8 9176 5944,,,,,,,,,,,
Murray Glenn Lodge,,McSwain Road,,VIC,Australia,3564,-36.1445366,144.7285781,,,,,,,,yes,no,,,
HT47 Campsite,,,,,Australia,,-32.1948877,119.6978872,,,,,,,,,,,,
Unknown,,,,,Australia,,-31.9559262,120.07097,,,,,,,,,,,,
HT41 Elevated campsite,,,,,Australia,,-32.1533139,119.7982417,,,,,,,,,,,,
HT45 Campsite,,,,,Australia,,-32.1870234,119.7069205,,,,,,,,,,,,
BIG 4 Innisfail Mango Tree Tourist Park,,,,,Australia,,-17.5444563,146.0297954,,,,,,,,,,,,
Copperfield Lodge,,,,,Australia,,-18.5105182,144.0931915,,,,,,,,,,,,
Unknown,Ipswich Show Society,Warwick Road,,QLD,Australia,4305,-27.6275514,152.7581613,+61 7 3812 2011,,https://ipswichshow.com.au/caravan-park/,,,,,yes,yes,,,
Koala Villas and Caravan Park,,,,,Australia,,-30.3306782,153.0829232,,,,,,,,,,,,
Jimna Base Camp,,School Road,,QLD,Australia,4515,-26.6624219,152.4620753,,stay@jimnabasecamp.com.au,https://jimnabasecamp.com.au/,,,,,,,,yes,yes
Dangar Falls Lodge Camp & Caravan,Set amongst the green hills of Dorrigo with a view to die for is the cosy Dangar Falls Lodge & Camping with full amenities. It’s only a couple hundred metres away from the beautiful Dangar Falls Waterfall and just 5 minutes from the Dorrigo town,Coramba Road,,NSW,Australia,2453,-30.3218445,152.7154428,,dangarfallslodge@gmail.com,,yes,yes,,,yes,,,,
Tarunda Caravan Park,,,,,Australia,,-18.1933493,125.5678595,,,,,,,,,,,,
Toogoolawah Free Camping Area,,,,,Australia,,-27.0875726,152.3788772,,,,no,,,,,no,,,
Windorah Caravan Park (New),Barcoo Shire,,,,Australia,,-25.4192316,142.6520101,,,,,,,,yes,,,,
Seymour Reserve,,,,,Australia,,-37.0194494,145.1149379,,,,,,,,,,,,
Jenolan Caravan Park,,Albion Street,,NSW,Australia,2787,-33.6995781,149.8580852,,,,,,,,yes,yes,,,
Unknown,,,,,Australia,,-36.3715253,146.7620472,,,,,,,,,,,,
Inverloch Surfside Holiday Retreat,,,,,Australia,,-38.6430835,145.7006148,,,,,,,,,,,,
Longridge Camp Site,Parks Victoria,,,,Australia,,-37.7330866,145.1903203,,,,,,,,,,,,
Ngumbi Camp Site,Seqwater,,,,Australia,,-27.9161788,152.848897,,,https://www.seqwater.com.au/things-to-do/ngumbi-camp-site-mt-joyce-base-camp,,,,,,,,,
Pat's Patch,,,,,Australia,,-36.4616621,148.6402623,,,,,,,,,,,,
Landsborough Caravan Park,,,,,Australia,,-37.0084741,143.1351001,,,,,,,,,,,,
Lismore Palms Caravan Park,,,,,Australia,,-28.8018483,153.2871017,+61 2 6622 3904,,https://www.luckycountryleisureparks.com.au/,,,,,,,,yes,
Coraki Riverside Caravan Park & Campground,,Richmond Terrace,,NSW,Australia,2471,-28.9887342,153.2889481,+61 439 428 513,,,,,,,,,,,
OVERFLOW ONLY - Napunyah Caravan Park,Bulloo Shire Council,,,,Australia,,-27.9973318,143.8255094,,,,yes,yes,,,yes,,,,
Campsite 25,,,,,Australia,,-34.2423192,140.7178401,,,,,,,,,,,,
Campsite 7,,,,,Australia,,-34.2423331,140.6686006,,,,,,,,,,,,
Noonan's Flat,,,,,Australia,,-37.1874532,146.3603777,,,,,,,,,,,,
Lilyponds Holiday Park,,,,,Australia,,-26.6213254,152.8627388,,,,,,,,,,,,
Reflections Lennox Head - Holiday Park,Reflections Holidays,,,,Australia,,-28.7852392,153.5908736,+61 2 6687 7249,lennoxhead@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/lennox-head/,,,,,,,,yes,yes
Braemar Bay Holiday Park,,,,,Australia,,-36.1057153,148.652531,,,,,,,,,,,,
Cambrian Campground,,,,,Australia,,-31.3573135,138.5828897,,,,,,,,,,,,
Aramac Freedom Park,Barcaldine Regional Council,,,,Australia,,-22.9765266,145.2424467,,,,no,,,,,,,,
Camp Warringal,,,,,Australia,,-37.4512611,145.1079557,,,,,,,,,,,,
Turon Gates campground,,,,,Australia,,-33.1389729,149.8905628,,,,,,,,,,,,
Allawah Scout Campsite,Scouts Australia Queensland Branch - Moreton Region,,,,Australia,,-27.550344,152.7854085,,,,,,,,,,,,
Alpha Showground - Events Only,,,,,Australia,,-23.6447401,146.637211,,,,yes,yes,,,,,,,
Lake St Clair Lodge,,,,,Australia,,-42.1152933,146.177436,,,,,yes,,,,,,yes,yes
Wings Camping Grounds,Wings Wildlife Park,,,,Australia,,-41.2652285,146.0425575,,,https://www.wingswildlifepark.com.au/camping-and-powered-sites,,,,,no,,,,
Cue Caravan Park,,,,,Australia,,-27.4210233,117.8995355,,,,,,,,,,,,
Aukaka Caravan Park,,,,,Australia,,-30.6534159,152.9887235,,,,,,,,,,,,
Moonie Rest Area,,,,,Australia,,-27.7172336,150.3714593,,,,yes,no,,,,,,,
Yarrowyck Crossing,Uralla Shire Council,,,,Australia,,-30.4672847,151.3591106,,,,yes,no,,,,,,yes,yes
Northern Border Campsite,"EPSDD (ACT Environment), ACT Government",,,,Australia,,-35.1372121,149.146822,,,https://actparks.bookeasy.com/northern-border-campground#/accom/100244,,,,,,,,,
Tuan Campsite,,,,,Australia,,-36.1285097,146.5898457,,,,,,,,,,,,
Wanda Wandong Camping Area,NSW National Parks and Wildlife Service,,,,Australia,,-32.6374173,148.3815386,,,,yes,no,,,,,,yes,yes
Unknown,,,,,Australia,,-37.0783883,149.8761199,,,,,,,,yes,yes,,,
Unknown,,,,,Australia,,-37.0774908,149.877308,,,,,,,,,yes,,,
Isisford Barcoo Weir Camping Grounds (West),Longreach Regional Council,,,,Australia,,-24.2570727,144.4439906,,,,yes,no,,yes,no,yes,,,
Barcoo River Camp (Blackall),Blackall-Tambo Shire,,,,Australia,,-24.4250883,145.4612255,,,,yes,yes,,,,,,,
Kingston Caravan Park,,Marine Parade,,SA,Australia,5275,-36.8372711,139.8459051,+61 8 8767 2050,,https://kingstoncaravanpark.com.au/,,,,,,,,,
Muttaburra Freedom Park,Barcaldine Regional Council,,,,Australia,,-22.595687,144.5389723,,,,no,,,,,,,,
1st Blackheath Scouts Camp Ground,"This camp site, on the northern side of Pulpit Hill Creek and Blackheath Glen Reserve is the official camp ground of 1st Blackheath Scout Group, and has been their camp site for over 70 years.",,,,Australia,,-33.6746806,150.2684095,,,,,,,,,,,,
Jerilderie Motel & Caravan Park,,Jerilderie Street,,NSW,Australia,2716,-35.3571352,145.73676,,,,,,,,,,,,
Barham Holiday Park,,,,,Australia,,-35.6405122,144.1398863,,,https://www.familyparks.com.au/caravan-parks/australia/new-south-wales/barham-holiay-park/,,,,,,,,,
Oaklands RV Park,,,,,Australia,,-35.5580365,146.1649212,,,,,,,,no,no,,,
Ipswich Caravan Village,,Mount Crosby Road,,QLD,Australia,4305,-27.5855516,152.7776079,,,,,,,,yes,,,,
Drovers Run Tourist Park,,,,SA,Australia,5733,-29.6526975,138.0738551,,,,,,,,,,,,
Wimmera Lakes,,,,,Australia,,-36.7446084,142.2173987,,,,,,,yes,yes,,,,
Severn River Rest Area,,,,,Australia,,-29.2973261,151.1186225,,,,yes,no,,,,,,,
Jimmy Creek Campground,Parks Victoria,,,,Australia,,-37.3717319,142.5034864,,,,,,,,,,,yes,yes
Buandik Campground,Parks Victoria,,,,Australia,,-37.252862,142.2782151,,,,,,,,,,,yes,yes
Troopers Creek Campground,Parks Victoria,,,,Australia,,-36.9866721,142.4305921,,,,,,,,,,,yes,yes
Stapylton Campground,Parks Victoria,,,,Australia,,-36.9236747,142.3831477,,,,,,,,,,,yes,yes
Sunnyside - Gwydir River Camps,,,,,Australia,,-29.8770835,150.6068998,,,,no,,,,,,,yes,yes
Sunnyside Beach - Gwydir River Camps,,,,,Australia,,-29.8902809,150.6198854,,,,no,,,,,,,yes,yes
Honeymoon - Gwydir River Camps,,,,,Australia,,-29.8939043,150.6265889,,,,no,,,,,,,yes,yes
Honeymoon - Gwydir River Camps,,,,,Australia,,-29.9042838,150.6330485,,,,no,,,,,,,yes,yes
Campground No1,ParksVic,,,,Australia,,-34.1240562,142.0283962,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.1245296,142.0286817,,,,,,,,,,,,
Campground No 4,,,,,Australia,,-34.1280366,142.0314721,,,,,,,,,,,,
Campground No 3,,,,,Australia,,-34.1277082,142.0309901,,,,,,,,,,,,
Campground No 5,,,,,Australia,,-34.1284427,142.0320276,,,,,,,,,,,,
Campground No 6,,,,,Australia,,-34.1288639,142.0327514,,,,,,,,,,,,
Tweed Holiday Parks - Pottsville North Caravan Park,Tweed Holiday Parks,Tweed Coast Road,,,Australia,,-28.3824739,153.5665599,+61 2 6676 1221,,https://tweedholidayparks.com.au,,,,,,,,,
Takaru - Northen Territory Katherine Low Level,,Shadford Road,,NT,Australia,0850,-14.4887524,132.2466012,+61 8 8972 3962,,,,,,,,,,,
Bangalow Campground,,,,,Australia,,-33.0165272,151.42503,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/bangalow-campground,yes,no,yes,,,,,yes,no
Gap Creek Campground,NSW NPWS,,,,Australia,,-33.0136619,151.4300968,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/gap-creek-campground,yes,,yes,,,,,yes,yes
Manbulloo Homestead,,,,,Australia,,-14.5187903,132.197969,,,https://manbulloohomesteadcaravanpark.com.au/,,,,,,,,yes,yes
Bush Camping Reserve,Carpentaria Shire,,,,Australia,,-17.6609983,141.0875812,,,,no,,,,,,,,
Gloucester Tops Riverside Caravan Park,,,,,Australia,,-32.0489908,151.6931474,,,,,,,,,,,,
Freedom Campimg by Permit,Croydon Shire Coucil,,,,Australia,,-18.2130769,142.2425966,,,,yes,yes,,,no,,,,
Croydon Caravan Park,,,,,Australia,,-18.2018861,142.2458484,,,,yes,yes,,,,yes,,,
Lazy Lizard Caravan Park,,,,,Australia,,-13.8208265,131.8349701,,,https://lazylizardpinecreek.com.au/,,,,,,,,,
Tamarind Gardens Tourist Park,,Almaden Street,,,Australia,,-17.3423388,144.6787428,+61 7 4094 8203,,,yes,yes,,,yes,,,,
Wondai Free Camp,South Burnett Regional Council,,,,Australia,,-26.3162209,151.8757025,,,,yes,yes,,yes,no,public,,yes,yes
Discovery Parks Katherine,,Gorge Road,,,Australia,,-14.4290471,132.2956281,,,https://www.discoveryholidayparks.com.au/caravan-parks/northern-territory/katherine-daly-katherine,,,,,,,,,
Apex Caravan Park,,,,,Australia,,-32.8005028,149.9674331,,,,,,,,,,,,
Bedourie Tourist Park,Diamantina Shire Council,,,,Australia,,-24.3631963,139.4685726,,,,yes,yes,,,yes,no,,,
Riverside Cabin and Van Park,,,,,Australia,,-32.2675609,150.8854384,,,,,,,,,,,,
Matilda Country Tourist Park,,,,,Australia,,-22.3795492,143.0418934,,,,,,,,,,,,
Blowering Caravan Park,,,,,Australia,,-35.342292,148.2464979,,,,,,,,,,,,
Blowering Dam Campsite,,,,,Australia,,-35.4020824,148.2395044,,,,,,,,,,,yes,
Cooinda,,,,,Australia,,-27.6024848,153.2226035,,,,,,,,,,,,
Isisford Barcoo Weir Camping Grounds (East),Longreach Regional Council,,,,Australia,,-24.2527859,144.4448666,,,,no,no,,,no,no,,,
Yaraka Camping Grounds,Longreach Regional Council,,,,Australia,,-24.8836413,144.0785316,,,,yes,yes,,,yes,,,,
The Lake,,Diamantina Developmental Road,,QLD,Australia,4480,-26.5876949,144.3101585,+61 4 1894 7955,,https://www.thelakequilpie.com/,yes,yes,,,yes,no,,yes,yes
Browns Creek Campsite,,,,,Australia,,-35.4511378,148.2414467,,,,,,,,,,,,
Unknown,,,,,Australia,,-25.8172628,153.0706932,,,,,,,,,,,,
Unknown,,,,,Australia,,-25.8125141,153.0676857,,,,,,,,,,,,
Paradise Valley Camping Ground,,Gells Road,,VIC,Australia,3858,-37.8395694,146.7101902,+61 3 5148 0291,info@paradisevalley.com.au,https://paradisevalley.com.au/,,,,,,,,,
Reflections North Haven - Holiday Parks,Reflections Holidays,The Parade,,NSW,Australia,2443,-31.6335578,152.8296924,+61 2 6559 9193,NorthHaven@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/north-haven/,yes,,,yes,yes,yes,,yes,yes
Jacaranda Caravan Park,,,,,Australia,,-31.6352627,152.8276004,,,,,,,,,,,,
Toorbul Caravan Park,,,,,Australia,,-27.0318331,153.0971637,,,,,,,,,,,,
Long Point Camping Area,,,,,Australia,,-30.6663006,151.9367819,,,,,,,,,,,,
Valley Campground,,Sharpes Road,,TAS,Australia,7109,-42.946428,147.0725643,+61 438 664 473,,https://www.valleycampground.com.au/,,,,,,,,,
Meekatharra Accommodation Centre,,Main Street,,,Australia,6642,-26.5965774,118.4933377,+61 8 9981 1253,,https://www.meekatharraaccommodation.com.au/,,,,,yes,,,yes,
Devils Elbow,,,,,Australia,,-34.0549067,141.152841,,,,,,,,,,,,
Amamoor Creek camping area,,,,,Australia,,-26.3569147,152.5575,,,,,,,,,,,,
Mann River Campground & Picnic Area,"Mann River campground and picnic area offers swimming and peaceful riverside camping in beautiful Mann River Nature Reserve, near Glenn Innes.

No camping fee per night but booking fee required

Picnic tables, barbecue facilities, carpark, toilets",Old Grafton Road,,NSW,Australia,2370,-29.6877099,152.0986988,,,,,no,,,,,,,
Buccarumbi Bridge Campground,"Self sufficient camping only. Toilets have not been in place since approx 2017
NOTE: in 2019 Adjacent Land owner fenced off and 'claimed' approximately 70% of the area.",Old Glen Innes Road,,NSW,Australia,2460,-29.8367254,152.5886296,,,,yes,no,,,,no,,,
Jumbuck Nixon Glade,,,,,Australia,,-27.3780697,152.8924986,,,,,,,,,,,,
Racoola Sherlock Glade,,,,,Australia,,-27.3758431,152.8913745,,,,,,,,,,,yes,yes
Pamphlett-Tennyson Sea Scout Group,Scouts Austrlia Queensland Branch INC.,Vivian Street,Brisbane,,Australia,4105,-27.5273314,152.9960631,,,,,,,,,,,,
Jordan's Holiday Park,,,,,Australia,,-31.4194092,152.8891293,,,,,,,,,,,,
Wanganella Creek Camp Park,,,,,Australia,,-35.2157522,144.8172015,,,https://www.wanganellacreekcamppark.com/,yes,yes,,,yes,,,,
Rivergardens Holiday Park,,Punt Road,,NSW,Australia,2738,-34.1802325,142.2101963,+61 3 5024 8541,,https://rivergardensholidaypark.com.au/,,,,,yes,yes,,,
Clifford Park Activity Centre,Scouts Victoria,Clifford Drive,,,Australia,,-37.7171778,145.2788371,,,,,,,,,,,,
Port Macquarie Holiday Cabins,,,,,Australia,,-31.4447348,152.9208779,,,,,,,,,,,,
Laurieton Gardens Caravan Resort,,,,,Australia,,-31.6449826,152.7989692,,,,,,,,,,,,
Cania Gorge Tourist Retreat,,Cania Road,,,Australia,,-24.7243901,150.9940437,+61 7 4167 8110,,https://caniagorgeretreat.com.au/,yes,,,,,,,yes,yes
Unknown,The Maria Islands Walk,,,,Australia,,-42.6213453,148.0362786,,,,,,,,,,,,
Lake Dunn Campground and Picnic Area,Barcaldine Regional Council,,,,Australia,,-22.6036942,145.6758756,,,,yes,yes,,,yes,,,,
Boomajarril,Guides Queensland,,,,Australia,,-26.8098221,152.9589128,,,,,,,,,,,,
Mount Perry Caravan Park,,,,,Australia,,-25.175227,151.6401447,,,,yes,yes,,,yes,,,,yes
Unknown,,,,,Australia,,-25.1319984,132.5710226,,,,,,,,,,,,
Charleville Bush Caravan Park,,,,,Australia,,-26.3896984,146.222111,,,,yes,yes,,,yes,yes,,,
Wyper Park Scout Camp,,,,,Australia,,-24.9434077,152.2573006,,,,,,,,,no,,yes,yes
Bulloo River,Quilpie Shire Council,,,,Australia,,-26.6137589,144.2830795,,,,no,,,,,,,,
Bulloo River,Quilpie Shire Council,,,,Australia,,-26.6135975,144.2843763,,,,no,,,,,,,,
The Lake West Side,,Diamantina Developmental Road,,QLD,Australia,4480,-26.5851636,144.3066786,+61 4 1894 7955,,https://www.thelakequilpie.com/,no,no,,,no,no,,yes,yes
Giralia Station,,,,,Australia,,-22.6864929,114.3658908,,,,yes,yes,,,yes,,,,
Unknown,,,,,Australia,,-28.5822468,151.7696337,,,,,,,,,,,,
Yowah Rest Area,Paroo Shire Council,,,,Australia,,-27.9670555,144.6328271,,,,yes,yes,,,,yes,,yes,yes
Artesian Waters Caravan Park,Yowah General Store,Bluebonnet Boulevarde,,QLD,Australia,4490,-27.9708694,144.6381141,+61 7 4655 4991,,,yes,yes,,,yes,,,,
Wakiti Creek Resort,,,,,Australia,,-36.1383751,145.0296593,,,,,,,,,,,,
East's Ocean Shores Holiday Park,Big 4 Holiday Parks,,,,Australia,,-31.8956813,152.6631193,,,,,,,,,,,,
Mill Creek Campground,,,,,Australia,,-33.4015891,151.0433256,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/mill-creek-campground,yes,no,yes,,,,,yes,no
BIG 4 Aussie Outback Oasis Holiday Park,,,,,Australia,,-20.0637921,146.282461,,,https://www.big4.com.au/caravan-parks/qld/townsville-surrounds/aussie-outback-oasis-holiday-park,,,,,,,,,
Reflections Lake Glenbawn - Holiday Park,Reflections Holidays,Glenbawn Road,,NSW,Australia,2337,-32.1086145,150.9888161,+61 2 6543 7193,lakeglenbawn@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/lake-glenbawn/,,,,,,,,yes,yes
Glastonbury Creek Camping Area,Parks and Forests | Department of Environment and Science,,,,Australia,,-26.1547184,152.5517413,,,https://parks.des.qld.gov.au/parks/brooyar/camping/glastonbury-creek,,,,,,,,yes,yes
Huon River Campground (Scotts Peak),,,,,Australia,,-43.0381784,146.3022178,,,,yes,,,,,,,,
Condamine River Caravan Park,Deborah Cummins,Wambo Street,,QLD,Australia,4416,-26.9272677,150.1331462,+61 7 4627 7174,deborahcummings@Y7mail.com,http://www.condaminerivercaravanpark.com.au/,yes,yes,,,yes,no,,yes,yes
Possum Park,,,,,Australia,,-26.5019416,150.0995175,,,https://www.possumpark.com.au/index.html,yes,yes,,,yes,,,yes,yes
Juandah Historic Site Camping,,,,,Australia,,-26.1283483,149.9738731,,,,yes,yes,,,yes,,,yes,yes
Cracow Campsite,,,,,Australia,,-25.2944492,150.300974,,,,yes,yes,,,yes,,,yes,yes
Point Lowly,Whyalla City Council,,,,Australia,,-32.9928074,137.7811263,,,https://www.whyalla.com/bush-camps-motorhomes,yes,yes,,,,,,yes,yes
Apex Park Bush Camp,,,,,Australia,,-23.409813,144.2291221,,,,,,,,,,,,
Gloucester River Camping Area,,,,,Australia,,-32.0581396,151.6836912,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/gloucester-river-campground-picnic-area,yes,no,,,,,,yes,yes
Myers Flat Rest Area,,,,,Australia,,-36.7108961,144.2239034,,,,no,no,,no,no,no,,yes,yes
Oldina Campground,,,,,Australia,,-41.0817298,145.6021156,,,,,,,,,,,,
Devils Hole Camping Area,NSW National Parks and Wildlife Service,,,,Australia,,-31.9168836,151.4834963,,,,,,,,,,,,
Washpool Camping Area,,,,,Australia,,-31.9025228,150.7858878,,,,,,,,,,,,
Uranquinty Caravan Park,,,,,Australia,,-35.1878267,147.2545822,,,,,,,,,,,,
Candlebark Farm,,,,,Australia,,-37.7216911,145.5270115,,,,,,,,,,,,
Seal,,,,,Australia,,-34.9418985,117.9062817,,,,,,,,,,,,
Green,,,,,Australia,,-34.9420997,117.9060875,,,,,,,,,,,,
Mozzie Central,,,,,Australia,,-34.9416381,117.906509,,,,,,,,,,,,
