post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Gravel Pull Off - no toilet,,,,,Australia,,-32.2787186,118.816945,,,,,,,,,,,,
Mandurama East Rest Area,,,,,Australia,,-33.6400932,149.1015387,,,,no,no,,,,,,,
Cumalong Campsite,,,,,Australia,,-35.8083146,144.9631271,,,,,,,,,,,,
Edward River Bridge Campsite 5,,,,,Australia,,-35.8075598,144.9602813,,,,,,,,,,,,
Edward River Bridge Campsite 1,,,,,Australia,,-35.8111118,144.9598145,,,,,,,,,,,,
Edward River Bridge Campsite,,,,,Australia,,-35.8093043,144.9591091,,,,,,,,,,,,
Old Bara Campground,,Bara Road,,,Australia,,-32.5773709,149.8060235,,,,yes,no,,,,,,,
Bar and Grill - Camping - sign,,,,,Australia,,-32.9333691,149.8909217,,,,,,,,yes,,,,
Boondooma Homestead,Boondooma Museum & Heritage Association Inc.,,,,Australia,,-26.2028944,151.292186,,,,yes,yes,,,yes,,,yes,yes
Karalee Rock and Dam Campground,,,,,Australia,,-31.2498247,119.840792,,,,yes,no,,,,,,,
Bluff Hotel Campground,,,,,Australia,,-23.5818035,149.0707572,,,,yes,yes,,,yes,,,,
Exhibition Park Camground,,,,,Australia,,-35.2298369,149.1453035,,,,yes,yes,,yes,yes,yes,,yes,yes
Fishermans Bend Campsite,,,,,Australia,,-35.8263417,145.0760173,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8461761,145.0249913,,,,,,,,,,,,
Douglas Campsite,,,,,Australia,,-35.8423904,145.0359683,,,,,,,,,,,,
Nestrons Campsite,,,,,Australia,,-35.8377637,145.0402647,,,,,,,,,,,,
Cecil Plains Apex Park,Western Downs Regional Council,,,,Australia,,-27.5326981,151.2048631,,,,yes,no,,yes,no,no,,yes,yes
Millar Vale Creek Park,Southern Downs Regional Council,,,,Australia,,-28.0652846,152.2423419,,,,yes,no,,,,,,yes,yes
George and Gladys Hasted Rest Area,,,,,Australia,,-22.7728017,140.597692,,,,yes,yes,,,,,,,
Top End Beach Campsite,,,,,Australia,,-35.8658488,145.3543474,,,,,,,,,,,,
Paradise Beach Campsite,,,,,Australia,,-35.855231,145.2841473,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8588374,145.2950075,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8577831,145.3034028,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8502232,145.3227188,,,,,,,,,,,,
Scotts Beach Campsite,,,,,Australia,,-35.8511776,145.2647308,,,,,,,,,,,,
House Creek Campsite,,,,,Australia,,-35.8376571,145.1723796,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8333343,145.1891541,,,,,,,,,,,,
Honeymoon Bend Campsite,,,,,Australia,,-35.8363764,145.1928127,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8351772,145.213632,,,,,,,,,,,,
Pinch Gut Campsite,,,,,Australia,,-35.8267028,145.134535,,,,,,,,,,,,
1818 Bend Campsite,,,,,Australia,,-35.8274346,145.139206,,,,,,,,,,,,
Wire Fence Landing Campsite,,,,,Australia,,-35.8311561,145.1605051,,,,,,,,,,,,
St John's Campsite,,,,,Australia,,-35.8247988,145.0909585,,,,,,,,,,,,
Kangaroo Bend Campsite,,,,,Australia,,-35.8305856,145.0942093,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8281163,145.0943339,,,,,,,,,,,,
Hooked Leaf Wattle Campsite,,,,,Australia,,-35.8249837,145.1007807,,,,,,,,,,,,
Cherry Tree Campsite,,,,,Australia,,-35.8223413,145.1107505,,,,,,,,,,,,
Potts Campsite,,,,,Australia,,-35.8212343,145.1166299,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.8271867,145.1258031,,,,,,,,,,,,
Jimbour Park / Jimbour Community Rest Area,Western Downs Regional Council,,,,Australia,,-26.963938,151.2165298,,,,yes,no,,,,,,yes,yes
Split Rock Dam,Tamworth Regional Council,,,,Australia,,-30.5638356,150.6761588,,,,yes,yes,,,,,,yes,yes
Springdale Rest Area,,,,,Australia,,-34.4676153,147.7259916,,,,yes,no,,,,,,,
Baerami Community Hall,Baerami Community Hall,,,,Australia,,-32.3865003,150.4667779,,,,yes,,,,,,,,
Abermain Bowling Club - SC only 72 hrs,,,,,Australia,,-32.8072175,151.4269143,,,,no,no,,,,,,,
Jamberoo Park Campground,,,,,Australia,,-34.6463883,150.7750428,,,,yes,no,,,,,,,
Mamanga Campground,NSW National Parks and Wildlife Service,,,,Australia,,-34.664328,143.5137282,,,,yes,no,,,,,,,
Marsden Rest Area - Northbound,,,,,Australia,,-33.7664384,147.5169234,,,,yes,no,,,,,,,
Unknown,,,,,Australia,,-32.312274,142.484393,,,,no,no,,,,,,yes,yes
Woolbrook Hall,,,,,Australia,,-30.9657929,151.3454109,+61 2 6777 5813,,https://www.tamworth.nsw.gov.au/about/the-council/groups-and-committees/section-355-committees/woolbrook-hall-and-park-committee,yes,yes,,,,,,yes,yes
Jimmy's bend campground,,,,,Australia,,-37.1249325,145.9109209,,,,,,,,,,,,
Dumbbells campground,,,,,Australia,,-37.1291904,145.908223,,,,,,,,,,,,
Deanos Springwater Smoked Trout,,,,,Australia,,-30.2983979,151.6668729,,,https://www.deanossmokedtrout.com.au/,,,,,,,,,
The big dam - number 7 dam,,,,,Australia,,-23.6434083,150.4052674,,,,,,,,,,,,
Seniors Ridge,,,,,Australia,,-27.6031288,153.2199981,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.885209,147.1267819,,,,,,,,,,,,
Federation Hut,,,,,Australia,,-36.9014556,147.1227582,,,,yes,no,,yes,no,,,,
Piallamore Recreation Reserve - Only open during CMF,,,,,Australia,,-31.1647512,151.0596831,,,,,,,,,,,,
Macquarie Heads Pine Forest,,,,,Australia,,-42.216989,145.2540636,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2084467,145.273405,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2148178,145.2859738,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2161666,145.2857405,,,,,,,,,,,,
Pinnarendi Station Stay & Cafe,,Kennedy Highway,,,Australia,,-18.0406467,144.8818671,+61 401 627 315,,https://thebrickoven.com.au/stationstay-details/,yes,yes,,,yes,,,,
Big Bend,,,,,Australia,,-36.5515694,142.0126319,,,,,,,,,,,,
Kyogle Showgrounds,,,,,Australia,,-28.6158864,152.9974157,,,,yes,yes,,yes,yes,,,yes,yes
Long Gully,,,,,Australia,,-37.1485795,145.9871096,,,,,,,,,,,,
Kirbys,,,,,Australia,,-37.1580381,145.9916641,,,,,,,,,,,,
Newtons,,,,,Australia,,-37.1808568,146.0055074,,,,,,,,,,,,
Taylors,,,,,Australia,,-37.142223,145.9863743,,,,,,,,,,,,
Taylors 2,,,,,Australia,,-37.1403188,145.9850073,,,,,,,,,,,,
Cullitons,,,,,Australia,,-37.1441381,145.9870923,,,,,,,,,,,,
Wentworths,,,,,Australia,,-37.1389209,145.9800089,,,,,,,,,,,,
Bee Tree,,,,,Australia,,-37.1236852,145.9558589,,,,,,,,,,,,
North Camp,,,,,Australia,,-37.1243348,145.9522964,,,,,,,,,,,,
Kangaroo Gully,,,,,Australia,,-37.1244008,145.9449921,,,,,,,,,,,,
Crockett Bay,,,,,Australia,,-37.1266027,145.9408773,,,,,,,,,,,,
Harrops Flat,,,,,Australia,,-37.1248192,145.9391099,,,,,,,,,,,,
Parkers Flat,,,,,Australia,,-37.1202612,145.9240869,,,,,,,,,,,,
Owens Hill,,,,,Australia,,-37.115769,145.9151118,,,,,,,,,,,,
Raids Inlet,,,,,Australia,,-37.1133796,145.90963,,,,,,,,,,,,
South Maintongoon,,,,,Australia,,-37.1513531,145.9013622,,,,,,,,,,,,
Charlotte Plains,,,,,Australia,,-28.0812165,146.1775027,,,https://www.charlotteplains.com.au/,yes,yes,,,yes,,,yes,yes
Bulloo River Crossing Free Camping Area,Bulloo Shire Council,,,,Australia,,-27.9975124,143.8330231,,,,,,,,,,,,
Noccundra Hall Camping - Prebook with pub,Nuccundra Pub,,,,Australia,,-27.817517,142.589773,,,,yes,yes,,,yes,,,,
Unknown,,,,,Australia,,-36.1153348,146.2145171,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.1084247,146.2158474,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.0970549,146.2176673,,,,,,,,,,,,
GSWW Mallee Hike-In Camp,Parks Victoria,,,,Australia,,-38.4266178,141.549925,,,,,,,,,,,,
Jackson Rest Area,,,,,Australia,,-27.6324349,142.6823081,,,,yes,no,,,,,,,
Murray River Caravans,,Riverview Drive,,,Australia,,-36.405708,145.369336,+61 406 255 229,,https://www.murrayrivercaravanhire.com.au,,,,,,,,,
Bulloo Developmental Road Rest Area,,,,,Australia,,-27.7737785,143.3543865,,,,no,,,,,,,,
Diamantina Developmental Road Rest Area,,,,,Australia,,-26.6099123,143.9211626,,,,yes,no,,,,,,,
Rock Pool Camping and Recreation Reserve,Murweh Shire Council,,,,Australia,,-26.4189855,146.3508091,,,,no,,,,,,,yes,yes
Mungallala Hotel Caravan Park,Mungallala Hotel,,,,Australia,,-26.4459705,147.5430364,,,,yes,yes,,,yes,,,yes,yes
Bungeworgorai Creek Rest Area,,,,,Australia,,-26.5918416,148.6943815,,,,no,,,,,,,yes,yes
Myall Park Botanical Gardens,,,,,Australia,,-27.2042782,149.65379,,,https://myallparkbotanicgarden.com/,yes,yes,,,,,,,
Chinamans Lagoon Rest Area,,,,,Australia,,-26.6680403,150.1857691,,,,no,,,,,,,,
Jackson Rest Area,,,,,Australia,,-26.6434534,149.6249076,,,,yes,no,,,,,,yes,yes
Nana Glen Equestrian Camping,,,,,Australia,,-30.1298275,153.0185366,,,,,,,,,,,,
Hakuna Matata,,Paperbark Place,,,Australia,,-32.4713364,151.9876131,,,,,,,,,,,,
Possum Park Sporting and Camping Facility,,,,,Australia,,-25.8471911,148.5570563,,,,yes,yes,,,yes,,,yes,yes
Rest Area,,,,,Australia,,-25.3061896,148.6596848,,,,yes,,,,,,,,
Rest Area,,,,,Australia,,-25.1789137,148.5659682,,,,no,,,,,,,,yes
Capella Rest Area,,,,,Australia,,-23.0859671,148.0229014,,,,yes,yes,,,,,,,
Possible Rest Area Camp,,,,,Australia,,-22.802543,147.6468502,,,,,,,,,,,,
Mingela Rest Area,,,,,Australia,,-19.878319,146.6218311,,,,yes,no,,,,,,,
Basalt River,,,,,Australia,,-19.6308712,145.7731,,,,no,,,,,,,,
Fletcher Creek Camping Reserve SW,Charters Towers Regional Council,,,,Australia,,-19.816027,146.0538052,,,,yes,,,,,,,,
Fletcher Creek Camping Reserve N,Charters Towers Regional Council,,,,Australia,,-19.8138304,146.0552751,,,,yes,,,,,,,,
Big Bend Campground,,,,,Australia,,-19.8618987,146.1366643,,,,,,,,,,,,
Dairy park,,Hilton Lane,,,Australia,,-33.6875856,149.1415509,,,,,,,,,,,,
Rest Area,,,,,Australia,,-21.8959187,145.1901355,,,,yes,no,,,,,,,
Nat Buchanan Bridge Rest Area,Barcaldine Regional Council,,,,Australia,,-22.4546201,145.0092405,,,,no,,,,,,,,
Unknown,,,,,Australia,,-22.8501491,145.0798502,,,,no,,,,,,,,
cottage creek,,,,,Australia,,-35.9702065,148.0994975,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.5908832,145.2752318,,,,yes,,,,,,,,
Red Lizard Camping Ground,,,,,Australia,,-26.4625346,146.2317431,,,https://redlizardcamping.com/,yes,yes,,,yes,,,yes,yes
The Beach,,,,,Australia,,-27.2497443,145.9685948,,,,no,,,,,,,,
Dingo Waterhole,,,,,Australia,,-15.027687,144.3333438,,,,,,,,,,,,
Mick Fienn Waterhole,,,,,Australia,,-14.9667776,144.3142772,,,,,,,,,,,,
Lime Pocket Camp Site 4,,,,,Australia,,-26.9573931,153.084227,,,,,,,,,,,,
Lime Pocket Camp Site 3,,,,,Australia,,-26.9566896,153.0847668,,,,,,,,,,,,
Lime Pocket Camp Site 2,,,,,Australia,,-26.9523042,153.0869508,,,,,,,,,,,yes,
Lime Pocket Camp Site 1,,,,,Australia,,-26.9521249,153.0870379,,,,,,,,,,,yes,
Mission Point Camp Sites 1-8,QLD Government,,,,Australia,,-26.9758932,153.0779277,,,https://parks.des.qld.gov.au/parks/bribie-island/camping/mission-point,,,,,,,,yes,
Kyabra Creek Rest Area,,,,,Australia,,-26.0968138,143.4437185,,,,no,,,,,,,yes,yes
Cooper Creek Beach Campground,,,,,Australia,,-25.3714573,142.7440909,,,,no,,,,,,,,
Black Sallee,,,,,Australia,,-37.1006804,147.3057842,,,,,,,,,,,,
Apex Park Riverside Buish Camp - Overflow Only,Longview Regional Council,,,,Australia,,-23.4102553,144.230064,,,,,,,,,,,,
Barcaldine East Rest Area,Barcaldine Regional Council,,,,Australia,,-23.5522622,145.3068777,,,,yes,no,,,,,,,yes
Alice River Rest Area,,,,,Australia,,-23.565518,145.8002329,,,,yes,no,,,,,,,
Mission Point Camp Sites 9-12,QLD Gov,,,,Australia,,-26.9768658,153.0774429,,,https://parks.des.qld.gov.au/parks/bribie-island/camping/mission-point,,,,,,,,yes,
Belyando River Rest Area,,,,,Australia,,-23.6610529,146.9298041,,,,yes,no,,,,,,,
Pine Hill Creek Rest Area,,,,,Australia,,-23.6703322,147.0910036,,,,yes,no,,,,,,,yes
Drummond Range Lookout Rest Area,Barcaldine Regional Council,,,,Australia,,-23.656397,147.2037756,,,,no,,,,,,,,yes
Free Camping,,,,,Australia,,-35.0234885,150.5614761,,,,,,,,,,,,
Forestvale Rest Area,,,,,Australia,,-25.925867,147.8702247,,,,no,,,,,,,,
Kalymna Falls Camping Area,Parks Victoria,,,,Australia,,-37.3238311,142.6210468,,,,,,,,,,,yes,no
The Gums Sports Club Camping,,,,,Australia,,-27.3401672,150.1945061,+61 7 4665 9261,,,yes,yes,,,,,,,
The Gums Store Rest Stop,,,,,Australia,,-27.343184,150.1885361,+61 7 4665 9176,,,yes,,,,,,,,
Flynn's Beach Caravan Park,,,,,Australia,,-31.4458659,152.9256816,,,,,,,,,,,,
Reception - Tallebudgera Creek Tourist Park,,Gold Coast Highway,,,Australia,4221,-28.1002722,153.4592305,+61 7 5667 2700,,https://goldcoasttouristparks.com.au/,,,,,,,,,
Tareelaroi Weir,,,,,Australia,,-29.4485178,150.0375169,,,,no,,,,,,,,
Tareelaroi Weir Flats,,,,,Australia,,-29.4469223,150.0404498,,,,yes,,,,,,,,
Fiddlers Green,,,,,Australia,,-37.6163819,146.3846162,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.4393252,146.3924228,,,,,,,,,,,,
Rumpff Saddle,,,,,Australia,,-37.4326609,146.4005752,,,,,,,,,,,,
Bohena Creek Rest Area,,,,,Australia,,-30.4371359,149.6778401,,,,yes,no,,,,,,,
Leinster Flat Camping Ground,,,,,Australia,,-36.9293632,146.9245471,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.9085618,146.8911126,,,,,,,,,,,,
Good Hope Flat Camping Ground,,,,,Australia,,-36.9335613,146.9257375,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.9553189,146.9309845,,,,,,,,,,,,
The Bend Camping Ground,,,,,Australia,,-36.9634255,146.9328616,,,,,,,,,,,,
Low Saddle,,,,,Australia,,-37.3330161,146.4421017,,,,,,,,,,,,
Chesters Yard,,,,,Australia,,-37.2368407,146.5964399,,,,,,,,,,,,no
Pilliga Rest Area,,,,,Australia,,-30.7226485,149.5255111,,,,no,,,,,,,,
Yamminba Rest Area,,,,,Australia,,-30.8545511,149.4571635,,,,yes,no,,,,,,,
Pilliga Pottery - Barkala Farmstay and Campsite,,,,,Australia,,-31.0443162,149.3180052,,,,,,,,,,,,
David Gillon Park Rest Area,,,,,Australia,,-31.4242204,148.5123646,,,,no,,,,,,,,
Bunyip Hole Campground,,,,,Australia,,-34.5593101,145.988753,,,,,,,,,,,,
Boolba Tennis Courts,,,,,Australia,,-27.9614033,148.1071611,,,,no,,,,,,,,
Zebra Stone Litchfield,Zebra Rock Mine,Litchfield Park Road,,,Australia,,-13.0212912,130.9380497,,,,,,,,no,,,,
Unknown,,,,,Australia,,-37.7915925,146.2402276,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.802371,146.2602423,,,,,,,,,,,,
Pump Hole,,,,,Australia,,-22.5827613,144.5655008,,,,no,,,,,,,,
Kyabra Creek,Quilpie Shire Council,,,,Australia,,-26.3144712,143.1662892,,,,no,,,,,,,,
Limmen Bight Campground,,,,,Australia,,-15.4765157,135.406234,,,,yes,,,,,,,yes,yes
Didi Baba Campground,,,,,Australia,,-14.7744805,134.8367701,,,,,,,,,,,,
Mountain Creek Campground,,,,,Australia,,-14.7743845,134.806771,,,,,,,,,,,,
Buckaroola Quarry,,,,,Australia,,-27.1313167,142.788469,,,,no,,,,,,,,
Buckaroola,Tyre Marker,,,,Australia,,-27.1196047,142.8177482,,,,no,,,,,,,,
Bulloo River Crossing Free Camping Area (North),Bulloo Shire Council,,,,Australia,,-27.9957245,143.8353313,,,,,,,,,,,,
Nebine Creek Rest Area,,,,,Australia,,-27.9951724,146.8147218,,,,yes,no,,,,,,yes,yes
Thallon Recreation Ground - Powered Paid,Balonne Shire Council,,,,Australia,,-28.63242,148.8659546,,,,yes,yes,,,yes,yes,,yes,yes
Unknown,,,,,Australia,,-23.4210807,122.5116546,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.4973667,122.5489728,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.5337513,122.5940365,,,,,,,,,,,,
Rosenheath Station Historic Farmstay,,,,,Australia,,-29.0828246,151.4923698,,,https://www.roseneathstation.com.au/,yes,,,,,,,yes,yes
Wallangra Community Sports Ground Rest Area,Wallangra Recreation Reserve Trust,,,,Australia,,-29.258457,150.8989444,,,,yes,no,,,,,,yes,yes
Longpoint East,,,,,Australia,,-37.0140781,142.4680987,,,,,,,,,,,,
The Gums,,,,,Australia,,-26.5419661,152.2988714,,,,,,,,,,,,
Loop Campsite,,,,,Australia,,-35.9746287,145.9521943,,,,no,,,,,,,,
Blue Hole Campsite,,,,,Australia,,-35.979289,145.9522292,,,,no,,,,,,,,
Victoria Campsite,,,,,Australia,,-35.9604965,145.9494129,,,,no,,,,,,,,
Unknown,,,,,Australia,,-35.9904512,145.9537876,,,,no,,,,,,,,
River Campsite,,,,,Australia,,-35.9694502,145.9476738,,,,no,,,,,,,,
Paddys Beach Campsite,,,,,Australia,,-35.9512517,145.9134552,,,,no,,,,,,,,
One Tree Beach Campsite,,,,,Australia,,-35.959398,145.8595347,,,,no,,,,,,,,
Lagoon Campsite,,,,,Australia,,-35.9544565,145.8698773,,,,no,,,,,,,,
Sandy Beach Campsite,,,,,Australia,,-35.9564387,145.8808717,,,,no,,,,,,,,
Free Camping Elliston,,,,,Australia,,-33.622516,134.8324348,,,,,,,,,,,,
Ti Tree Creek Rest Area,,,,,Australia,,-29.6135346,150.5435797,,,,no,,,,,,,,
Boora Crossing - Gwydir River Camps,,,,,Australia,,-29.9130503,150.6369845,,,,no,,,,,,,,
Campground No 2,,,,,Australia,,-34.1245502,142.0286366,,,,,,,,,,,,
Tourist Park,,,,,Australia,,-20.4075153,148.6710224,,,,,,,,,,,,
Tambo Mill Motel and Caravan Park,,Arthur Street,,QLD,Australia,4478,-24.8840148,146.2524295,+61 7 4654 6100,info@tambomillmotelandcaravanpark.com.au,https://www.tambomillmotelandcaravanpark.com.au/,yes,,,,,yes,,,
Unknown,,,,,Australia,,-21.9644923,142.6549768,,,,,,,,,,,,
Unknown,,,,,Australia,,-27.9906677,153.2387634,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.0505953,146.37023,,,,,,,,,,,,
Foysayth,,,,,Australia,,-18.5860003,143.6028462,,,,yes,,,,,yes,,,
Einasleigh River,,,,,Australia,,-18.1865297,144.0067522,,,,,,,,,,,,
Smitt Rock Campsite,,,,,Australia,,-14.3153364,132.4848265,,,,,,,,,,,,
Dunlop Swamp Campsite,,,,,Australia,,-14.3292509,132.4734233,,,,,,,,,,,,
Cullendore High Country,High country campground,Cullendore Creek Road,,NSW,Australia,2372,-28.4920602,152.1223755,,,,,,,,,,,,
Upper Noosa River Campsite 2,Queensland National Parks,,,,Australia,,-26.1680841,153.041467,,,,,,,,,,,yes,no
Wilson Bight Campsite,Parks and Wildlife,,,,Australia,,-43.5403957,146.0803746,,,,no,no,,,,,,yes,no
New Harbour West Campsite,Parks and Wildlife,,,,Australia,,-43.5012341,146.1474182,,,,,no,,,,,,yes,no
New Harbour East Campsite,Parks and Wildlife,,,,Australia,,-43.5023673,146.15804,,,,no,no,,,,,,yes,no
Hidden Bay Campsite,Parks and Wildlife,,,,Australia,,-43.5187961,146.1300828,,,,no,no,,,,,,yes,no
Ketchem Bay Campsite,Parks and Wildlife,,,,Australia,,-43.5258048,146.1091081,,,,no,no,,,,,,yes,no
Wreck Rock Camping Area,,,,,Australia,,-24.3159904,151.9616394,,,https://parks.des.qld.gov.au/parks/deepwater/camping/wreck-rock,,,,,,,,,
Free Camping,,,,,Australia,,-14.0706887,131.9745885,,,,,,,,,,,,
Middle Rock Camping Area,"Unallocated sites, book online",,,,Australia,,-24.2901907,151.9527852,,,https://parks.des.qld.gov.au/parks/deepwater/camping/middle-rock,,,,,,,,,
Eureka Creek,,,,,Australia,,-17.186659,145.0413712,,,,no,,,,,,,,
Robbie Robins Reserve,equestrian reserve / caravan park,Wongabilla Street,,,Australia,,-12.4420352,130.941485,,,,,,,,,,,,
Unknown,,,,,Australia,,-19.7922268,144.2550166,,,,,,,,,,,,
Poddys Creek Rest Area,,,,,Australia,,-22.214191,142.2308353,,,,yes,no,,,,,,,
The Thirsty Camel,,,,,Australia,,-21.3563185,139.8640489,,,,yes,yes,,,yes,,,,
Eddie Miller Rest Area,,,,,Australia,,-23.4161733,139.6691528,,,,no,,,,,,,,
Mount Britton Camping,,,,,Australia,,-21.403546,148.5456377,,,,yes,no,,,no,,,,
Unknown,,,,,Australia,,-30.1803972,139.2770183,,,,,,,,,,,,
Numninbah Valley Scouts Camp,Scouting Queensland,,,,Australia,,-28.1045271,153.252151,,,,,,,,,,,,
Unknown,,,,,Australia,,-26.5501504,152.2772331,,,,,,,,,,,,
Oma Waterhole,Longreach Regional Council,,,,Australia,,-24.2826281,144.3221938,,,,yes,,,,,,,,
Yuranigh Ponds,,,,,Australia,,-24.2988579,144.4785092,,,,no,,,,,,,,
Raymond Creek Falls,,,,,Australia,,-37.4840278,148.3087456,,,,,,,,,,,,
Illinbah Bush Camp,,,,,Australia,,-28.1592282,153.1700241,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.8033397,121.2289531,,,,,,,,,,,,
Unknown,,,,,Australia,,-24.0234581,121.6781555,,,,,,,,,,,,
Unknown,,,,,Australia,,-24.1024144,121.7067691,,,,,,,,,,,,
Unknown,,,,,Australia,,-24.107305,121.6947584,,,,,,,,,,,,
Unknown,,,,,Australia,,-24.2371202,121.3486776,,,,,,,,,,,,
Unknown,,,,,Australia,,-24.2158627,121.3346397,,,,,,,,,,,,
Unknown,,,,,Australia,,-24.227902,121.3244598,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.771418,120.9711796,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.8055348,120.8887201,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.8067976,120.8898279,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.9254119,120.7193705,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.7872836,121.4126686,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.7947308,121.4240156,,,,,,,,,,,,
Unknown,National Parks & Wildlife Service (NPWS),,,,Australia,,-34.6196358,146.2142092,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.0161275,147.0744062,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.0211035,147.0705746,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.0271432,147.0500109,,,,,,,,,,,,
Clear Creek Campground,,,,,Australia,,-36.8911532,146.8870943,,,,,,,,,,,,
Unknown,,,,,Australia,,-15.3000271,145.0047451,,,,,,,,,,,,
Deepdene Campsite,,,,,Australia,,-34.2709772,115.0513062,,,,,,,,,,,,
Cec Barrows Group Site,,,,,Australia,,-31.6102692,116.2439041,,,,,,,,,,,,
Riverside Caravan Park,,,,,Australia,,-36.4570213,142.025025,,,,,,,,,,,,
Candole Creek,,,,,Australia,,-29.6796831,153.277809,,,,,,,,,,,,
Main Beach camping area,,,,,Australia,,-27.5960013,153.475002,,,,,,,,,,,,
Point Rd,,,,,Australia,,-34.0925511,115.017138,,,,,,,,,,,,
Camp site WBS 7,,,,,Australia,,-27.1891322,153.3684071,,,,,,,,,,,,
Foxbar Falls,Harslett Farm,Goldfields Road,,,Australia,,-28.5822032,151.769693,,,,,,,,,,,,
Cheela Plains Station Stay,,,,,Australia,,-22.9662568,116.9833472,,,https://www.cheelaplains.com.au/,yes,yes,,,yes,,,yes,yes
