post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Mullewa Caravan Park,,,,,Australia,,-28.5383001,115.5034406,,,,,,,,,,,,
Morawa Short Stay Tourist Park,Shire of Morawa,,,,Australia,,-29.2082403,116.0073851,,,,yes,yes,,,,yes,,yes,yes
Perenjori Caravan Park,,,,,Australia,,-29.4355836,116.2889048,,,,yes,yes,,,yes,,,,yes
Travellers Rest Caravan & Camping Park,,,,,Australia,,-20.6545008,148.7187177,,,,,,,,,,,,
Lancelin North End Caravan Park,,,,,Australia,,-31.0059463,115.3273702,,,,,,,,,,,,
Experience Lancelin Holiday Park,,Hopkins Street,,WA,Australia,6044,-31.0258271,115.3296487,+61 8 9655 1056,,https://lancelincaravanpark.com.au,,,,,yes,,,,
Unknown,,,,,Australia,,-31.1036777,115.3802343,,,,,,,,,,,,
Inlet rd,,,,,Australia,,-33.9483451,119.92681,,,,,,,,,,,,
Hammersley Inlet,,,,,Australia,,-33.9562555,119.9170165,,,,,,,,,,,,
Blores Hill Caravan Park,,,,,Australia,,-37.9379146,146.8053163,,,,,,,,,,,,
Murphys Glen Campsite,,,,,Australia,,-33.7688217,150.4858331,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/Murphys-Glen-campground,yes,no,,,,,,yes,no
Musgrave Roadhouse,,,,,Australia,,-14.781141,143.5037629,,,,,,,,,,,,
Honey Hush Caravan Park,,Leakes Road,,VIC,Australia,3026,-37.8422521,144.7804115,,,https://www.honeyhush.com.au/,,,,,no,,,yes,
Munglinup Beach campsite,Shire of Esperance,,,,Australia,,-33.8879117,120.8052472,+61 8 9083 1555,,https://www.esperance.wa.gov.au/camping,yes,,,,,,,yes,yes
Endeavour Falls Tourist Park,,,,,Australia,,-15.3708261,145.0291945,,,,,,,,,,,,
Fanny Cove,,,,,Australia,,-33.8558865,121.1926516,,,,,,,,,,,,
Shoal Cape,Free camping,,,,Australia,,-33.8656055,121.1667533,,,https://parks.dpaw.wa.gov.au/site/shoal-cape,,,,,,,,,
Big 4: Hawker Caravan Park,,,,,Australia,,-31.8870515,138.4262267,,,,,,,,,,,,
Lake Sambell Caravan Park,,,,,Australia,,-36.359035,146.6996503,,,https://www.caravanparkbeechworth.com.au/,,,,,,,,yes,
Bridgetown Caravan Park,,,,,Australia,,-33.9728554,116.1365335,,,,yes,,,,,,,,
Boyup Brook Flaxmill & Caravan Park,,,,,Australia,,-33.8354573,116.4000623,,,,,,,,,,,,
Nannup Caravan Park,,,,,Australia,,-33.9757664,115.7635666,,,https://www.nannupcaravanpark.com.au,,,,,,,,,
BIG 4 Conway Beach Tourist Park Whitsundays,,,,,Australia,,-20.4770866,148.7372571,,,https://www.big4.com.au/caravan-parks/qld/whitsunday/conway-beach-tourist-park,,,,,,,,,
Discovery Parks Moama West,,,,,Australia,,-36.1037058,144.7282366,,,https://www.discoveryholidayparks.com.au/caravan-parks/new-south-wales/murray-moama-west,,,,,,,,,
BIG 4 Adventure Whitsunday Resort,,Shute Harbour Road,,,Australia,,-20.2852074,148.6785537,+61 7 4948 5400,reservations@adventurewhitsunday.com.au,https://www.adventurewhitsunday.com.au/,,,,,,,,,
Rose Bay Caravan Park,,Banyan Street,,,Australia,,-19.991441,148.2650187,+61 7 4786 2388,,,,,,,,,,,
Quinninup Eco Tourist Park,,,,,Australia,,-34.435874,116.246849,,,https://www.waholidayguide.com.au/quinninup-forest-caravan-park,yes,yes,,,,,,yes,yes
Darkan Caravan Park,,,,,Australia,,-33.3350984,116.7264495,,,,yes,yes,,,yes,yes,,yes,yes
Unknown,,,,,Australia,,-32.9366527,117.1630942,,,,,,,,,,,,
Wickepin Caravan Park,,,,,Australia,,-32.7805981,117.5033207,,,,yes,yes,,,,yes,,yes,yes
Dumbleyung Caravan Park,Shire of Dumblyung,,,,Australia,,-33.3136397,117.7404662,,,,yes,yes,,,,,,yes,yes
Kondinin Caravan Park,,,,,Australia,,-32.4961615,118.2636648,,,,,,,,,,,,
Narembeen Caravan and Apex Park,,,,,Australia,,-32.0639562,118.3967774,,,,yes,yes,,,yes,yes,,yes,yes
Tyrconnel Gold Mine,,,,,Australia,,-16.9357742,145.0353309,,,,,,,,,,,,
New Norfolk Caravan Park,Derwent Valley Council,Page Avenue,,TAS,Australia,7140,-42.7756657,147.0662746,,,,,,,,,,,,
Bells Bay camping area,,,,,Australia,,-28.6069111,152.7821742,,,,,,,,,,,,
NRMA Airlie Beach Holiday Park,,Proserpine Shute Harbour Road,,,Australia,,-20.2762335,148.7031075,+61 7 4946 6379,,https://www.nrmaparksandresorts.com.au/airlie-beach/,,,,,yes,yes,,,
Hillston Caravan Park,,High Street,,,Australia,2675,-33.4806322,145.5337977,+61 2 6967 2575,,,,,,,,,,,
Ingham Tourist Park,,Bruce Highway,,,Australia,,-18.6772135,146.1532029,+61 7 4776 2403,,https://www.inghamtouristpark.com.au/,yes,,,,yes,yes,,,
Mount Garnet Travellers Park,,Nymbool Road,,,Australia,,-17.6693882,145.1045863,+61 7 4097 9335,,http://mount-garnet-travellers-park.com/,,,,,yes,,,yes,
Goldfields Caravan Park,,,,,Australia,,-18.2868296,143.54912,,,,,,,,,,,,
Midway Caravan Park,,,,,Australia,,-18.2894296,143.5468763,,,,,,,,,,,,
Unknown,,,,,Australia,,-17.6775322,141.0684238,,,,,,,,,,,,
Normanton Caravan Park,,,,,Australia,,-17.6692668,141.0777986,,,,,,,,,,,,
Scout Camp,,,,,Australia,,-34.4012715,150.8459409,,,,,,,,,,,,
Brookton Caravan Park,,Brookton Highway,,WA,Australia,6306,-32.3693478,117.0017717,+61 8 9642 1106,,,,,,,,,,yes,yes
Pingelly Caravan Park,Shire of Pingelly,,,,Australia,,-32.5353532,117.0853295,,,,yes,yes,,,yes,yes,,,
Wyalkatchem Travellers Park,,,,,Australia,,-31.183603,117.3795515,,,,yes,yes,,,yes,yes,,,
Unknown,,,,,Australia,,-30.8883421,116.7152042,,,,,,,,,,,,
Moora Shire Caravan Park,,,,,Australia,,-30.6379015,116.0042782,,,,,,,,,,,,
Bolgart Caravan Park,,,,,Australia,,-31.2708543,116.5084605,,,,,,,,,,,,
Southern Cross Caravan Park,,,,,Australia,,-31.2288774,119.3367584,,,,,,,,,,,,
Prospector Holiday Park,,,,,Australia,,-30.7656269,121.4540968,,,,,,,,yes,yes,,yes,
Island Gateway Holiday Park,,,,,Australia,,-20.2820599,148.7299721,,,,,,,,,,,,
Kipara Tropical Rainforest Retreat,,,,,Australia,,-20.28349,148.7362182,,,,,,,,,,,,
BIG4 Airlie Cove Caravan Park & Resort,,Shute Harbour Road,,QLD,Australia,4802,-20.2844668,148.7374785,+61 7 4946 6727,admin@airliecove.com.au,http://www.airliecove.com.au/,,,,,,,,,
Coolgardie Tourist Village,,,,,Australia,,-30.9552505,121.1592165,+61 8 9026 6009,,,,,,,,,,,
Norm Howard Outdoor Education Centre,St Peter's College,,,,Australia,,-35.4081597,138.8518439,,,,,,,,,,,,
Jollimont Caravan Park,,,,,Australia,,-21.0059952,148.8744817,,,,,,,,,,,,
Goomalling Caravan Park,,,,,Australia,,-31.2993499,116.8331994,,,,yes,yes,,,yes,yes,,,
Estuary Hideaway Holiday Park,,Old Coast Road,,WA,Australia,6211,-32.7201886,115.6710991,+61 407 838 061,,https://estuaryhideaway.wordpress.com/,,,,,,,,,
Unknown,,,,,Australia,,-37.1061313,146.535532,,,,,,,,,,,,
Port Sorell Lions Caravan Park,,,,,Australia,,-41.1636388,146.555515,,,www.portsorellcaravanpark.com.au,,,,,,,,,
Bay View Holiday Village,,,,,Australia,,-41.1702051,146.3802486,,,,,,,,,,,,
Devonport Holiday Village,,,,,Australia,,-41.1735905,146.379768,,,,,,,,,,,,
Margaret River Tourist Park and Country Cottages,,,,,Australia,,-33.9590862,115.0682662,,,,,,,,,,,,
Riverview Caravanpark,,,,,Australia,,-33.9507045,115.0836329,,,,,,,,,,,,
Shadygully Caravan Park and Cabins,,,,,Australia,,-37.5529978,149.7429082,,,,,,,,,,,,
Chaffe Creek Campsite,,,,,Australia,,-37.3906482,146.0734663,,,,,,,,,,,,
Rest Point Caravan Park,,,,,Australia,,-34.9870124,116.7195422,,,,,,,,,,,,
Rose Gardens Caravan Park,,Mermaid Avenue,,WA,Australia,6330,-34.9987031,117.942626,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.0002482,117.9393632,,,,,,,,,,,,
Hopetoun Beachside Caravan Park,,,,,Australia,,-33.9492934,120.1215581,,,,yes,yes,,,yes,,,yes,yes
Green Haven Tourist Park,,,,,Australia,,-33.5787097,120.0539933,,,,,,,,yes,,,,
BIG 4 Whitsundays Tropical Eco Resort,,,,,Australia,,-20.2770641,148.7541344,,,https://www.big4.com.au/caravan-parks/qld/whitsunday/whitsundays-tropical-eco-resort,,,,,,,,,
Ashford Caravan Park,Inverell Shire Council,,,,Australia,,-29.3229572,151.0977289,,,,yes,yes,,,yes,yes,,yes,yes
Emmaville Caravan Park,Glen Innes Severn Council,,,,Australia,,-29.4481873,151.6022378,+61 4 8038 7288,,,,,,,yes,,,,
Salmon Gums Community Caravan Park,Community,,,,Australia,,-32.9817653,121.6476657,+61 8 9078 5053,,,yes,yes,,,yes,,,,
Leinster Caravan Park,,,,,Australia,,-27.9190239,120.6976991,,,,,,,,,,,,
Longford Riverside Caravan Park,,,,,Australia,,-41.5895836,147.1246908,,,https://longfordriversidecaravanpark.com/,yes,yes,,,,,,yes,yes
Boddington Caravan Park,,,,,Australia,,-32.7999373,116.4728887,,,,,,,,,,,,
Tingha Gems Caravan Park,Inverell Shire Council,,,,Australia,,-29.9457421,151.2154471,,,,yes,yes,,,,yes,,yes,yes
Imbil Camping Retreat,,,,,Australia,,-26.4591845,152.681961,,,https://www.imbilcampingretreat.com.au/,,,,,,,,,
Chalks,Forestry SA,,,,Australia,,-34.7395026,138.9590415,,,,,,,,,,,,
Cranbrook Caravan Park,,,,,Australia,,-34.2971524,117.5459612,,,,,,,,,,,,
Lucky Bay,,,,,Australia,,-33.9927583,122.2201616,,,,,,,,,,,,
Alexanders Beach,,,,,Australia,,-33.8862084,122.7458807,,,,,,,,,,,,
Belinup Campground - Cape Arid National Park,Parks & Wildlife,,,,Australia,,-33.8539033,123.0177746,,,,yes,no,,,,,,yes,yes
Thomas Fisheries,Parks & Wildlife,,,,Australia,,-33.9924652,123.2219779,,,,,,,,,,,yes,
Jondee Creek,,,,,Australia,,-33.9322802,123.3231629,,,,,,,,,,,,
Poison Creek,,,,,Australia,,-33.9041838,123.3501134,,,,,,,,,,,,
Palm Village,,,,,Australia,,-26.7931174,153.1052942,,,,,,,,,,,,
Sunseeker Village,,,,,Australia,,-26.7941454,153.1004102,,,,,,,,,,,,
Golden Beach Holiday Park,,,,,Australia,,-26.8248212,153.1202339,,,,,,,,,,,,
Dicky Beach Family Holiday Park,,Beerburrum Street,,,Australia,,-26.7822202,153.1364911,+61 7 5491 3342,,https://www.sunshinecoastholidayparks.com.au/holiday_parks/dicky_beach_family_holiday_park/,,,,,yes,yes,,,
Point Malcom,,,,,Australia,,-33.7930857,123.7539432,,,,,,,,,,,,
Frankland Caravan Park,,,,,Australia,,-34.3616328,117.0825087,,,,yes,yes,,,yes,yes,,yes,yes
Browns Caravan Park,Liberty Service Station,Hare Street,,NSW,Australia,2470,-28.8697904,153.0385478,+61 4 9029 8534,,,yes,,,,yes,no,,yes,
Reflections Bermagui - Holiday Park,,Lamont Street,,NSW,Australia,2546,-36.4261357,150.0811223,+61 2 6493 4382,bermagui@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/bermagui/,,,,,,,,yes,yes
Bluff Falls Camping Area,,,,,Australia,,-36.1228641,147.7777181,,,,,,,,,,,,
Hinces Creek Camping Area,,,,,Australia,,-36.0856534,147.767868,,,,,,,,,,,,
Unknown,,,,,Australia,,-35.6315175,138.4813045,,,,,,,,,,,,
Mount Ragged,Parks & Wildlife,,,,Australia,,-33.4657548,123.460452,,,,yes,,,,,,,yes,yes
Unknown,,,,,Australia,,-41.8774083,148.3029861,,,,,,,,,,,,
South Gregorys,,,,,Australia,,-25.5791399,113.464236,,,https://exploreparks.dbca.wa.gov.au/site/south-gregories-campground,,,,no,,,,yes,
Herald Bight,,,,,Australia,,-25.622814,113.5354563,,,https://exploreparks.dbca.wa.gov.au/site/herald-bight-campground,yes,,,no,,,,yes,
Gregorys,,,,,Australia,,-25.5582188,113.4753593,,,https://exploreparks.dbca.wa.gov.au/site/gregories-campground,,,,no,,,,yes,
BIG4 South Durras Holiday Park,BIG4,Beagle Bay Road,,NSW,Australia,2536,-35.6554041,150.2922819,+61 2 4478 6028,,,,,,,,,,,
Lakesea Caravan Park,,,,,Australia,,-35.6447481,150.2978884,,,,,,,,,,,,
Murramarang Beachfront Nature Resort,,,,,Australia,,-35.6674724,150.3013129,,,,,,,,,,,,
Jerramungup Caravan Park,,,,,Australia,,-33.9434787,118.9208432,+61 8 9835 1174,Esko@jerramungupcaravanpark.com,,,,,,yes,,,,
Ongerup Caravan Park,,,,,Australia,,-33.9681843,118.4864814,,,,,,,,,,,,
Warmun Roadhouse and Caravan Park,,,,,Australia,,-17.0162395,128.2167986,,,,,,,,,,,,
Mossman Riverside Leisure Park,,,,,Australia,,-16.454819,145.3727001,,,,yes,yes,,,yes,,,,
Discovery Holiday Park Pambula Beach,,,,,Australia,,-36.9396967,149.9072554,,,,,,,,,,,,
Sturt River Caravan Park,,,,,Australia,,-35.0301668,138.5650098,,,,,,,,,,,,
Harrietville Cabins & Caravan Park,,Camping Park Road,,,Australia,3741,-36.8936251,147.0600801,+61 3 5759 2523,hville_cpark@netc.net.au,https://www.harrietvillecaravanpark.com.au/,,,,,,,,,
Patonga Foreshore Caravan & Camping Area,,,,,Australia,,-33.5543936,151.2681554,,,https://patongacamping.cchp.com.au/,,,,,,,,,
Murray River Holiday Park,,,,,Australia,,-36.114203,144.7545916,,,https://www.murrayriverholidaypark.com.au/,,,,,,,,,
Moama Riverside Holiday and Tourist Park,,,,,Australia,,-36.1182608,144.7555719,,,https://www.moamariverside.com.au/,,,,,,,,,
Camping Reserve,,,,,Australia,,-20.7553206,147.8377827,,,,,,,,,,,,
Camping Reserve,,,,,Australia,,-20.7565295,147.8297392,,,,,,,,,,,,
Reflections Red Rock - Holiday Park,Reflections Holidays,Lawson Street,,NSW,Australia,,-29.9834407,153.2302337,+61 2 6649 2730,RedRock@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/red-rock,,,,,yes,,,yes,yes
BIG4 Batchelor Holiday Park,,Rum Jungle Road,,NT,Australia,0845,-13.0436438,131.0227479,+61 8 8976 0166,reception@batchelorcaravillage.com,http://big4-batchelor-holiday-park.nt.big4.com.au/,,,,,,,,,
Tom Price Tourist Park,,,,,Australia,,-22.6969396,117.7625882,,,tompricetouristpark.com.au,,,,,,,,yes,
Port Smith,,,,,Australia,,-18.5193007,121.8159194,,,,,,,,,,,,
Sandfire Roadhouse Caravan Park,,,,,Australia,,-19.7695599,121.0922525,,,,,,,,,,,,
Top Of The Town Tourist Park,,High Street,,QLD,Australia,4380,-28.6448845,151.9461493,+61 7 4681 4888,,,,,,,yes,customers,,yes,
Yarrawonga Westside Caravan Park,,,,,Australia,,-36.0200314,145.9768308,,,https://www.yarrawongawestside.com.au/,,,,,,,,,
Pardoo Roadhouse,,,,,Australia,,-20.0549962,119.8281688,,,,,,,,,,,yes,
BIG4 Silver Link Caravan Village Ayr,,Norham Road,,QLD,Australia,4807,-19.5750195,147.4151685,,big4ayr@bigpond.net.au,http://www.big4ayr.com.au/,,,,,,,,,
Coonamble Riverside Caravan Park,,,,,Australia,,-30.9633769,148.3889099,,,,,,,,,,,,
Crystal Brook Caravan Park,,,,,Australia,,-33.3473242,138.2038038,,,,,,,,,,,,
Nanutarra Roadhouse Caravan Park,,,,,Australia,,-22.543379,115.5015934,,,,yes,,,yes,yes,,,,
Minilya Bridge Roadhouse and Caravan Park,,,,,Australia,,-23.8148616,114.0103228,+61 8 9942 5922,,,,,,,,,,,
Discovery Parks - Mount Buffalo,,Mt. Buffalo Road,,VIC,Australia,3740,-36.6965862,146.9070344,+61 3 5756 2380,mountbuffalo@discoveryparks.com.au,https://www.discoveryholidayparks.com.au/caravan-parks/victoria/victorian-alpine-mount-buffalo,,,,,yes,yes,,,
Unknown,,,,,Australia,,-23.3514384,119.7419022,,,,,,,,,,,,
Tarra Valley Caravan Park,,,,,Australia,,-38.4708358,146.5630833,,,,,,,,,,,,
Collinsville Caravan Park,,,,,Australia,,-20.5500969,147.8481746,,,,,,,,,,,,
Penrose Park,,,,,Australia,,-31.8812632,141.2298644,,,,yes,yes,,,,yes,,,yes
Toodyay Holiday Park,,,,,Australia,,-31.5712515,116.4599482,,,,,,,,yes,,,yes,
Three Rivers Tourist Park,,,,,Australia,,-25.5866116,151.3018467,,,,,,,,,,,,
Unknown,,,,,Australia,,-25.5832609,151.3004385,,,,,,,,,,,,
Glenlyon Dam Tourist Park,,,,,Australia,,-28.9644939,151.4726326,,,,,,,,yes,,,yes,
Unknown,,,,,Australia,,-33.6955707,151.217168,,,,,,,,,,,,
Ceduna Shelley Beach Caravan Park,,,,,Australia,,-32.1502166,133.6897507,,,,,,,,,,,,
Willow Springs,DPAW,,,,Australia,,-34.0462386,115.9255409,,,,yes,,,,,,,yes,yes
Hobart Airport Big4 Caravan Park,,Flight Street,,TAS,Australia,7170,-42.8312233,147.4937383,,,https://www.big4.com.au/caravan-parks/tas/hobart-surrounds/hobart-airport-tourist-park,,,,,,,,,
Kadina Caravan Park,,,,,Australia,,-33.9564256,137.7183958,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.3002551,115.1495749,,,,,,,,,,,,
Molong Caravan Park,,,,,Australia,,-33.0907267,148.8708995,,,,,,,,,,,yes,
Port Sorell Lions Caravan Park,,,,,Australia,,-41.1648282,146.5570228,,,www.portsorellcaravanpark.com.au,,,,,,,,,
Port Sorell Lions Caravan Park,,,,,Australia,,-41.1663363,146.5589131,,,,,,,,,,,,
Kapunda Tourist Park,,,,,Australia,,-34.3361467,138.907517,,,,,,,,yes,,,,
Plateau Beech Campground,,,,,Australia,,-31.1804022,152.3265273,,,,,,,,,,,,
Middle Beach Caravan Park,,,,,Australia,,-34.6010919,138.4084423,+61 8 8520 2374,,,,,,,yes,,,yes,
Tomahawk Caravan Park,,,,,Australia,,-40.8743466,147.7711683,,,https://www.turu.com.au/accommodation/Tomahawk-Caravan-Park-22768,yes,yes,,,,,,yes,yes
Territory Manor,,,,,Australia,,-14.9184293,133.0676505,+61 8 8975 4516,,,,,,,,,,,
Bitter Springs Cabins and Camping,,Martin Road,,NT,Australia,0852,-14.9104802,133.0845581,,,,yes,yes,,yes,yes,,,yes,yes
Unknown,,,,,Australia,,-38.3732086,143.9981101,,,,,,,,,,,,
