post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
BIG4 Rules Beach Holiday Parks,,,,,Australia,,-24.4969616,152.0379837,,,,,,,,,,,,
Huon Valley Caravan Park,,Wilmot Road,,TAS,Australia,7109,-43.0184271,147.0380533,,,,,,,,,,,,
Unknown,Alexandra and District Speedway Club Inc.,,,,Australia,,-37.1826397,145.7322724,,,,yes,yes,,,,,,yes,yes
Peninsula Holiday Park,,,,,Australia,,-38.3317051,144.9832988,,,https://www.peninsulaholidaypark.com.au/,,,,,,,,,
Lawgi Dawes Park/Hall Campground,,,,,Australia,,-24.5674179,150.6608215,,,,yes,no,,,,,,yes,yes
Cedar Loggers Camp,Mellows Ridge,,,,Australia,,-34.5559928,150.6824264,,,,,,,,,,,no,
Augathella Rest Area - Warrego Park - Overflow Campground,Murweh Shire Council,,,,Australia,,-25.7935951,146.5860316,,,,yes,yes,,,no,,,yes,yes
Discovery Parks,,,,,Australia,,-23.3450594,150.5232876,,,,,,,,,,,,
Elim Beach Campground,,,,,Australia,,-15.2605892,145.2868054,,,,yes,cold,,,,,,yes,yes
Unknown,,,,,Australia,,-34.7498645,139.5535901,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7523885,139.5626581,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7516319,139.5600121,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7501882,139.5546741,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7497723,139.5532796,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7409057,139.5405729,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7353954,139.5410879,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.7384019,139.5396931,,,,,,,,,,,,
Discovery Parks - Cradle Mountain,G'day,Cradle Mountain Road,,TAS,Australia,7306,-41.578335,145.9353379,+61 3 6492 1395,,https://www.discoveryholidayparks.com.au/tas/cradle_mountain/cradle_mountain,yes,yes,,,,yes,,yes,yes
Helenvale Farm - Van Stay,,Shiptons Flat Road,,,Australia,,-15.7079571,145.2213487,,,,,,,,,,,,yes
Burrows Hole Campground,,,,,Australia,,-28.8374217,151.6512169,,,,,,,,,,,,
Kydobi Country Park,,,,,Australia,,-16.8972437,145.401054,,,https://www.kydobicountrypark.com.au,yes,yes,,,,yes,,,
Yanda Campground,,,,,Australia,,-30.3214196,145.5751254,,,,,,,,,,,,
Casurina Campground,,,,,Australia,,-35.2341202,136.8465132,,,,,,,,,,,,
Chili Beach Campground,,,,,Australia,,-12.6319304,143.4269214,,,,yes,,,,,,,yes,yes
Gadd's Walkers' Camp,,,,,Australia,,-25.0251957,148.0700706,,,https://parks.des.qld.gov.au/parks/carnarvon-great-walk/camping/gadds-walkers,,,,,,no,,yes,no
Cabbage Tree Camping Zone,,,,,Australia,,-24.9913327,148.2166419,,,https://parks.des.qld.gov.au/parks/carnarvon-great-walk/camping/cabbage-tree,,,,,,no,,yes,no
Consuelo camping zone,Queensland Parks and Wildlife Service,,,,Australia,,-24.9415962,148.1172064,,,https://parks.des.qld.gov.au/parks/carnarvon-great-walk/camping/consuelo,,,,,,no,,yes,no
Eumundi Showgrounds Stopover,,,,,Australia,,-26.4724461,152.9424826,+61 490 332 627,,,yes,,,yes,yes,no,,no,yes
Normanby Road Nature Bush Camp,,,,,Australia,,-20.3166714,147.9388717,,,,no,yes,,,,,,,
Collinsville 72 Hr RV Rest Area,,,,,Australia,,-20.5566136,147.8486489,,,,yes,yes,,,no,yes,,,
The Wharf,,Wharf Street,,,Australia,,-25.5398419,152.7072481,+61 427 233 081,,https://www.thewharfmaryborough.com/,yes,yes,,yes,yes,yes,,yes,yes
Banana Well Getaway,,,,,Australia,,-16.9768416,122.5889453,,,,,,,,,,,yes,
Sunset Tourist Park,,Sunset Drive,,,Australia,4825,-20.7087733,139.4999765,,,,,,,,yes,yes,,,
Udialla Springs,,,,,Australia,,-17.9401286,123.7344656,,,,,,,,,,,yes,yes
Federal Falls Camping Area,,,,,Australia,,-33.3490848,148.9775988,,,,,,,,,,,,
Island Bend Middle Campground,NSW National Parks and Wildlife Service,,,,Australia,,-36.323882,148.4730459,,,,,,,,,,,yes,yes
Island Bend Lower Campground,NSW National Parks and Wildlife Service,,,,Australia,,-36.3219474,148.4652602,,,,,,,,,,,yes,yes
Thredbo Diggings Campground,NSW National Parks and Wildlife Service,,,,Australia,,-36.4467241,148.4252703,,,,,,,,,,,yes,yes
Ngarigo Campground,NSW National Parks and Wildlife Service,,,,Australia,,-36.4587281,148.3841223,,,,,,,,,,,yes,yes
Ben Halls Campground,,,,,Australia,,-33.9065238,147.9507284,,,,,,,,,,,,
Warburton Trails Scout Adventure Centre,Scouts Victoria,Donna Buang Road,,,Australia,,-37.7438492,145.7080856,,,,,,,,,,,,no
Old Laura Homestead camping area 2,,,,,Australia,,-15.3475635,144.4557102,,,https://parks.desi.qld.gov.au/parks/rinyirru-lakefield/camping/old-laura-homestead,,,,,,,,,
Old Laura Homestead camping area 1,,,,,Australia,,-15.346457,144.4559723,,,https://parks.desi.qld.gov.au/parks/rinyirru-lakefield/camping/old-laura-homestead,,,,,,,,,
Mountain View Resort,,,,,Australia,,-34.8484995,150.7310046,,,,,,,,,,,,
Coastal Palms Tourist Park,,,,,Australia,,-34.8490799,150.7340267,,,,,,,,,,,,
Tall Timbers Tourist Park,,,,,Australia,,-34.8469184,150.735424,,,,,,,,,,,,
Gar Hike-in Campground,Parks Victoria,,,,Australia,,-37.0019417,142.4480134,,,,,,,,,,,yes,
Woolshed Flat Campground,,,,,Australia,,-34.0813818,146.2215418,,,,,,,,,,,,
York Downs Station Donation Camp,,,,,Australia,,-12.6509325,142.220107,,,,,,,,,,,,
Gales Flat,,,,,Australia,,-34.6934509,150.3808406,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/gales-flat-campground,no,no,,,,,,yes,no
Endeavour River Escape,,,,,Australia,,-15.4044696,145.1964015,,,,yes,yes,yes,,,,,yes,yes
The Willows Campground,,,,,Australia,,-34.7591449,143.7606056,,,,yes,no,,,,,,,
Captain Cook Holiday Park,,Adventure Bay Road,,TAS,Australia,7150,-43.3648231,147.3334391,+61 3 6293 1128,,https://captaincookpark.com/,,,,,,,,,
Blatherarm Camping and Picnic Area 1,National Parks Wildlife Service NSW,,,,Australia,,-29.2521927,151.7070155,,,,yes,no,,,,,,yes,yes
Blatherarm Camping Area 2,National Parks Wildlife Service NSW,,,,Australia,,-29.2551308,151.7070665,,,,yes,no,,,,,,yes,yes
Blatherarm Camping Area 3,National Parks Wildlife Service NSW,,,,Australia,,-29.2625174,151.7071323,,,,yes,no,,,,,,yes,yes
Unknown,,,,,Australia,,-30.4298594,151.5951248,,,,,,,,,,,yes,no
Unknown,,,,,Australia,,-30.4301203,151.595054,,,,,,,,,,,no,yes
Belah Campground,,,,,Australia,,-33.7120111,143.1773405,,,,,,,,,,,,
Main Campground,,,,,Australia,,-33.7367276,143.0145639,,,,,,,,,,,yes,yes
Main Weir Campground,,,,,Australia,,-32.3133648,142.5060775,,,,yes,no,,,,,,yes,yes
Burke And Wills Campground,,,,,Australia,,-32.3052447,142.4980923,,,,yes,no,,,,,,yes,yes
Cawndilla Campground,NSW National Parks and Wildlife Service,,,,Australia,,-32.4349271,142.2515452,,,,yes,no,,,,,,yes,yes
Emu Lake Campground,NSW National Parks and Wildlife Service,,,,Australia,,-32.4704185,142.3469793,,,,yes,no,,,,,,yes,yes
Crocketts Bay Campground,Tasmania Parks & Wildlife Service,,,,Australia,,-42.2995022,148.2844549,,,,,,,,,no,,yes,
Moreys Bay Campground,Tasmania Parks & Wildlife Service,,,,Australia,,-42.2998741,148.2778862,,,,,,,,,no,,yes,
Campground (under construction),,,,,Australia,,-33.0246724,151.690469,,,,,,,,,,,,
Unknown,,,,,Australia,,-38.2101207,145.3794746,,,,,,,,,,,,
Cricket Pitch Campground (Newnes Campground),,,,,Australia,,-33.1739349,150.2396498,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/newnes-campground,yes,no,,,,,,yes,
Newnes Campground,,,,NSW,Australia,2790,-33.1716157,150.2377745,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/newnes-campground,yes,no,,,,no,,yes,
Club Hotel Garah Freecamp,,Railway Parade,,NSW,Australia,2405,-29.0747025,149.6348938,+61 4 8316 6743,clubhotelgarah@gmail.com,,yes,yes,,,,,,yes,yes
Boomi Co-Op Caravan Park - Overflow,,Bishop Street,,NSW,Australia,2405,-28.7255879,149.5781057,+61 2 6753 5150,boomico-op@outlook.com,,yes,yes,,,yes,yes,,yes,yes
Burrum Shores Beachfront Campground,,,,,Australia,,-25.1996977,152.6251009,,,,,,,,,,,,
Bushlands Tourist Park,,,,,Australia,,-32.7946032,149.5570771,,,,,,,,,,,,yes
Unknown,,,,,Australia,,-27.9319513,153.3914696,,,,,,,,,,,,
Boab Quarry Campsite,,,,,Australia,,-17.9143942,125.2999327,,,,,,,,,,,,
Unknown,,,,,Australia,,-23.1398296,113.7737826,,,,,,,,,,,yes,no
Tenterfield Showground,,Miles Street,,NSW,Australia,2372,-29.0563958,152.0152503,+61 4 9988 5386,,,yes,yes,,,,yes,,yes,yes
Unknown,,,,,Australia,,-37.8469505,140.8388912,,,,,,,,,,,,
Dead Horse Gully Campground,NSW National Parks and Wildlife Service,,,,Australia,,-29.4171941,142.0004059,,,,,,,,,,,yes,yes
Historic Reserve Camping Ground,Tibooburra Local Aboriginal Land Council,,,,Australia,,-29.4413897,142.0174648,,,,,,,,,,,yes,yes
Milparinka Evelyn Creek Caravan and Camping,,,,,Australia,,-29.7386015,141.8857575,,,,,,,,,,,,
George Point campsite,,,,,Australia,,-18.4849119,146.3252661,,,,,,,,,,,,
Little Ramsay Bay campsite,,,,,Australia,,-18.34919,146.30078,,,,,,,,,,,,
Mulligan Falls campsite,,,,,Australia,,-18.4413079,146.3246446,,,,,,,,,,,,
Nina Bay,,,,,Australia,,-18.3314827,146.2884541,,,,,,,,,,,,
Sunken Reef Bay campsite,,,,,Australia,,-18.4342797,146.335464,,,,,,,,,,,,
Cape Tribulation Camping,,,,,Australia,,-16.0961168,145.4647277,,,,yes,yes,,yes,yes,,,yes,yes
Happy Days,,,,,Australia,,-34.9358052,117.9025703,,,,,,,,,,,,
King River Palms,,,,,Australia,,-34.9393174,117.9024042,,,,,,,,,,,,
Kilcowera Station,,,,,Australia,,-28.680687,143.9386433,,,,,,,,,,,,
Toompine Hotel,,,,,Australia,,-27.2225246,144.3668958,+61 7 4656 4721,toompinepub@hotmail.com,https://www.facebook.com/toompinepub,yes,yes,,,yes,,,yes,yes
St Marys Outdoor Education Centre,,,,,Australia,,-25.6565887,152.4466157,,,,,,,,,,,,
Elliott HEads Holiday Park,,,,,Australia,,-24.9200335,152.4912913,,,,,,,,,,,,
Ball Creek Campsite,Department of Parks & Wildlife,,,,Australia,,-31.9501894,116.1984579,,,https://www.bibbulmuntrack.org.au,yes,no,,,,,,yes,no
Unknown,,,,,Australia,,-28.8542558,151.6450396,,,,,,,,,,,,
Unknown,,,,,Australia,,-28.8273019,151.7403048,,,,,,,,,,,,
Bridgetown Caravan Park,,,,,Australia,,-33.9730722,116.136747,,,,,,,,,,,,
Wannon River Holiday Park,,,,,Australia,,-37.6682621,141.8410676,+61 3 5570 8226,,,,,,,,,,,
Mount Franklin Reserve Campground - Hepburn Regional Park,,,,,Australia,,-37.2648651,144.1507105,,,,,,,,,,,,
Picnic Gully - Mt Alexander Regional Park,,,,,Australia,,-36.9973923,144.2888616,,,,,,,,,,,,
Happy Jacks Natural Reserve,,,,,Australia,,-36.8396219,144.1551303,,,,,,,,,,,,
Appila Springs,,,,,Australia,,-33.0020829,138.4788261,,,,yes,no,,no,,,,yes,yes
Chambers Gorge Campground,,,,,Australia,,-30.9546368,139.2162911,,,,,,,,,,,,
Douglas Ponds Creek Rest Area,,,,,Australia,,-24.2771473,145.3396872,,,,yes,no,,,,,,,
Longridge Camp Site,Parks Victoria,,,,Australia,,-37.733819,145.1872228,,,,,,,,,,,,
Mulberry Beach,,,,,Australia,,-35.8131,145.5609866,,,,,,,,,,,,
Greenbah Camping Area,NSW National Parks and Wildlife Service,,,,Australia,,-32.771547,148.3529002,,,,yes,no,,,,,,,
Unknown,,,,,Australia,,-29.1991189,152.5070824,,,,,,,,,,,yes,
Wathumba,,,,,Australia,,-24.9799908,153.2322744,,,,,,,,,,,,
Fortress Cave Bush Camp,,,,,Australia,,-37.3111959,142.3055666,,,,,,,,,,,,
The Oasis Hiker Camp,,,,,Australia,,-37.3047839,142.2939548,,,,,,,,,,,,
Kuranda Rainforest Accommodation Park,,Kuranda Heights Road,,,Australia,,-16.8160069,145.6277333,,,,,,,,,,,,
Big River Campground,NSW National Parks and Wildlife Service,Big River Road,,,Australia,,-32.2378046,150.0556622,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/big-river-campground,yes,no,,,,,,yes,yes
South Johnstone Camping Area,,,,,Australia,,-17.6527843,145.7179017,,,,,,,,,,,,
Town & Country,,,,,Australia,,-19.2691443,146.7932076,,,,,,,,,,,,
Patonga Rest Area,,,,,Australia,,-33.5381039,151.2797429,,,,no,,,no,,,,yes,no
Bunyip waterhole campsite,,,,,Australia,,-37.4943099,149.9737939,,,,,no,,,,,,yes,no
Lake Barracoota Campsite,,,,,Australia,,-37.5379781,149.8567771,,,,,no,,,,,,yes,no
Lake Wau Wauka campsite,,,,,Australia,,-37.5205198,149.9341972,,,,,no,,,,,,yes,no
Little creek campsite,,,,,Australia,,-37.4059756,149.9517715,,,,yes,no,,,,,,yes,no
Nadgee Beach North campsite,,,,,Australia,,-37.4376826,149.9648681,,,,,no,,,,,,yes,no
Nadgee Lake campsite,,,,,Australia,,-37.4600377,149.9645271,,,,,no,,,,,,yes,no
Nadgee Beach Campsite,,,,,Australia,,-37.4423362,149.9692727,,,,,no,,,,,,yes,no
Newtons Beach campsite,,,,,Australia,,-37.3702645,149.9454333,,,,yes,no,,,,,,yes,no
Canowie Brook campsite,,,,,Australia,,-35.275929,150.1142787,,,,,,,,,,,,
Cooyoyo campsite,,,,,Australia,,-35.2852793,150.2010898,,,,,,,,,,,,
Long Gully 2,,,,,Australia,,-35.31617,150.1810816,,,,,,,,,,,,
Horseyard Flat,,,,,Australia,,-37.4828157,146.9820776,,,,,,,,,,,,
Atherton Hallorans Leisure Park,,,,,Australia,,-17.2699527,145.4898287,,,,,,,,,,,,
Big Pats,,,,,Australia,,-37.770806,145.7560872,,,,,,,,,,,,
Big Bend Walkers' Camp,,,,,Australia,,-25.0335587,148.1706598,,,https://parks.des.qld.gov.au/parks/carnarvon-great-walk/camping/big-bend-walkers,,no,,,,,,yes,no
Ron's Gap Creek horse riding and Camp site,,Cunningham Highway,,,Australia,,-28.0596137,152.3108046,+61 7 4666 1039,,http://www.ronshorseriding.com.au/,,,,,,,,,
Lani's Holiday Island,,,,,Australia,,-32.2045696,152.5054915,,,,,,,,,,,,
Lani's Holiday Island,,,,,Australia,,-32.2081161,152.5015966,,,,,,,,,,,,
Lani's Holiday Island,,,,,Australia,,-32.208867,152.5009463,,,,,,,,,,,,
Caravan & Camping Park,,Maleny Kenilworth Road,,,Australia,,-26.6370979,152.6890224,+61 7 5446 0002,,http://www.cambrooncaravanpark.com.au/,,,,,,,,,
Unknown,,,,,Australia,,-31.7052313,150.0130915,,,,,,,,,,,,
Denison Camp Ground,,,,,Australia,,-35.9405705,148.6022634,,,,yes,no,,no,no,no,,yes,yes
Unknown,,,,,Australia,,-19.6456651,134.19882,,,,,,,,,,,,
England Creek bush camp,,,,,Australia,,-27.3460391,152.7304931,,,,,,,,,,,,
Middle Kobble Bush Camp,,,,,Australia,,-27.2723106,152.771141,,,,,,,,,,,yes,no
North Kobble Bush Camp,,,,,Australia,,-27.2523704,152.7757469,,,,,,,,,,,yes,no
Northbrook Mountain Bush Camp,,,,,Australia,,-27.3233917,152.7192452,,,,,,,,,,,yes,no
South Kobble Bush Camp,,,,,Australia,,-27.2861984,152.7877587,,,,,,,,,,,yes,no
Tallowwood Walkers Camp,,,,,Australia,,-26.6976743,152.5887088,,,,,,,,,,,,
Ada #2 Walk-in Campground,,,,,Australia,,-37.8344822,145.8404085,,,,,,,,,,,,
Long Plain Hut Camping Area,,,,,Australia,,-35.6966763,148.5383636,,,,,no,,,,,,yes,no
Long Plain Hut Camping Area (For Horses),,,,,Australia,,-35.698726,148.5393361,,,,,no,,,,,,yes,no
Latrobe River Camping Area,,,,,Australia,,-37.882833,145.8909533,,,,,,,,,,,,
Mountain Creek Campsite,,,,,Australia,,-36.6998134,147.2524997,,,,,,,,,,,,
Mungindi Van Park,,,,,Australia,,-28.9774035,148.9980504,,,,,,,,,,,,
Arthur River Cabin Park,,,,,Australia,,-41.0356976,144.6732018,,,,,,,,,,,,
Wynyard Showgrounds,,,,,Australia,,-40.9866789,145.727131,,,,,,,,,,,,
Lake Burbury South Boat Ramp,,,,,Australia,,-42.2067607,145.620924,,,,,,,,,,,,
Reece Dam,,,,,Australia,,-41.7270023,145.1384739,,,,,,,,,,,,
Jetty Beach Camp Area,Parks and Wildlife,,,,Australia,,-43.4596083,147.1533775,,,,,no,,,,,,yes,yes
Unknown,Dunalley Hotel,,,,Australia,,-42.8940061,147.8058361,,,,,,,,,,,,
Flour Mill Park,,,,,Australia,,-42.6664187,147.4202727,,,,,,,,,,,,
Lagoons Beach,,,,,Australia,,-41.6473635,148.297902,,,,yes,no,,,,,,yes,yes
O'Neills Creek Camp Area,,,,,Australia,,-41.4667011,146.2203146,,,,,,,,,,,,
Lake Rowallan Boat Ramp,,,,,Australia,,-41.7367001,146.2199935,,,,,,,,,,,,
Shefield Football & Cricket Club,,,,,Australia,,-41.3824182,146.3339421,,,,,,,,,,,,
Fingal Park,,,,,Australia,,-41.6376026,147.968571,,,,yes,yes,,,,,,,
Gunns Plains Cave State Park,,,,,Australia,,-41.2960403,146.0052636,,,,,,,,,,,,
Lonesome Camping Area,,,,,Australia,,-25.4925483,148.8295736,,,,,,,,,,,,
Caravan Park,,,,,Australia,,-23.5629223,145.2812017,,,,,,,,,,,,
Caravan Park,,,,,Australia,,-23.5600113,145.2804936,,,,,,,,,,,,
Dederang North RA,,,,,Australia,,-36.5094291,147.0108439,,,,,,,,,,,,
Blackwood Camp,,,,,Australia,,-37.3911183,145.5548562,,,,,,,,,,,,
