post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Alroy Camping Grounds,,,,,Australia,,-27.8021851,144.7080978,+61 4 2799 2889,alroystation@gmail.com,,yes,yes,,,,,,yes,yes
Unknown,,Condamine River Road,,,Australia,,-28.3071519,152.3517737,,,,,,,,,,,,
Stony Creek Campsite,,,,,Australia,,-18.4806418,145.8303366,,,,,,,,,,,,
Pack Trail campsite,,,,,Australia,,-18.4639949,145.7420568,,,,,,,,,,,,
Yamanie Pick-Up Point & Campsite,,,,,Australia,,-18.4149783,145.7720842,,,,,,,,,,,,
Coburn Hotel Camping,Cockburn Community,,,,Australia,,-32.0769502,140.9968976,+61 8 8091 1634,coburnhotel@coburnhotel.com,https://www.coburnhotel.com/accommodation,yes,yes,,,yes,,,yes,yes
Culburra Soldiers Memorial Hall Campground,,,,,Australia,,-35.8140032,139.9665737,,,,yes,no,,,,,,,
Eudunda Freecamp - Check Validity,,,,,Australia,,-34.1800008,139.087645,,,,yes,no,,,,,,,
Wail Campsite 4,,,,,Australia,,-36.5389429,142.0161484,,,,,,,,,,,,
Westmar Roadhouse Freecamp,,,,,Australia,,-27.920015,149.7178445,,,,yes,,,,,,,yes,yes
Muswellbrook Showgrounds Caravan Park,,,,,Australia,,-32.2775318,150.8947251,,,,,,,,yes,,,,
Theodore Sport and Recreation Grounds Camping Facility,,,,,Australia,,-24.9361535,150.076788,,,,yes,yes,,,yes,yes,,yes,yes
Broughton River Campground,,,,,Australia,,-33.5158709,138.5678977,,,,,,,,,,,,
Geranium Oval RV Camp,,,,,Australia,,-35.3837902,140.1592584,,,,,,,,,,,,
RM Williams Australian Bush Learning Centre s/c only,,,,,Australia,,-25.3724975,151.1284306,,,,yes,no,,,no,,,,yes
Lochaber Tourist Park,Loakes Family,,,,Australia,,-25.4689098,151.2164425,,,,no,yes,,,yes,,,,
Tulip Tree Creek Campsite,,,,,Australia,,-41.3563644,145.9982501,,,,,,,,,,,,
Bare Mountain Camp,,,,,Australia,,-41.5038931,145.8975041,,,,,,,,,,,,
Paddys Lake Northside,,,,,Australia,,-41.4502759,145.9613246,,,,,,,,,,,,
Paddys Lake Southside,,,,,Australia,,-41.4522279,145.9618235,,,,,,,,,,,,
Barigar Hike-in Campground,,,,,Australia,,-36.9542041,142.4365159,,,,,,,,,,,,
Jandowae Showground Camping,Jandowae Showgrounds Management Committee Volunteers,,,,Australia,,-26.7873545,151.110445,+61 4 5859 5796,jsmcbookings@outlook.com,,yes,yes,,,yes,yes,,yes,yes
Blackbutt Sports Centre,,,,,Australia,,-26.8863803,152.0962556,,,,,,,,,,,,
Maidenwell Sports Ground,SBRC,,,,Australia,,-26.8475173,151.7963914,,,,,yes,,,,,,,
Blackbutt Golf Club,,,,,Australia,,-26.8634702,152.098667,,,,,,,,,,,,
Free Camp,,,,,Australia,,-33.5160462,138.5697887,,,,,,,,,,,,
Free Camp,,,,,Australia,,-34.6351818,139.6135044,,,,,,,,,,,,
Tcharkuldu Rock - East,,,,,Australia,,-32.8472152,135.1987713,,,,yes,no,,,,,,,
Yunta Centenary Park,,,,,Australia,,-32.5821699,139.5621316,,,,yes,no,,,,yes,,yes,yes
Olary Rest Area,,,,,Australia,,-32.2821018,140.3266299,,,,yes,no,,,,no,,yes,yes
Delungra Hotel,Self Contained Tu-Su,Inverell Street,,NSW,Australia,2403,-29.6536291,150.8276714,+61 2 6724 8405,,https://delungrahotel.au/,no,,,,no,,,,yes
Green Valley Farm,,,,,Australia,,-29.9892201,151.3003908,,,https://www.greenvalleyfarm.com.au/accomodation,yes,yes,,,,,,,yes
Blanket Creek bush camp,,,,,Australia,,-18.2474871,145.6116005,,,,,,,,,,,,
Tea Tree Campground,,,,,Australia,,-36.8395548,146.665442,,,,yes,,,,,,,,
Blades Campsite,,,,,Australia,,-36.8219473,146.6611987,,,,no,,,,,,,,
Manna Gum Campground,,,,,Australia,,-36.8457293,146.6759831,,,,yes,,,,,,,,
Abbeyards Campground,,,,,Australia,,-36.9152425,146.7083171,,,,,,,,,,,,
Flat Rock Camp,,,,,Australia,,-33.7982544,136.8521528,,,,,,,,,,,,
Mud-Dadjug Hike-in Campground,Parks Victoria,,,,Australia,,-37.6032774,142.3507092,,,,,,,,,,,,
Djardji-djawara Hike-in Campground,Parks Victoria,,,,Australia,,-37.5614514,142.3694042,,,,,,,,,,,,
Camp Quaranup,,Quaranup Road,,WA,Australia,6330,-35.0532995,117.9129746,,,,,,,,,,,,
Mutarnee,,,,,Australia,,-18.9545306,146.2841401,,,,,,,,,,,,
Charleys Creek Campgrounds,,Braithwaite Street,,,Australia,4413,-26.7380962,150.6154817,+61 457 007 050,,https://clover-hill-accommodation-camping.business.site/,,,,,,,,,
Camp Panorama,Remote mountain top camp ground with view across Megalong Valley,,,,Australia,,-33.7373428,150.1001518,,,,,,,,,,,,
Carcase Rock Campsite,SA NPWS,,,,Australia,,-34.7625652,136.0108981,,,,,,,,,,,,
MacLaren Point Campground,SA NPWS,,,,Australia,,-34.7959612,136.0051753,,,,,,,,,,,,
Gibraltar Rock,"Remote cliff Edge camp ground with sweeping views across the Megalong Valley to Katoomba, Medlow Bath, Blackheath, and Mount Victoria",,,,Australia,,-33.7338425,150.1236409,,,,,,,,,,,,
Snake and Nip Camping Ground,Valley camping area beside Little Creek.,,,,Australia,,-33.767,150.1179736,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.0737647,145.6385883,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2823338,146.4668155,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.1783469,146.3303372,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2605264,146.2685104,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2723526,146.4743461,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2724888,146.4799597,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2761346,146.4602337,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2604898,146.4989059,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2630689,146.5017557,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.0824424,146.4853984,,,,,,,,,,,,
Unknown,,,,,Australia,,-42.2078776,146.6508794,,,,,,,,,,,,
Lower Portals Bush Camp,,,,,Australia,,-28.2494894,152.6985937,,,,,,,,,,,,
Deepdene Farmstay Camping,Deepdene Farmstay Camping,Caves Road,,,Australia,,-34.2740644,115.1061935,,,https://www.hipcamp.com/western-australia/deepdene-farmstay-camping/deepdene-farmstay-camping,,,,,,,,,
Hellfire Creek campsite,,,,,Australia,,-37.1883639,146.6305057,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.1194156,141.1101577,,,,,,,,,,,,
Boatramp Camp (unofficial),,,,,Australia,,-34.1194667,141.1073816,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.1211143,141.1114452,,,,,,,,,,,,
Unknown,,,,,Australia,,-34.1212319,141.112443,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.9333188,141.4687996,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.9313949,141.4760639,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.9338658,141.490344,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.932705,141.5150088,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.9345504,141.506388,,,,,,,,,,,,
Camp Location A,,,,,Australia,,-36.9422968,143.9354545,,,,,,,,,,,,
Camp Location B,,,,,Australia,,-36.9422205,143.9348783,,,,,,,,,,,,
Camp Location C,,,,,Australia,,-36.9428657,143.9350108,,,,,,,,,,,,
Camp Location D,,,,,Australia,,-36.9427056,143.9341913,,,,,,,,,,,,
Camp Location E,,,,,Australia,,-36.9424643,143.9330728,,,,,,,,,,,,
Camp Location F,,,,,Australia,,-36.9421122,143.9320191,,,,,,,,,,,,
Unknown,,,,,Australia,,-13.3889881,142.6549387,,,,,,,,,,,,
Horsetailer Waterhole,,,,,Australia,,-13.4094772,142.3135364,,,,,,,,,,,,
Goveners Waterhole,,,,,Australia,,-13.4379077,142.3137563,,,,,,,,,,,,
Vardons Lagoon,,,,,Australia,,-13.5554755,142.536303,,,,,,,,,,,,
Second Coen River,,,,,Australia,,-13.6175248,142.5696525,,,,,,,,,,,,
Chong Swamp,,,,,Australia,,-13.6126265,142.5824922,,,,,,,,,,,,
First Coen River,,,,,Australia,,-13.6327819,142.5713879,,,,,,,,,,,,
Unknown,,,,,Australia,,-13.8065572,143.1443426,,,,,,,,,,,,
Manilla Road Lions Rest Area,Tamworth Regional Council,,,,Australia,,-30.8043277,150.752814,,,,yes,no,,,,,,,
Campground,Forest Fire Management Victoria,Napier Road,,VIC,Australia,3971,-38.4810699,146.7711613,,,,,,,,,,,,
Stringy Bark Point Campsite,,,,,Australia,,-33.2893984,151.2679558,,,,,,,,,,,,
Manning Park Rest,,Pacific Highway,,NSW,Australia,2430,-32.029734,152.4692716,+61 411 037 949,,https://www.manningparkrest.com.au/,,,,,,,,yes,yes
Overnight Caravan Stay,,,,,Australia,,-34.4246954,137.9141761,,,,,,,,,,,,
Parara Bush Campground,,,,,Australia,,-34.4592824,137.9095537,,,,,,,,,,,,
Willow Tree Freedom Camp,Liverpool Plains Shire Council,,,,Australia,,-31.6449282,150.7199057,,,,yes,yes,,,no,,,yes,yes
Bunnan Rest Area,Upper Hunter Shire Council,,,,Australia,,-32.0349712,150.5857846,,,,no,,,,,,,yes,yes
Fernbrook Campground,,,,,Australia,,-33.4310237,150.1370204,,,,,,,,,,,,
Jemalong Weir Park,NSW Water,,,,Australia,,-33.3991765,147.7744682,,,,yes,no,,,,,,yes,yes
Warroo Bridge,Water NSW,,,,Australia,,-33.3283872,147.5826531,,,,no,,,,,,,,
Bogan Weir,,,,,Australia,,-32.7232826,148.1272712,,,,no,,,,,,,,
Baldy Mountain Forest Reserve Bush Camping,,,,,Australia,,-17.3037298,145.3967039,,,,,,,,,,,,
Baldy Mountain Forest Reserve Bush Camping,,,,,Australia,,-17.3718686,145.3995679,,,,,,,,,,,,
Unknown,,,,,Australia,,-18.9730504,146.2754415,,,,,,,,,,,,
Peach Tree Campsite,Somerset Outdoor Learning Centre,,,,Australia,,-33.4289869,150.7873616,,,,,,,,,,,,
Unknown,,,,,Australia,,-41.1537616,146.5717471,,,,,,,,,,,,
The Royal Hotel,,,,,Australia,,-32.3888784,150.6885121,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.1682762,146.7821707,,,,,,,,,,,,
Tim's Camp,,,,,Australia,,-37.1820945,146.8975143,,,,no,no,,,,,,,
Unknown,,,,,Australia,,-37.172408,146.8940776,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2066298,146.9058508,,,,,,,,,,,,
Number One Camp Horseyards,"Popular with small groups and Australian Trail Horse Riding Australia club members this camp is perfect to set up your tent on the grass next to your horse as it provides secure horse yards, picnic shelter, wood fire BBQ's and toilet facilities.",,,,Australia,,-37.3201515,145.1734641,,,,,,,,,,,,
Froam,A small campsite on the banks of the Freestone Creek. This is a close but slightly quieter setting than the Blue Pool Camping Area. Froam is located on the Freestone Walking Track,,,,Australia,,-37.7756782,147.1143343,,,,,,,,,,,,
Carney's Camp,Carney's is is a small site located on a bend in the creek with plenty of space for swimming.,,,,Australia,,-37.7497081,147.1133684,,,,,,,,,,,,
Shadey's Place,Shadey's Place is located a bit further off Freestone Creek Road and offers a quiet bush setting for a picnic or camp by the creek.,,,,Australia,,-37.7141429,147.1225977,,,,,,,,,,,,
Johnston's Flat,A small campsite providing an alternative to the nearby Lloyd's Knob. This campsite is off the road and has close access to the Freestone Creek.,,,,Australia,,-37.7065087,147.1418724,,,,,,,,,,,,
Lloyd's Knob,"A slightly larger campsite, Lloyd's Knob provides the last camping option along Freestone Creek",,,,Australia,,-37.7033953,147.1434333,,,,,,,,,,,,
Valencia Creek Picnic Area,Picnic area on the banks of the Valencia Creek.,,,,Australia,,-37.7637224,146.9928858,,,,,,,,,,,,
Wombat Crossing Camp Site B,"Situated within the Avon-Mt Hedrick Scenic Reserve, and forming part of the Avon Crossing 4WD Tour, this site is the second of three sites located at Wombat Crossing. This large site offers basic camping (no toilets) with walk-in access to the Avon River",,,,Australia,,-37.8061113,146.9244132,,,,,,,,,,,,
Dermody's,"Dermody's is an easily accessible campsite in the Avon-Mt Hedrick NFSR which is suitable for families. Nestled alongside the Avon River, the water is just a short walk from this camping area.",,,,Australia,,-37.8046114,146.9176985,,,,,,,,,,,,
Barkley Bridge,Barkley Bridge is a small camping area on the Barkley River. The river offers a peaceful picnic setting or a convenient camping area for those exploring Victoria's high country.,,,,Australia,,-37.558779,146.5680056,,,,,,,,,,,,
Central Valley - Campground 1,,,,,Australia,,-13.2335591,130.8396202,,,,,,,,,,,,
Store Point,This scenic and remote creek side site features a tin hut and large grassy clearing for tent camping and is a great base to do some bushwalking to explore some relics of the regions gold mining history.,,,,Australia,,-37.754025,146.5015226,,,,,,,,,,,,
Goonan's,"Goonan's hut was originally constructed in the early 1980's by Russell Hughes who had a claim in the area. The claim was later sold in 1991 to Bill Goonan, from which the hut now carries the Goonan name. In January 2013, the hut was destroyed during a bus",,,,Australia,,-37.7491351,146.4557757,,,,,,,,,,,,
Link Road,"Small campground located on Link Road near Noojee. If you are looking for something more quiet, this is an alternative option to the popular Toorongo Falls campgrounds.",,,,Australia,,-37.7896714,146.1234747,,,,,,,,,,,,
Checking Station,"A great base for trailbike riders to explore the diverse range of surrounding tracks in the Noojee State Forest. While primarily catering for trailbike riders, this site is also a pretty place for a picnic or camping.",,,,Australia,,-37.8015026,146.0152362,,,,,,,,,,,,
Joseph Wills Park,Inverell Shire Council / Inverell Macintyre Lions Club,,,,Australia,,-29.8131028,151.2929424,,,,yes,no,,,,,,yes,yes
Monda Horseyards,,,,,Australia,,-37.5833225,145.5731111,,,,,,,,,,,,
Dindi Mill,"The Dindi Mill camping area is located at the old historical sawmill site. The mill had a large workforce, mostly of adult males with a few family groups. Remnants of the mill still remain such as the large sawdust heap. Small camping sites and a pit toil",,,,Australia,,-37.4792895,145.5636983,,,,,,,,,,,,
Lukes Creek,,,,,Australia,,-37.4478829,145.4911034,,,,,,,,,,,,
Two Hill,,,,,Australia,,-37.4479434,145.4796732,,,,,,,,,,,,
Stanley Homestead,"Located not far from Yea, Stanley Homestead is popular with those that like to indulge in trailbike and four wheel driving activities. The network of forest roads in the surrounding Black Range State forest provide various challenges for those wanting adv",,,,Australia,,-37.2851693,145.5598774,,,,,,,,,,,,
Keppels Hut,"Horse yards, a toilet, picnic table and fireplaces are provided so take a rest or camp overnight and enjoy the picturesque views of Lake Mountain.",,,,Australia,,-37.4606826,145.8517874,,,,,,,,,,,,
Rubicon Camping Area,This camping area is under some rather large trees providing shade on a hot summers day. this basic site offers two separate areas. Set up your tent and relax in this true bush setting.,,,,Australia,,-37.3279268,145.8632669,,,,,,,,,,,,
Married Men,"The first of the Upper Big River camps, the Married Men is a basic campsite running along the Big River with water access. This area is suitable for caravans, camping trailers and tents with grassy spacious sites.",,,,Australia,,-37.5290987,145.9425045,,,,,,,,,,,,
Reids Quarry,Reid Quarry opens up to a spacious campground to either pitch a tent or camper trailer under some of the large native and European trees remnants of the past users of this area. This camp has pit toilet facilities and sites that can accommodate larger fam,,,,Australia,,-37.5202296,145.9563393,,,,,,,,,,,,
Petroffs,Located off Petroffs road this small basic site is tucked into the bush under the Blackwoods and Eucalypts and is best suited to small individual tents. Once set up you can take off for a four wheel drive along the network of forest tracks. Alternatively,,,,Australia,,-37.5210548,145.9650824,,,,,,,,,,,,
Gaffneys Creek Reserve,"Surround yourself with steep mountains and loads of history, this campground used to be an old cricket ground for the small town of Gaffneys Creek. The area is small but popular with visitors and locals alike, little shade means it is perfect for camping",,,,Australia,,-37.4783481,146.1922623,,,,,,,,,,,,
Castleburn Creek,A small grassy campsite just off the Dargo Road. Toilet facilities are located prior to the camping area.,,,,Australia,,-37.5415254,147.2045845,,,,,,,,,,,,
North Maintongoon,"This campsite, across from Lake Eildon is on a slight slope but is often uncrowded due to the distance from the reserve entrance. Offering wide open spaces and shade from the surrounding revegetated native forest species this is a perfect for large groups",,,,Australia,,-37.1482828,145.9157554,,,,,,,,,,,,
Parkers Flat 3,"Wake up to the sounds of nature surrounding you, the singing of birds and the low slow sound of early fishermen in the water below your campsite. This site has large disperse camping and is great for large groups or several smaller groups.",,,,Australia,,-37.1189622,145.9217004,,,,,,,,,,,,
Parkers Flat 2,"Wake up to the sounds of nature surrounding you, the singing of birds and the low slow sound of early fishermen in the water below your campsite. This site has large disperse camping and is great for large groups or several smaller groups.",,,,Australia,,-37.1208021,145.9255366,,,,,,,,,,,,
Blue Gum Flat 2,This large campground is great for large groups and several smaller groups. With larger canopy Eucalypts offering much needed shade in the warmer months.,,,,Australia,,-37.1718167,145.9969254,,,,,,,,,,,,
Ruoaks,Basic Campsite for three sites,,,,Australia,,-36.9221952,145.804027,,,,,,,,,,,,
Goldworthys,"This small site is great for small and medium size groups, often used by people exploring the Strathbogies. This site is situated next to a small creek and perfect for either tent or vehicle based camping.",,,,Australia,,-36.9123388,145.8454448,,,,,,,,,,,,
Edi Cutting,"A very popular area, particularly during holiday periods. Most sites have good shade from large Red Gums and easy access to the King river. All sites have drive through vehicle access. The two distinct areas can be isolated from each other in flood events",,,,Australia,,-36.6561183,146.4214913,,,,,,,,,,,,
Mount Terrible Hut,DELWP Alexandra,,,,Australia,,-37.3947759,146.1402817,,,,,,,,,,,,
Gallows,"The Gallows is a small secluded campsite with basic facilities, although remote this spot is perfect for the avid four-wheel driver. You can camp yourself next to the Jamieson River, throw a line in, go for a swim or simply enjoy the sound of the river tu",,,,Australia,,-37.2882107,146.2235636,,,,,,,,,,,,
Fergusons,"Fergusons is a small secluded campsite with basic facilities, although remote this spot is perfect for the avid four-wheel driver. You can camp yourself next to the Jamieson River, throw a line in, go for a swim or simply enjoy the sound of the river tumb",,,,Australia,,-37.309452,146.2575732,,,,,,,,,,,,
Axe Track,"Axe track campground is a small secluded campsite with basic facilities, although remote this spot is perfect for the avid four-wheel driver. You can camp yourself next to the Jamieson River, throw a line in, go for a swim or simply enjoy the sound of the",,,,Australia,,-37.3104397,146.2909934,,,,,,,,,,,,
Silvermine,"Silvermine is a small secluded campsite with basic facilities, although remote this spot is perfect for the avid four-wheel driver. You can camp yourself next to the Jamieson River, throw a line in, go for a swim or simply enjoy the sound of the river tum",,,,Australia,,-37.3298333,146.3483346,,,,,,,,,,,,
Wrens Flat,"Wrens Flat is a small secluded campsite with basic facilities, although remote this spot is perfect for the avid four-wheel driver. You can camp yourself next to the Jamieson River, throw a line in, go for a swim or simply enjoy the sound of the river tum",,,,Australia,,-37.3428126,146.3728437,,,,,,,,,,,,
Upper Jamieson Four,DELWP Mansfield,,,,Australia,,-37.260216,146.4682445,,,,,,,,,,,,
Upper Jamieson Three,DELWP Mansfield,,,,Australia,,-37.2595288,146.4672821,,,,,,,,,,,,
Upper Jamieson Two,DELWP Mansfield,,,,Australia,,-37.2594373,146.4658651,,,,,,,,,,,,
Running Creek Track,"This small basic camping area is set in the bush off Running Creek track. A quiet, level campsite under the large woodland forest of Eucalypts.",,,,Australia,,-37.3521144,145.9860049,,,,,,,,,,,,
Taponga,Taponga is the first of the Lower Big River campsites and is nested under the large eucalypts alongside the Big River. A serene and shady spot with toilet facilities. There is opportunities for fishing or relaxing as you listen to the nearby sounds of the,,,,Australia,,-37.3702274,146.0575733,,,,,,,,,,,,
Old Coach Camping Area,"Tucked away this private campsite offers a couple of quiet campsites recommended to be only accessed by four-wheel drive. A basic bush camp next to the Big River, the tree covered sites offer options for small groups of campers.",,,,Australia,,-37.38721,146.0680966,,,,,,,,,,,,
Razorback Hut,"Camping at Razorback hut gives you plenty of options, you can either set up camp on the surrounding grassy areas outside the hut or you can sleep in the bunk hut which is suitable for up to 20 people.",,,,Australia,,-37.1039582,146.4641421,,,,,,,,,,,,
Mt No. 3 Refuge Hut,"The original hut was built as a shelter for cross country skiing trips. Wildfire destroyed the hut during the summer of 2006-2007 resulting in this new hut being built in 2008 for the continued use as a refuge for skiers, hikers and horse riders. The site",,,,Australia,,-37.076249,146.4169768,,,,,,,,,,,,
Tomahawk Hut,"This site is magnificent and rich in history,Originally being built as a base for road building crews. You are able to utilise to Hut for your camping needs and the road is 2WD accessible what more could you want.",,,,Australia,,-37.0404913,146.4114587,,,,,,,,,,,,
Evans Creek Hut,"Remote, basic bush hut situated on the Evans Creek.",,,,Australia,,-37.0061422,146.3789212,,,,,,,,,,,,
Buttercup Four Camping Area,"The tumbling water in Buttercup Creek provides a peaceful background when camping at this site. The surrounding Peppermint, Swamp Gum, Candlebark, Manna Gum and Stringybark provided nicely shaded camping spots. This is a small campground so you will enjoy",,,,Australia,,-37.0680472,146.34113,,,,,,,,,,,,
Buttercup Three Camping Area,"Light a fire in the designated fire pits and sit back to listen to the sound of the water tumbling through Buttercup Creek. The surrounding Peppermint, Swamp Gum, Candlebark, Manna Gum and Stringybark provided nicely shaded camping spots. This is a small",,,,Australia,,-37.0685014,146.3387395,,,,,,,,,,,,
Buttercup Two Camping Area,"Light a fire in the designated fire pits and enjoy the sound of the water tumbling through Buttercup Creek. The surrounding Peppermint, Swamp Gum, Candlebark, Manna Gum and Stringybark provided nicely shaded camping spots. This is a small campground so yo",,,,Australia,,-37.0805038,146.3264961,,,,,,,,,,,,
Blacks Camp,"This is a picnic area next to a bridge over Clifton Creek. Part of the popular trail bike route, the site can be used for informal camping.",,,,Australia,,-37.6670024,147.6571606,,,,,,,,,,,,
Mount Taylor,Open camping and picnic area set amongst tall eucalypt trees. This location is central to the Mt Taylor mountain bike trails.,,,,Australia,,-37.7030908,147.5836976,,,,,,,,,,,,
Bark Sheds,A scenic picnic area located next to the Tambo River. The site has a shelter and a toilet as well as informal camping sites.,,,,Australia,,-37.549992,147.868092,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.0283923,147.0392719,,,,,,,,,,,,
Unknown,,,,,Australia,,-33.7452947,150.4429592,,,,,,,,,,,,
Metropolitan Hotel Freecamping,,,,,Australia,,-32.0647754,146.3151019,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.4265238,146.4102396,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2892026,146.5204324,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.0408346,146.9484992,,,,,,,,,,,,
Bike Territory Ride Park,,,,,Australia,,-30.1327609,150.1105133,,,https://www.biketerritory.com.au/accommodation,yes,yes,,,no,,,,
Bowling Club Freecamp,,,,,Australia,,-34.807457,145.8849757,,,,,,,,,,,,
Nyimba Camp,Parks Victoria,,,,Australia,,-37.5312102,146.8173799,,,,no,,,no,,,,,
Skipworth Springs Canoe Camp,,,,,Australia,,-38.0523255,141.1902388,,,,,,,,,,,,
Lasletts Canoe Camp,,,,,Australia,,-37.9935694,141.0161305,,,,,,,,,,,,
Tooleybuc Sporting Club RV Parking,,,,,Australia,,-35.0239456,143.3356876,,,,,,,,,,,,
Geltwood Campground,,,,,Australia,,-37.6578679,140.2251097,,,,yes,,,,,,,,
Werrimull Campground,Mildura Rural City,,,,Australia,,-34.387357,141.5941074,,,,yes,yes,,,no,,,yes,yes
Loch Luna Eco Stay,,,,,Australia,,-34.1905158,140.3756809,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2068439,146.8377685,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.1868488,146.8102255,,,,,,,,,,,,
Unknown,,,,,Australia,,-37.2036684,146.830257,,,,,,,,,,,,
Booborowie Recreation Reserve,Booborowie Recreation Ground Committee Inc.,,,,Australia,,-33.558944,138.7593526,+61 4 2793 2293,,,yes,yes,,,,,,yes,yes
Spalding Recreation Ground,Northern Areas Council,,,,Australia,,-33.4999563,138.6048459,,,,yes,,,,,,,yes,yes
Gulnare Recreation Reserve,,,,,Australia,,-33.4685996,138.4395205,,,,yes,yes,,,no,,,,
Unknown,,,,,Australia,,-32.8965934,138.237948,,,,no,,,,,,,,
Goyder's Line Memorial Rest Area (North),,,,,Australia,,-32.7989913,138.2081874,,,,no,,,,,,,,
Kookaburra Creek Bush Reterat,,,,,Australia,,-32.7575114,138.1591262,,,https://kookaburracreekretreat.com.au/,yes,yes,,,,,,,
Lincoln/Eyre Highway Junction Rest Area,,,,,Australia,,-32.6163362,137.5737931,,,,no,,,,,,,,
Unknown,,,,,Australia,,-33.6030351,149.9706207,,,,,,,,,,,,
Unknown,Sloping small area,,,,Australia,,-36.1104847,148.281998,,,,,,,,,,,yes,
Memorial Park,Geeveston Ex-Servicemen's & Women's Club,,,,Australia,,-43.1681328,146.9279901,,,,,,,,,,,,
Unknown,,,,,Australia,,-36.8272728,139.8508212,,,,,,,,,,,,
Nationdale Bush Camping,,,,,Australia,,-33.6537355,134.9724382,,,https://nationdaletoursfarmstay.yolasite.com/,yes,no,,,,,,,
Coodlie Park Camping,,,,,Australia,,-33.2865397,134.7804802,+61 8 8687 0411,,http://www.coodliepark.com/,yes,yes,,,no,,,,
